0.0000000	0.0000000
0.010000000	0.0000000
0.020000000	217.68157
0.030000000	210.65179
0.040000000	208.22972
0.050000000	205.52749
0.060000000	202.63996
0.070000000	202.17573
0.080000000	206.20693
0.090000000	214.42364
0.10000000	221.60159
0.11000000	250.31297
0.12000000	277.87143
0.13000000	285.42670
0.14000000	294.53717
0.15000000	255.47277
0.16000000	269.83728
0.17000000	362.44008
0.18000000	570.33726
0.19000000	629.81638
0.20000000	689.57129
0.21000000	710.68175
0.22000000	757.58715
0.23000000	807.70189
0.24000000	897.42276
0.25000000	948.61114
0.26000000	1009.0712
0.27000000	1087.6749
0.28000000	1134.7465
0.29000000	1185.5479
0.30000000	1243.5072
0.31000000	1289.8514
0.32000000	1331.4096
0.33000000	1382.6506
0.34000000	1409.0077
0.35000000	1455.4525
0.36000000	1490.6182
0.37000000	1517.5879
0.38000000	1537.8499
0.39000000	1567.8843
0.40000000	1582.6853
0.41000000	1607.1013
0.42000000	1618.6872
0.43000000	1626.0421
0.44000000	1631.8330
0.45000000	1634.4656
0.46000000	1633.9253
0.47000000	1628.9316
0.48000000	1624.7276
0.49000000	1620.2534
0.50000000	1616.0426
0.51000000	1610.2610
0.52000000	1604.6133
0.53000000	1599.0635
0.54000000	1592.4929
0.55000000	1587.8073
0.56000000	1581.8635
0.57000000	1576.4896
0.58000000	1570.9311
0.59000000	1565.2589
0.60000000	1557.2396
0.61000000	1552.6580
0.62000000	1545.8027
0.63000000	1539.8420
0.64000000	1533.7504
0.65000000	1527.2784
0.66000000	1519.7179
0.67000000	1514.6769
0.68000000	1506.1107
0.69000000	1499.6794
0.70000000	1493.9909
0.71000000	1487.8510
0.72000000	1481.0988
0.73000000	1475.0334
0.74000000	1468.0508
0.75000000	1460.8891
0.76000000	1454.5769
0.77000000	1446.9268
0.78000000	1440.5458
0.79000000	1433.8011
0.80000000	1427.1514
0.81000000	1419.0867
0.82000000	1414.1702
0.83000000	1408.7018
0.84000000	1402.8746
0.85000000	1395.4530
0.86000000	1387.4681
0.87000000	1379.0307
0.88000000	1372.6143
0.89000000	1365.0005
0.90000000	1358.3728
0.91000000	1351.1446
0.92000000	1344.7781
0.93000000	1337.0183
0.94000000	1330.5059
0.95000000	1322.0593
0.96000000	1314.3425
0.97000000	1308.5600
0.98000000	1302.9216
0.99000000	1296.8641
1.0000000	1289.8481
1.0100000	1282.2019
1.0200000	1274.1478
1.0300000	1268.1412
1.0400000	1259.8070
1.0500000	1252.4804
1.0600000	1245.7369
1.0700000	1237.8241
1.0800000	1229.1787
1.0900000	1221.5221
1.1000000	1212.1288
1.1100000	1205.5341
1.1200000	1197.5715
1.1300000	1189.3529
1.1400000	1180.8933
1.1500000	1173.9529
1.1600000	1165.2476
1.1700000	1157.6623
1.1800000	1150.7653
1.1900000	1142.8845
1.2000000	1135.9349
1.2100000	1128.7669
1.2200000	1120.8704
1.2300000	1113.2795
1.2400000	1106.6557
1.2500000	1097.5645
1.2600000	1090.9761
1.2700000	1083.8939
1.2800000	1076.4588
1.2900000	1068.6106
1.3000000	1062.0018
1.3100000	1053.5229
1.3200000	1047.0176
1.3300000	1038.7578
1.3400000	1030.8484
1.3500000	1023.0151
1.3600000	1015.4316
1.3700000	1006.8026
1.3800000	1000.0606
1.3900000	993.41771
1.4000000	986.13883
1.4100000	978.91339
1.4200000	971.21023
1.4300000	963.45456
1.4400000	956.42798
1.4500000	949.46850
1.4600000	941.38826
1.4700000	934.69602
1.4800000	927.10548
1.4900000	920.35314
1.5000000	912.40371
1.5100000	905.74602
1.5200000	897.32694
1.5300000	890.35480
1.5400000	881.91850
1.5500000	875.07960
1.5600000	867.68538
1.5700000	860.73984
1.5800000	852.76797
1.5900000	846.66752
1.6000000	840.23309
1.6100000	834.25987
1.6200000	827.93787
1.6300000	821.53554
1.6400000	814.98729
1.6500000	809.11037
1.6600000	802.34207
1.6700000	795.67863
1.6800000	789.52597
1.6900000	782.38136
1.7000000	775.83463
1.7100000	768.91804
1.7200000	762.32313
1.7300000	755.67251
1.7400000	750.35684
1.7500000	743.84254
1.7600000	738.06825
1.7700000	731.32792
1.7800000	725.27498
1.7900000	718.38032
1.8000000	712.89197
1.8100000	706.22779
1.8200000	700.43565
1.8300000	694.20029
