#Dspace,4,Dspace,3,Dspace,2,Dspace,1
0.503051162,0.16928007165,0.503051162,0.679755509,0.503051162,0.683740437,0.503051162,0.66023916,
0.503491104,0.17224814465,0.503491104,0.680065155,0.503491104,0.68108201,0.503491104,0.660089195,
0.503931344,0.17591979065,0.503931344,0.681560397,0.503931344,0.678905606,0.503931344,0.65993917,
0.504372001,0.17888339265,0.504372001,0.683033168,0.504372001,0.677414775,0.504372001,0.659789145,
0.504813135,0.17882301365,0.504813135,0.682285905,0.504813135,0.676727891,0.504813135,0.659639001,
0.505254567,0.17504455565,0.505254567,0.678605199,0.505254567,0.676825643,0.505254567,0.659488857,
0.505696476,0.17701907865,0.505696476,0.681347847,0.505696476,0.677593768,0.505696476,0.659338593,
0.506138623,0.17349960365,0.506138623,0.679102242,0.506138623,0.678867638,0.506138623,0.65918833,
0.506581366,0.17574306365,0.506581366,0.682931662,0.506581366,0.680453598,0.506581366,0.659038007,
0.507024348,0.17658640865,0.507024348,0.685450554,0.507024348,0.682129145,0.507024348,0.658887684,
0.507467687,0.17162026865,0.507467687,0.682023704,0.507467687,0.683668435,0.507467687,0.658737242,
0.507911503,0.17115541265,0.507911503,0.682814181,0.507911503,0.684923768,0.507911503,0.6585868,
0.508355677,0.16889723065,0.508355677,0.681625068,0.508355677,0.685992837,0.508355677,0.658436298,
0.508800209,0.16649206465,0.508800209,0.680420578,0.508800209,0.687193513,0.508800209,0.658285737,
0.509245217,0.16767420365,0.509245217,0.683361888,0.509245217,0.688952684,0.509245217,0.658135116,
0.509690523,0.16299869565,0.509690523,0.681196809,0.509690523,0.691463113,0.509690523,0.657984436,
0.510136247,0.15783454965,0.510136247,0.67916137,0.510136247,0.69459182,0.510136247,0.657833755,
0.510582387,0.15628643765,0.510582387,0.680826008,0.510582387,0.69780457,0.510582387,0.657682955,
0.511028886,0.15353139265,0.511028886,0.680654705,0.511028886,0.700388312,0.511028886,0.657532156,
0.511475742,0.15470745065,0.511475742,0.683089554,0.511475742,0.701647103,0.511475742,0.657381296,
0.511923075,0.15453400165,0.511923075,0.682515681,0.511923075,0.701246679,0.511923075,0.657230377,
0.512370765,0.15598728165,0.512370765,0.682026982,0.512370765,0.6993047,0.512370765,0.657079458,
0.512818813,0.15609027865,0.512818813,0.679189622,0.512818813,0.696364343,0.512818813,0.65692842,
0.513267338,0.16120435765,0.513267338,0.680996299,0.513267338,0.693056941,0.513267338,0.656777322,
0.513716161,0.15903105265,0.513716161,0.675653934,0.513716161,0.689887881,0.513716161,0.656626225,
0.514165401,0.15997572665,0.514165401,0.673847139,0.514165401,0.687136412,0.514165401,0.656475067,
0.514615059,0.16241486865,0.514615059,0.674096942,0.514615059,0.684947073,0.514615059,0.65632385,
0.515065074,0.16755499365,0.515065074,0.677630663,0.515065074,0.683340669,0.515065074,0.656172633,
0.515515566,0.16510351465,0.515515566,0.674161673,0.515515566,0.682323158,0.515515566,0.656021297,
0.515966356,0.16713197965,0.515966356,0.675708413,0.515966356,0.681841433,0.515966356,0.655869961,
0.516417623,0.16457142365,0.516417623,0.673106611,0.516417623,0.681800187,0.516417623,0.655718505,
0.516869247,0.16646947365,0.516869247,0.67523998,0.516869247,0.682035506,0.516869247,0.65556705,
0.517321229,0.16824753965,0.517321229,0.677358806,0.517321229,0.682376266,0.517321229,0.655415535,
0.517773628,0.16417827165,0.517773628,0.673613608,0.517773628,0.682700336,0.517773628,0.65526396,
0.518226445,0.16673638365,0.518226445,0.676566124,0.518226445,0.68309474,0.518226445,0.655112326,
0.518679619,0.16353609165,0.518679619,0.67399931,0.518679619,0.683728218,0.518679619,0.654960692,
0.51913321,0.16395219165,0.51913321,0.675466776,0.51913321,0.684779584,0.51913321,0.654808939,
0.519587159,0.16699786965,0.519587159,0.679972768,0.519587159,0.686239898,0.519587159,0.654657185,
0.520041645,0.16347970565,0.520041645,0.678083897,0.520041645,0.687869191,0.520041645,0.654505372,
0.520496428,0.16193922265,0.520496428,0.677926719,0.520496428,0.689252496,0.520496428,0.654353499,
0.520951569,0.15878500465,0.520951569,0.675467193,0.520951569,0.689947188,0.520951569,0.654201567,
0.521407187,0.16060682165,0.521407187,0.677031279,0.521407187,0.689689457,0.521407187,0.654049575,
0.521863163,0.15924753765,0.521863163,0.674453676,0.521863163,0.688471138,0.521863163,0.653897583,
0.522319555,0.15933527565,0.522319555,0.672524691,0.522319555,0.686454415,0.522319555,0.653745472,
0.522776306,0.16004719265,0.522776306,0.670678794,0.522776306,0.683896601,0.522776306,0.653593361,
0.523233533,0.16301371565,0.523233533,0.670810461,0.523233533,0.681061745,0.523233533,0.653441191,
0.523691118,0.16469474565,0.523691118,0.669607818,0.523691118,0.678178072,0.523691118,0.65328896,
0.52414906,0.16699459165,0.52414906,0.669212461,0.52414906,0.675482869,0.52414906,0.653136671,
0.52460748,0.17332788265,0.52460748,0.673244774,0.52460748,0.673181891,0.52460748,0.652984321,
0.525066257,0.17121346665,0.525066257,0.669336259,0.525066257,0.671387792,0.525066257,0.652831912,
0.525525391,0.17266001265,0.525525391,0.669610858,0.525525391,0.670215845,0.525525391,0.652679503,
0.525985003,0.17081471165,0.525985003,0.6672526,0.525985003,0.669702888,0.525985003,0.652526975,
0.526444972,0.17218371165,0.526444972,0.668766379,0.526444972,0.669847667,0.526444972,0.652374446,
0.526905358,0.17242898465,0.526905358,0.669742107,0.526905358,0.670578122,0.526905358,0.652221918,
0.527366102,0.17213447865,0.527366102,0.670569003,0.527366102,0.671699524,0.527366102,0.652069211,
0.527827322,0.17163654065,0.527827322,0.671300232,0.527827322,0.672928691,0.527827322,0.651916564,
0.528288901,0.16696902065,0.528288901,0.667651534,0.528288901,0.673947513,0.528288901,0.651763797,
0.528750956,0.16909547565,0.528750956,0.670318484,0.528750956,0.674488008,0.528750956,0.65161097,
0.529213369,0.16725500365,0.529213369,0.668444633,0.529213369,0.674454629,0.529213369,0.651458085,
0.529676139,0.16733701965,0.529676139,0.667956054,0.529676139,0.673884034,0.529676139,0.651305199,
0.530139387,0.16533066865,0.530139387,0.664978445,0.530139387,0.672912776,0.530139387,0.651152253,
0.530602932,0.16672327065,0.530602932,0.665255308,0.530602932,0.671797037,0.530602932,0.650999248,
0.531067014,0.17106701865,0.531067014,0.668616772,0.531067014,0.670814753,0.531067014,0.650846124,
0.531531453,0.17119475165,0.531531453,0.668259442,0.531531453,0.67032969,0.531531453,0.650693059,
0.53199631,0.16296179965,0.53199631,0.660295784,0.53199631,0.670598984,0.53199631,0.650539875,
0.532461584,0.16643830065,0.532461584,0.664883971,0.532461584,0.67171067,0.532461584,0.650386631,
0.532927215,0.16910447665,0.532927215,0.669332564,0.532927215,0.673493087,0.532927215,0.650233388,
0.533393264,0.16658510765,0.533393264,0.668845296,0.533393264,0.675525188,0.533393264,0.650080025,
0.53385973,0.16634185965,0.53385973,0.670336246,0.53385973,0.677259386,0.53385973,0.649926662,
0.534326613,0.16125823965,0.534326613,0.666229665,0.534326613,0.678236425,0.534326613,0.64977324,
0.534793913,0.16340806065,0.534793913,0.668322027,0.534793913,0.678178966,0.534793913,0.649619758,
0.535261631,0.16014697165,0.535261631,0.66410929,0.535261631,0.677227318,0.535261631,0.649466217,
0.535729647,0.16353364665,0.535729647,0.665952682,0.535729647,0.675684035,0.535729647,0.649312615,
0.536198139,0.16513921765,0.536198139,0.665786743,0.536198139,0.673912525,0.536198139,0.649159014,
0.536667109,0.16158034365,0.536667109,0.6605618,0.536667109,0.672246456,0.536667109,0.649005294,
0.537136436,0.16845460665,0.537136436,0.666074216,0.537136436,0.670884609,0.537136436,0.648851514,
0.53760612,0.16489346765,0.53760612,0.661584854,0.53760612,0.669956386,0.53760612,0.648697734,
0.538076341,0.16867323665,0.538076341,0.664825916,0.538076341,0.669417679,0.538076341,0.648543835,
0.53854686,0.17186071465,0.53854686,0.667741776,0.53854686,0.669146061,0.53854686,0.648389935,
0.539017856,0.16837169665,0.539017856,0.664106309,0.539017856,0.668999612,0.539017856,0.648235977,
0.53948921,0.16545148565,0.53948921,0.661060929,0.53948921,0.668874443,0.53948921,0.648081958,
0.53996104,0.16706188465,0.53996104,0.662542522,0.53996104,0.668745637,0.53996104,0.64792788,
0.540433288,0.16767915065,0.540433288,0.663021803,0.540433288,0.668607652,0.540433288,0.647773743,
0.540905893,0.16807862065,0.540905893,0.66321218,0.540905893,0.668398559,0.540905893,0.647619545,
0.541378915,0.16777201365,0.541378915,0.662602007,0.541378915,0.668094993,0.541378915,0.647465348,
0.541852355,0.17088790665,0.541852355,0.665303528,0.541852355,0.667680621,0.541852355,0.647311091,
0.542326212,0.17383714465,0.542326212,0.667766929,0.542326212,0.667194784,0.542326212,0.647156715,
0.542800486,0.16983791165,0.542800486,0.663277507,0.542800486,0.666704595,0.542800486,0.647002339,
0.543275237,0.17039384365,0.543275237,0.663354516,0.543275237,0.666225672,0.543275237,0.646847844,
0.543750346,0.17228003365,0.543750346,0.664795101,0.543750346,0.665780067,0.543750346,0.646693349,
0.544225872,0.17425676165,0.544225872,0.666327894,0.544225872,0.665336132,0.544225872,0.646538794,
0.544701815,0.17057885665,0.544701815,0.662176073,0.544701815,0.664862216,0.544701815,0.64638418,
0.545178115,0.17096950565,0.545178115,0.66199553,0.545178115,0.664291024,0.545178115,0.646229506,
0.545654953,0.17411073065,0.545654953,0.664526761,0.545654953,0.66368103,0.545654953,0.646074772,
0.546132147,0.17066724965,0.546132147,0.660434484,0.546132147,0.663032234,0.546132147,0.645920038,
0.546609759,0.17427368865,0.546609759,0.663623571,0.546609759,0.662614882,0.546609759,0.645765185,
0.547087789,0.17381187265,0.547087789,0.663263083,0.547087789,0.66271621,0.547087789,0.645610273,
0.547566235,0.17248471465,0.547566235,0.662759423,0.547566235,0.663539708,0.547566235,0.64545536,
0.548045099,0.17155982965,0.548045099,0.66346544,0.548045099,0.66517061,0.548045099,0.645300329,
0.54852438,0.17279656665,0.54852438,0.666925609,0.54852438,0.667394042,0.54852438,0.645145297,
0.549004138,0.16809149465,0.549004138,0.664660513,0.549004138,0.669834018,0.549004138,0.644990146,
0.549484193,0.16480263065,0.549484193,0.663482368,0.549484193,0.671944737,0.549484193,0.644834995,
0.549964786,0.16361888165,0.549964786,0.66365546,0.549964786,0.673301578,0.549964786,0.644679785,
0.550445735,0.16482611365,0.550445735,0.665250003,0.550445735,0.673688889,0.550445735,0.644524515,
0.550927103,0.16704263265,0.550927103,0.666977942,0.550927103,0.673200309,0.550927103,0.644369185,
0.551408947,0.16707344765,0.551408947,0.666004717,0.551408947,0.672196269,0.551408947,0.644213796,
0.551891208,0.16607191065,0.551891208,0.663957715,0.551891208,0.671150804,0.551891208,0.644058347,
0.552373827,0.16736330565,0.552373827,0.664589882,0.552373827,0.670491576,0.552373827,0.643902898,
0.552856863,0.16849966865,0.552856863,0.665623844,0.552856863,0.670389175,0.552856863,0.64374733,
0.553340375,0.16679431965,0.553340375,0.664288402,0.553340375,0.670759082,0.553340375,0.643591762,
0.553824306,0.16586210265,0.553824306,0.663869917,0.553824306,0.671272814,0.553824306,0.643436074,
0.554308593,0.16629811065,0.554308593,0.66462332,0.554308593,0.671590209,0.554308593,0.643280387,
0.554793298,0.16433896565,0.554793298,0.662540019,0.554793298,0.671466053,0.554793298,0.64312458,
0.555278599,0.16696818565,0.555278599,0.664539039,0.555278599,0.670835853,0.555278599,0.642968714,
0.555764198,0.16841860565,0.555764198,0.664894521,0.555764198,0.669740915,0.555764198,0.642812848,
0.556250215,0.16715015965,0.556250215,0.662104607,0.556250215,0.668219447,0.556250215,0.642656922,
0.556736648,0.16635866865,0.556736648,0.659534514,0.556736648,0.666440845,0.556736648,0.642500937,
0.557223618,0.17156549265,0.557223618,0.662948072,0.557223618,0.664647579,0.557223618,0.642344892,
0.557710946,0.17416938065,0.557710946,0.664019704,0.557710946,0.663115323,0.557710946,0.642188728,
0.558198631,0.17716272565,0.558198631,0.665939927,0.558198631,0.662042201,0.558198631,0.642032623,
0.558686793,0.17310788265,0.558686793,0.661380649,0.558686793,0.661537766,0.558686793,0.6418764,
0.559175372,0.17404981465,0.559175372,0.662396014,0.559175372,0.661611199,0.559175372,0.641720116,
0.559664369,0.17292465765,0.559664369,0.661798239,0.559664369,0.662138581,0.559664369,0.641563773,
0.560153842,0.17242379865,0.560153842,0.662162721,0.560153842,0.663003922,0.560153842,0.64140743,
0.560643733,0.17256750665,0.560643733,0.663369179,0.560643733,0.664066672,0.560643733,0.641250968,
0.56113404,0.17528523965,0.56113404,0.667377293,0.56113404,0.665357053,0.56113404,0.641094446,
0.561624765,0.17581613765,0.561624765,0.669539332,0.561624765,0.666988194,0.561624765,0.640937865,
0.562115967,0.17411257765,0.562115967,0.669990778,0.562115967,0.6691432,0.562115967,0.640781283,
0.562607586,0.16938163865,0.562607586,0.668179572,0.562607586,0.672062933,0.562607586,0.640624583,
0.563099563,0.17033245065,0.563099563,0.672997832,0.563099563,0.675930381,0.563099563,0.640467882,
0.563591957,0.16376443665,0.563591957,0.671281517,0.563591957,0.68078208,0.563591957,0.640311122,
0.564084828,0.16606803665,0.564084828,0.678929567,0.564084828,0.68612653,0.564084828,0.640154243,
0.564578176,0.16348125565,0.564578176,0.681354225,0.564578176,0.691137969,0.564578176,0.639997363,
0.56507194,0.15874310365,0.56507194,0.680157185,0.56507194,0.694679081,0.56507194,0.639840364,
0.565566123,0.15504242865,0.565566123,0.677606165,0.565566123,0.695828736,0.565566123,0.639683366,
0.566060722,0.15705891365,0.566060722,0.678183138,0.566060722,0.694389224,0.566060722,0.639526308,
0.566555798,0.15732814765,0.566555798,0.674844086,0.566555798,0.690780938,0.566555798,0.63936919,
0.567051291,0.16478749065,0.567051291,0.67747283,0.567051291,0.685950339,0.567051291,0.639211953,
0.567547202,0.16871144265,0.567547202,0.676228523,0.567547202,0.68078208,0.567547202,0.639054775,
0.56804353,0.17373110765,0.56804353,0.676373839,0.56804353,0.675907731,0.56804353,0.638897419,
0.568540335,0.17692913565,0.568540335,0.675271571,0.568540335,0.671607435,0.568540335,0.638740063,
0.569037497,0.17883672265,0.569037497,0.673498809,0.569037497,0.667927086,0.569037497,0.638582647,
0.569535136,0.18258251665,0.569535136,0.674142122,0.569535136,0.664824605,0.569535136,0.638425231,
0.570033312,0.17856099165,0.570033312,0.667535782,0.570033312,0.66223979,0.570033312,0.638267636,
0.570531785,0.18035211165,0.570531785,0.667308629,0.570531785,0.660221517,0.570531785,0.638110042,
