0.0000000	0.0000000
0.020000000	183.92805
0.040000000	182.92067
0.060000000	180.32263
0.080000000	178.40682
0.10000000	178.58483
0.12000000	177.99379
0.14000000	176.88515
0.16000000	175.95338
0.18000000	175.54096
0.20000000	175.60877
0.22000000	175.29811
0.24000000	175.06377
0.26000000	175.01116
0.28000000	176.06639
0.30000000	177.85978
0.32000000	183.71166
0.34000000	193.15448
0.36000000	210.37005
0.38000000	232.03316
0.40000000	255.62154
0.42000000	282.94109
0.44000000	301.26790
0.46000000	321.91992
0.48000000	339.43086
0.50000000	355.24497
0.52000000	369.83197
0.54000000	389.45599
0.56000000	402.60982
0.58000000	418.41330
0.60000000	439.77963
0.62000000	463.18178
0.64000000	500.91729
0.66000000	555.13584
0.68000000	634.15758
0.70000000	730.32952
0.72000000	856.48356
0.74000000	965.66824
0.76000000	1079.5031
0.78000000	1158.6533
0.80000000	1211.7163
0.82000000	1249.9948
0.84000000	1270.5827
0.86000000	1285.1026
0.88000000	1294.8366
0.90000000	1303.1481
0.92000000	1309.8530
0.94000000	1316.7023
0.96000000	1322.1471
0.98000000	1327.0562
1.0000000	1331.4224
1.0200000	1334.6538
1.0400000	1337.6949
1.0600000	1340.6039
1.0800000	1343.3794
1.1000000	1346.6058
1.1200000	1350.2699
1.1400000	1353.6966
1.1600000	1356.7730
1.1800000	1359.9009
1.2000000	1363.0435
1.2200000	1366.6492
1.2400000	1370.5004
1.2600000	1374.5331
1.2800000	1378.9170
1.3000000	1383.3382
1.3200000	1387.9337
1.3400000	1392.9665
1.3600000	1397.6511
1.3800000	1402.9897
1.4000000	1408.8413
1.4200000	1415.9465
1.4400000	1424.7814
1.4600000	1435.8063
1.4800000	1447.4591
1.5000000	1462.1485
1.5200000	1482.5517
1.5400000	1511.9222
1.5600000	1555.2318
1.5800000	1630.8448
1.6000000	1757.7810
1.6200000	2010.0933
1.6400000	2551.4100
1.6600000	3542.9625
1.6800000	5390.3506
1.7000000	7833.3866
1.7200000	9906.5275
1.7400000	10405.513
1.7600000	8739.1025
1.7800000	6255.1534
1.8000000	4023.6501
1.8200000	2838.3643
1.8400000	2255.3883
1.8600000	1996.4217
1.8800000	1934.8844
1.9000000	2003.1958
1.9200000	2246.4059
1.9400000	2734.6046
1.9600000	3476.9507
1.9800000	4368.9460
2.0000000	4777.2519
2.0200000	4514.4535
2.0400000	3679.1776
2.0600000	2869.0956
2.0800000	2299.2255
2.1000000	2021.7242
2.1200000	1887.4475
2.1400000	1831.6307
2.1600000	1804.0345
2.1800000	1790.8253
2.2000000	1786.4346
2.2200000	1788.7010
2.2400000	1792.9136
2.2600000	1795.3430
2.2800000	1793.3543
2.3000000	1788.7501
2.3200000	1783.2130
2.3400000	1779.2363
2.3600000	1776.9879
2.3800000	1777.3274
2.4000000	1779.1563
2.4200000	1783.3077
2.4400000	1792.7141
2.4600000	1809.5862
2.4800000	1839.1768
2.5000000	1898.6292
2.5200000	2008.5524
2.5400000	2245.1920
2.5600000	2739.1196
2.5800000	3648.3875
2.6000000	5181.8830
2.6200000	7013.9096
2.6400000	8227.8445
2.6600000	8034.1170
2.6800000	6562.2193
2.7000000	4853.1410
2.7200000	3692.1840
2.7400000	3410.9536
2.7600000	3896.1204
2.7800000	5209.9112
2.8000000	6928.8615
2.8200000	8287.3551
2.8400000	8230.4931
2.8600000	6850.0912
2.8800000	4918.7657
2.9000000	3414.1163
2.9200000	2587.0725
2.9400000	2174.5451
2.9600000	1995.0500
2.9800000	1927.0041
