       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.3468731 ,      -2.5519203
      0.5149998 ,      -3.4844838 ,      -2.8793934
      0.5249998 ,      -3.5351606 ,      -3.1234112
      0.5349998 ,      -3.4973948 ,      -3.2800539
      0.5449998 ,      -3.3757198 ,      -3.3510128
      0.5549998 ,      -3.1802822 ,      -3.3432295
      0.5649998 ,      -2.9260509 ,      -3.2682081
      0.5749997 ,      -2.6317265 ,      -3.1410570
      0.5849997 ,      -2.3184086 ,      -2.9793221
      0.5949997 ,      -2.0081567 ,      -2.8017128
      0.6049997 ,      -1.7224821 ,      -2.6267833
      0.6149997 ,      -1.4809131 ,      -2.4716740
      0.6249997 ,      -1.2997099 ,      -2.3509882
      0.6349997 ,      -1.1908133 ,      -2.2758760
      0.6449997 ,      -1.1610924 ,      -2.2533815
      0.6549997 ,      -1.2119386 ,      -2.2860887
      0.6649997 ,      -1.3392265 ,      -2.3720851
      0.6749997 ,      -1.5336409 ,      -2.5052357
      0.6849996 ,      -1.7813422 ,      -2.6757423
      0.6949996 ,      -2.0649394 ,      -2.8709531
      0.7049996 ,      -2.3646651 ,      -3.0763385
      0.7149996 ,      -2.6597248 ,      -3.2765959
      0.7249996 ,      -2.9296937 ,      -3.4567825
      0.7349996 ,      -3.1558845 ,      -3.6034076
      0.7449996 ,      -3.3225952 ,      -3.7054079
      0.7549996 ,      -3.4181540 ,      -3.7549422
      0.7649996 ,      -3.4356976 ,      -3.7479519
      0.7749996 ,      -3.3736306 ,      -3.6844521
      0.7849995 ,      -3.2357407 ,      -3.5685370
      0.7949995 ,      -3.0309527 ,      -3.4080931
      0.8049995 ,      -2.7727611 ,      -3.2142613
      0.8149995 ,      -2.4783506 ,      -3.0006611
      0.8249995 ,      -2.1674805 ,      -2.7824481
      0.8349995 ,      -1.8611974 ,      -2.5752623
      0.8449995 ,      -1.5804609 ,      -2.3941398
      0.8549995 ,      -1.3447687 ,      -2.2524603
      0.8649995 ,      -1.1708686 ,      -2.1610019
      0.8749995 ,      -1.0716400 ,      -2.1271662
      0.8849995 ,      -1.0552142 ,      -2.1544236
      0.8949994 ,      -1.1243893 ,      -2.2420169
      0.9049994 ,      -1.2763800 ,      -2.3849476
      0.9149994 ,      -1.5029087 ,      -2.5742319
      0.9249994 ,      -1.7906432 ,      -2.7974283
      0.9349994 ,      -2.1219477 ,      -3.0393892
      0.9449994 ,      -2.4759016 ,      -3.2831946
      0.9549994 ,      -2.8295246 ,      -3.5112045
      0.9649994 ,      -3.1591324 ,      -3.7061651
      0.9749994 ,      -3.4417395 ,      -3.8522954
      0.9849994 ,      -3.6564255 ,      -3.9362873
      0.9949993 ,      -3.7855813 ,      -3.9481541
      1.0049990 ,      -3.8159658 ,      -3.8818790
      1.0149990 ,      -3.7394962 ,      -3.7358028
      1.0249990 ,      -3.5537427 ,      -3.5127701
      1.0349990 ,      -3.2620993 ,      -3.2199780
      1.0449990 ,      -2.8736113 ,      -2.8685689
      1.0549990 ,      -2.4024813 ,      -2.4729825
      1.0649990 ,      -1.8672849 ,      -2.0501131
      1.0749990 ,      -1.2899462 ,      -1.6183246
      1.0849990 ,      -0.6945350 ,      -1.1963856
      1.0949990 ,      -0.1059591 ,      -0.8023925
      1.1049990 ,       0.4513683 ,      -0.4527460
      1.1149990 ,       0.9548117 ,      -0.1612456
      1.1249990 ,       1.3846684 ,       0.0616461
      1.1349990 ,       1.7251354 ,       0.2093236
      1.1449990 ,       1.9650329 ,       0.2793164
      1.1549990 ,       2.0982493 ,       0.2733110
      1.1649990 ,       2.1238901 ,       0.1969201
      1.1749990 ,       2.0461281 ,       0.0592190
      1.1849990 ,       1.8737754 ,      -0.1279168
      1.1949990 ,       1.6196090 ,      -0.3506276
      1.2049990 ,       1.2994995 ,      -0.5939826
      1.2149990 ,       0.9314016 ,      -0.8429319
      1.2249990 ,       0.5342706 ,      -1.0832337
      1.2349990 ,       0.1269743 ,      -1.3023000
      1.2449990 ,      -0.2727348 ,      -1.4899063
      1.2549990 ,      -0.6491274 ,      -1.6387256
      1.2649990 ,      -0.9892335 ,      -1.7446541
      1.2749990 ,      -1.2833716 ,      -1.8069145
      1.2849990 ,      -1.5254456 ,      -1.8279356
      1.2949990 ,      -1.7130032 ,      -1.8130216
      1.3049990 ,      -1.8470633 ,      -1.7698401
      1.3149990 ,      -1.9317352 ,      -1.7077668
      1.3249990 ,      -1.9736662 ,      -1.6371350
      1.3349990 ,      -1.9813606 ,      -1.5684443
      1.3449990 ,      -1.9644245 ,      -1.5115822
      1.3549990 ,      -1.9327901 ,      -1.4751131
      1.3649990 ,      -1.8959731 ,      -1.4656811
      1.3749990 ,      -1.8624147 ,      -1.4875669
      1.3849990 ,      -1.8389478 ,      -1.5424251
      1.3949990 ,      -1.8304211 ,      -1.6292180
      1.4049990 ,      -1.8394983 ,      -1.7443455
      1.4149990 ,      -1.8666400 ,      -1.8819597
      1.4249990 ,      -1.9102604 ,      -2.0344373
      1.4349990 ,      -1.9670389 ,      -2.1929757
      1.4449990 ,      -2.0323553 ,      -2.3482651
      1.4549990 ,      -2.1008114 ,      -2.4911908
      1.4649990 ,      -2.1667925 ,      -2.6135110
      1.4749990 ,      -2.2250242 ,      -2.7084645
      1.4849990 ,      -2.2710780 ,      -2.7712607
      1.4949990 ,      -2.3017859 ,      -2.7994205
      1.5049990 ,      -2.3155315 ,      -2.7929400
      1.5149990 ,      -2.3123940 ,      -2.7542681
      1.5249990 ,      -2.2941338 ,      -2.6880972
      1.5349990 ,      -2.2640210 ,      -2.6009827
      1.5449990 ,      -2.2265204 ,      -2.5008189
      1.5549990 ,      -2.1868564 ,      -2.3962077
      1.5649990 ,      -2.1504939 ,      -2.2957658
      1.5749990 ,      -2.1225744 ,      -2.2074214
      1.5849990 ,      -2.1073553 ,      -2.1377507
      1.5949990 ,      -2.1076957 ,      -2.0914040
      1.6049990 ,      -2.1246348 ,      -2.0706650
      1.6149990 ,      -2.1570994 ,      -2.0751773
      1.6249990 ,      -2.2017703 ,      -2.1018632
      1.6349990 ,      -2.2531254 ,      -2.1450431
      1.6449990 ,      -2.3036648 ,      -2.1967536
      1.6549990 ,      -2.3443116 ,      -2.2472472
      1.6649990 ,      -2.3649659 ,      -2.2856419
      1.6749990 ,      -2.3551809 ,      -2.3006813
      1.6849990 ,      -2.3049183 ,      -2.2815545
      1.6949990 ,      -2.2053321 ,      -2.2187217
      1.7049990 ,      -2.0495289 ,      -2.1046883
      1.7149990 ,      -1.8332488 ,      -1.9346746
      1.7249990 ,      -1.5554166 ,      -1.7071311
      1.7349990 ,      -1.2185194 ,      -1.4240612
      1.7449990 ,      -0.8287751 ,      -1.0911235
      1.7549990 ,      -0.3960716 ,      -0.7174992
      1.7649990 ,       0.0663324 ,      -0.3155274
      1.7749990 ,       0.5423355 ,       0.0998766
      1.7849990 ,       1.0137294 ,       0.5119885
      1.7949990 ,       1.4611034 ,       0.9031844
      1.8049990 ,       1.8648710 ,       1.2559392
      1.8149990 ,       2.2063573 ,       1.5538532
      1.8249990 ,       2.4688853 ,       1.7826450
      1.8349990 ,       2.6387938 ,       1.9310470
      1.8449990 ,       2.7063237 ,       1.9915466
      1.8549990 ,       2.6663140 ,       1.9609252
      1.8649990 ,       2.5186616 ,       1.8405567
      1.8749990 ,       2.2685088 ,       1.6364434
      1.8849990 ,       1.9261409 ,       1.3589829
      1.8949990 ,       1.5065913 ,       1.0224741
      1.9049990 ,       1.0289708 ,       0.6443893
      1.9149990 ,       0.5155522 ,       0.2444520
      1.9249990 ,      -0.0093404 ,      -0.1564271
      1.9349990 ,      -0.5205783 ,      -0.5372938
      1.9449990 ,      -0.9935412 ,      -0.8783067
      1.9549980 ,      -1.4053848 ,      -1.1618133
      1.9649980 ,      -1.7364209 ,      -1.3734362
      1.9749980 ,      -1.9709348 ,      -1.5026995
      1.9849980 ,      -2.0982083 ,      -1.5437198
      1.9949980 ,      -2.1130569 ,      -1.4954798
      2.0049980 ,      -2.0161064 ,      -1.3618523
      2.0149980 ,      -1.8137478 ,      -1.1513372
      2.0249980 ,      -1.5177695 ,      -0.8765304
      2.0349980 ,      -1.1446864 ,      -0.5533523
      2.0449980 ,      -0.7148040 ,      -0.2000850
      2.0549980 ,      -0.2510684 ,       0.1637272
      2.0649980 ,       0.2222300 ,       0.5184456
      2.0749980 ,       0.6808263 ,       0.8455051
      2.0849980 ,       1.1018443 ,       1.1285114
      2.0949980 ,       1.4650742 ,       1.3542013
      2.1049980 ,       1.7540918 ,       1.5132091
      2.1149980 ,       1.9571522 ,       1.6005922
      2.1249980 ,       2.0678083 ,       1.6160861
      2.1349980 ,       2.0852166 ,       1.5640714
      2.1449980 ,       2.0141142 ,       1.4532578
      2.1549980 ,       1.8644679 ,       1.2961021
      2.1649980 ,       1.6508170 ,       1.1079974
      2.1749980 ,       1.3913496 ,       0.9062825
      2.1849980 ,       1.1067658 ,       0.7091306
      2.1949980 ,       0.8189969 ,       0.5343860
      2.2049980 ,       0.5498550 ,       0.3984194
      2.2149980 ,       0.3196937 ,       0.3150691
      2.2249980 ,       0.1461580 ,       0.2947354
      2.2349980 ,       0.0430990 ,       0.3436802
      2.2449980 ,       0.0197146 ,       0.4635764
      2.2549980 ,       0.0799696 ,       0.6513340
      2.2649980 ,       0.2223265 ,       0.8992134
      2.2749980 ,       0.4398054 ,       1.1952212
      2.2849980 ,       0.7203673 ,       1.5237644
      2.2949980 ,       1.0475993 ,       1.8665259
      2.3049980 ,       1.4016610 ,       2.2035084
      2.3149980 ,       1.7604375 ,       2.5141881
      2.3249980 ,       2.1008312 ,       2.7787085
      2.3349980 ,       2.4001165 ,       2.9790455
      2.3449980 ,       2.6372803 ,       3.1000764
      2.3549980 ,       2.7942692 ,       3.1304897
      2.3649980 ,       2.8570719 ,       3.0634837
      2.3749980 ,       2.8165752 ,       2.8972143
      2.3849980 ,       2.6691429 ,       2.6349648
      2.3949980 ,       2.4168869 ,       2.2850300
      2.4049980 ,       2.0676130 ,       1.8603204
      2.4149980 ,       1.6344478 ,       1.3777107
      2.4249980 ,       1.1351650 ,       0.8571688
      2.4349980 ,       0.5912538 ,       0.3207156
      2.4449980 ,       0.0267783 ,      -0.2087256
      2.4549980 ,      -0.5329034 ,      -0.7085263
      2.4649980 ,      -1.0624920 ,      -1.1575287
      2.4749980 ,      -1.5380934 ,      -1.5371377
      2.4849980 ,      -1.9384862 ,      -1.8322689
      2.4949980 ,      -2.2462397 ,      -2.0321016
      2.5049980 ,      -2.4486228 ,      -2.1306004
      2.5149980 ,      -2.5382555 ,      -2.1267777
      2.5249980 ,      -2.5134698 ,      -2.0246881
      2.5349980 ,      -2.3783632 ,      -1.8331585
      2.5449980 ,      -2.1425462 ,      -1.5652728
      2.5549980 ,      -1.8205996 ,      -1.2376437
      2.5649980 ,      -1.4312759 ,      -0.8695135
      2.5749980 ,      -0.9964912 ,      -0.4817364
      2.5849980 ,      -0.5401635 ,      -0.0956972
      2.5949980 ,      -0.0869637 ,       0.2677730
      2.6049980 ,       0.3389545 ,       0.5894289
      2.6149980 ,       0.7151767 ,       0.8525367
      2.6249980 ,       1.0221392 ,       1.0436491
      2.6349980 ,       1.2440730 ,       1.1531925
      2.6449980 ,       1.3697341 ,       1.1758425
      2.6549980 ,       1.3928882 ,       1.1106742
      2.6649980 ,       1.3125283 ,       0.9610891
      2.6749980 ,       1.1328225 ,       0.7345269
      2.6849980 ,       0.8628012 ,       0.4419886
      2.6949980 ,       0.5158073 ,       0.0974004
      2.7049980 ,       0.1087441 ,      -0.2831428
      2.7149980 ,      -0.3388329 ,      -0.6822095
      2.7249980 ,      -0.8057303 ,      -1.0818954
      2.7349980 ,      -1.2701813 ,      -1.4646738
      2.7449980 ,      -1.7109045 ,      -1.8141902
      2.7549980 ,      -2.1081044 ,      -2.1159653
      2.7649980 ,      -2.4443641 ,      -2.3579764
      2.7749980 ,      -2.7053920 ,      -2.5310952
      2.7849980 ,      -2.8805888 ,      -2.6293692
      2.7949980 ,      -2.9634168 ,      -2.6501428
      2.8049980 ,      -2.9515610 ,      -2.5940222
      2.8149980 ,      -2.8468833 ,      -2.4646962
      2.8249980 ,      -2.6551847 ,      -2.2686314
      2.8349980 ,      -2.3857940 ,      -2.0146659
      2.8449980 ,      -2.0510141 ,      -1.7135267
      2.8549980 ,      -1.6654602 ,      -1.3773004
      2.8649980 ,      -1.2453271 ,      -1.0188849
      2.8749980 ,      -0.8076251 ,      -0.6514475
      2.8849980 ,      -0.3694230 ,      -0.2879132
      2.8949980 ,       0.0528683 ,       0.0594967
      2.9049980 ,       0.4441394 ,       0.3796623
      2.9149980 ,       0.7911297 ,       0.6628890
      2.9249980 ,       1.0828615 ,       0.9011514
      2.9349980 ,       1.3109472 ,       1.0882584
      2.9449980 ,       1.4697692 ,       1.2199415
      2.9549980 ,       1.5565328 ,       1.2938724
      2.9649980 ,       1.5712015 ,       1.3096189
      2.9749980 ,       1.5163279 ,       1.2685486
      2.9849980 ,       1.3967958 ,       1.1736894
      2.9949980 ,       1.2194944 ,       1.0295566
      3.0049970 ,       0.9929663 ,       0.8419762
      3.0149970 ,       0.7269061 ,       0.6177897
      3.0249970 ,       0.4318801 ,       0.3647394
      3.0349970 ,       0.1188270 ,       0.0911616
      3.0449970 ,      -0.2013161 ,      -0.1942391
      3.0549970 ,      -0.5179776 ,      -0.4826334
      3.0649970 ,      -0.8212776 ,      -0.7653136
      3.0749970 ,      -1.1023102 ,      -1.0339378
      3.0849970 ,      -1.3533779 ,      -1.2807706
      3.0949970 ,      -1.5681778 ,      -1.4989161
      3.1049970 ,      -1.7419387 ,      -1.6825368
      3.1149970 ,      -1.8715089 ,      -1.8270537
      3.1249970 ,      -1.9553973 ,      -1.9293174
      3.1349970 ,      -1.9937682 ,      -1.9877426
      3.1449970 ,      -1.9883902 ,      -2.0023965
      3.1549970 ,      -1.9425419 ,      -1.9750323
      3.1649970 ,      -1.8608736 ,      -1.9090590
      3.1749970 ,      -1.7492277 ,      -1.8094432
      3.1849970 ,      -1.6144189 ,      -1.6825382
      3.1949970 ,      -1.4639773 ,      -1.5358424
      3.2049970 ,      -1.3058594 ,      -1.3776894
      3.2149970 ,      -1.1481316 ,      -1.2168803
      3.2249970 ,      -0.9986360 ,      -1.0622692
      3.2349970 ,      -0.8646476 ,      -0.9223208
      3.2449970 ,      -0.7525350 ,      -0.8046579
      3.2549970 ,      -0.6674388 ,      -0.7156235
      3.2649970 ,      -0.6129829 ,      -0.6598805
      3.2749970 ,      -0.5910331 ,      -0.6400725
      3.2849970 ,      -0.6015193 ,      -0.6565701
      3.2949970 ,      -0.6423341 ,      -0.7073192
      3.3049970 ,      -0.7093199 ,      -0.7878096
      3.3149970 ,      -0.7963519 ,      -0.8911716
      3.3249970 ,      -0.8955217 ,      -1.0084042
      3.3349970 ,      -0.9974199 ,      -1.1287310
      3.3449970 ,      -1.0915117 ,      -1.2400723
      3.3549970 ,      -1.1665944 ,      -1.3296145
      3.3649970 ,      -1.2113189 ,      -1.3844528
      3.3749970 ,      -1.2147534 ,      -1.3922751
      3.3849970 ,      -1.1669652 ,      -1.3420544
      3.3949970 ,      -1.0595903 ,      -1.2247122
      3.4049970 ,      -0.8863617 ,      -1.0337161
      3.4149970 ,      -0.6435679 ,      -0.7655780
      3.4249970 ,      -0.3304118 ,      -0.4202201
      3.4349970 ,       0.0507510 ,      -0.0011855
      3.4449970 ,       0.4943167 ,       0.4843251
      3.4549970 ,       0.9914898 ,       1.0255993
      3.4649970 ,       1.5304990 ,       1.6087402
      3.4749970 ,       2.0969675 ,       2.2171656
      3.4849970 ,       2.6744265 ,       2.8322576
      3.4949970 ,       3.2449532 ,       3.4341354
      3.5049970 ,       3.7899042 ,       4.0025136
      3.5149970 ,       4.2907133 ,       4.5176065
      3.5249970 ,       4.7297141 ,       4.9610320
      3.5349970 ,       5.0909484 ,       5.3166685
      3.5449970 ,       5.3609185 ,       5.5714234
      3.5549970 ,       5.5292452 ,       5.7158689
      3.5649970 ,       5.5891948 ,       5.7447143
      3.5749970 ,       5.5380475 ,       5.6570863
      3.5849970 ,       5.3772832 ,       5.4566024
      3.5949970 ,       5.1125741 ,       5.1512316
      3.6049970 ,       4.7535797 ,       4.7529472
      3.6149970 ,       4.3135515 ,       4.2771890
      3.6249970 ,       3.8087662 ,       3.7421607
      3.6349970 ,       3.2578114 ,       3.1679978
      3.6449970 ,       2.6807607 ,       2.5758487
      3.6549970 ,       2.0982765 ,       1.9869142
      3.6649970 ,       1.5306872 ,       1.4214950
      3.6749970 ,       0.9970829 ,       0.8980950
      3.6849970 ,       0.5144762 ,       0.4326251
      3.6949970 ,       0.0970696 ,       0.0377464
      3.7049970 ,      -0.2443331 ,      -0.2776155
      3.7149970 ,      -0.5027445 ,      -0.5085622
      3.7249970 ,      -0.6752186 ,      -0.6543102
      3.7349970 ,      -0.7628740 ,      -0.7180724
      3.7449970 ,      -0.7707177 ,      -0.7067443
      3.7549970 ,      -0.7072796 ,      -0.6304157
      3.7649970 ,      -0.5840796 ,      -0.5017364
      3.7749970 ,      -0.4149581 ,      -0.3351736
      3.7849970 ,      -0.2153068 ,      -0.1462019
      3.7949970 ,      -0.0012409 ,       0.0495290
      3.8049970 ,       0.2112410 ,       0.2370054
      3.8149970 ,       0.4070675 ,       0.4025951
      3.8249970 ,       0.5728307 ,       0.5346922
      3.8349970 ,       0.6974130 ,       0.6242280
      3.8449970 ,       0.7724732 ,       0.6650258
      3.8549970 ,       0.7927692 ,       0.6539859
      3.8649970 ,       0.7563052 ,       0.5910965
      3.8749970 ,       0.6643001 ,       0.4792768
      3.8849970 ,       0.5209845 ,       0.3240670
      3.8949970 ,       0.3332420 ,       0.1331883
      3.9049970 ,       0.1101206 ,      -0.0839971
      3.9149970 ,      -0.1377563 ,      -0.3170923
      3.9249970 ,      -0.3988412 ,      -0.5553007
      3.9349970 ,      -0.6613392 ,      -0.7880528
      3.9449970 ,      -0.9138709 ,      -1.0055901
      3.9549970 ,      -1.1460839 ,      -1.1994725
      3.9649970 ,      -1.3491805 ,      -1.3629858
      3.9749970 ,      -1.5163345 ,      -1.4914266
      3.9849970 ,      -1.6429768 ,      -1.5822572
      3.9949970 ,      -1.7269384 ,      -1.6351230
      4.0049970 ,      -1.7684474 ,      -1.6517402
      4.0149970 ,      -1.7699860 ,      -1.6356647
      4.0249970 ,      -1.7360206 ,      -1.5919615
      4.0349970 ,      -1.6726252 ,      -1.5267985
      4.0449980 ,      -1.5870160 ,      -1.4469844
      4.0549980 ,      -1.4870822 ,      -1.3595296
      4.0649980 ,      -1.3808089 ,      -1.2711372
      4.0749980 ,      -1.2758010 ,      -1.1878120
      4.0849990 ,      -1.1788014 ,      -1.1144887
      4.0949990 ,      -1.0953355 ,      -1.0547845
      4.1049990 ,      -1.0293517 ,      -1.0107765
      4.1149990 ,      -0.9830690 ,      -0.9829579
      4.1250000 ,      -0.9568893 ,      -0.9702610
      4.1350000 ,      -0.9494476 ,      -0.9701902
      4.1450000 ,      -0.9577485 ,      -0.9790325
      4.1550000 ,      -0.9774308 ,      -0.9921538
      4.1650000 ,      -1.0030946 ,      -1.0043358
      4.1750010 ,      -1.0286931 ,      -1.0101447
      4.1850010 ,      -1.0479429 ,      -1.0043018
      4.1950010 ,      -1.0547664 ,      -0.9820420
      4.2050010 ,      -1.0436860 ,      -0.9394238
      4.2150020 ,      -1.0101815 ,      -0.8735791
      4.2250020 ,      -0.9509996 ,      -0.7829268
      4.2350020 ,      -0.8643456 ,      -0.6672375
      4.2450020 ,      -0.7500118 ,      -0.5276770
      4.2550020 ,      -0.6093963 ,      -0.3667385
      4.2650030 ,      -0.4454091 ,      -0.1880846
      4.2750030 ,      -0.2623748 ,       0.0035834
      4.2850030 ,      -0.0656910 ,       0.2028890
      4.2950030 ,       0.1384108 ,       0.4039995
      4.3050040 ,       0.3432454 ,       0.6009671
      4.3150040 ,       0.5419541 ,       0.7879524
      4.3250040 ,       0.7279898 ,       0.9596254
