r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   -1.5842573578128685       ,   -3.0412951815691875     
   4.0000000000000001E-002  ,   -1.6265554664832509       ,   -3.0551430492356131     
   5.9999999999999998E-002  ,   -1.6955104213816907       ,   -3.0777255390276070     
   8.0000000000000002E-002  ,   -1.7888686687692958       ,   -3.1083154202397756     
  0.10000000000000001       ,   -1.9035914811922432       ,   -3.1459312639033672     
  0.12000000000000001       ,   -2.0359658757476793       ,   -3.1893724992966330     
  0.13999999999999999       ,   -2.1817398419735783       ,   -3.2372622166657892     
  0.16000000000000000       ,   -2.3362767400255526       ,   -3.2880961322266349     
  0.17999999999999999       ,   -2.4947230091501411       ,   -3.3402959056080084     
  0.19999999999999998       ,   -2.6521828325381951       ,   -3.3922648420298240     
  0.22000000000000000       ,   -2.8038931563334613       ,   -3.4424439275370835     
  0.23999999999999999       ,   -2.9453924671735945       ,   -3.4893661385927941     
  0.26000000000000001       ,   -3.0726769935079972       ,   -3.5317070373961457     
  0.28000000000000003       ,   -3.1823385005066283       ,   -3.5683298086578068     
  0.30000000000000004       ,   -3.2716785765995891       ,   -3.5983231066361827     
  0.32000000000000001       ,   -3.3387952328265413       ,   -3.6210303548354013     
  0.34000000000000002       ,   -3.3826387179296948       ,   -3.6360694644362694     
  0.36000000000000004       ,   -3.4030346500699622       ,   -3.6433422989483750     
  0.38000000000000000       ,   -3.4006738332986526       ,   -3.6430335980202324     
  0.40000000000000002       ,   -3.3770694139832265       ,   -3.6355994682320936     
  0.42000000000000004       ,   -3.3344832890940745       ,   -3.6217459381237487     
  0.44000000000000000       ,   -3.2758248557362215       ,   -3.6023984440256100     
  0.46000000000000002       ,   -3.2045262438904727       ,   -3.5786634486315436     
  0.48000000000000004       ,   -3.1243990613316304       ,   -3.5517836831640350     
  0.50000000000000000       ,   -3.0394783670205863       ,   -3.5230887357386602     
  0.52000000000000002       ,   -2.9538600507162740       ,   -3.4939428746262160     
  0.54000000000000004       ,   -2.8715380148329364       ,   -3.4656920895520371     
