r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   -6.5902235624377559       ,   -10.030692608096874     
   4.0000000000000001E-002  ,   -6.5290079412995583       ,   -9.9029453391441642     
   5.9999999999999998E-002  ,   -6.4282796745009074       ,   -9.6935468406405825     
   8.0000000000000002E-002  ,   -6.2899577058107470       ,   -9.4076586149758352     
  0.10000000000000001       ,   -6.1166736394216343       ,   -9.0522925347974823     
  0.12000000000000001       ,   -5.9117179879224695       ,   -8.6361049191260211     
  0.13999999999999999       ,   -5.6789727183660785       ,   -8.1691433231588171     
  0.16000000000000000       ,   -5.4228313223393974       ,   -7.6625541596032205     
  0.17999999999999999       ,   -5.1481078887445895       ,   -7.1282604927870299     
  0.19999999999999998       ,   -4.8599368965529646       ,   -6.5786202542602235     
  0.22000000000000000       ,   -4.5636656645553533       ,   -6.0260756905161088     
  0.23999999999999999       ,   -4.2647415908933306       ,   -5.4828050523288505     
  0.26000000000000001       ,   -3.9685964811639329       ,   -4.9603873662244888     
  0.28000000000000003       ,   -3.6805303940275853       ,   -4.4694905997799328     
  0.30000000000000004       ,   -3.4055975212762601       ,   -4.0195926642592426     
  0.32000000000000001       ,   -3.1484966591722903       ,   -3.6187435227144067     
  0.34000000000000002       ,   -2.9134688139823091       ,   -3.2733752317547955     
  0.36000000000000004       ,   -2.7042044123011637       ,   -2.9881650922966685     
  0.38000000000000000       ,   -2.5237624524898359       ,   -2.7659552773496192     
  0.40000000000000002       ,   -2.3745037353897360       ,   -2.6077304067974425     
  0.42000000000000004       ,   -2.2580400503270237       ,   -2.5126526163281651     
  0.44000000000000000       ,   -2.1752008682753097       ,   -2.4781517865535898     
  0.46000000000000002       ,   -2.1260187121659673       ,   -2.5000668232171610     
  0.48000000000000004       ,   -2.1097339413286553       ,   -2.5728322701281803     
  0.50000000000000000       ,   -2.1248192118523810       ,   -2.6897031465119836     
  0.52000000000000002       ,   -2.1690233684324318       ,   -2.8430097749433179     
  0.54000000000000004       ,   -2.2394339991438756       ,   -3.0244335402024807     
  0.56000000000000005       ,   -2.3325573573407374       ,   -3.2252940175128892     
  0.58000000000000007       ,   -2.4444138405161913       ,   -3.4368377431825516     
  0.59999999999999998       ,   -2.5706467311706325       ,   -3.6505190720899159     
  0.62000000000000000       ,   -2.7066414663322584       ,   -3.8582640631845688     
  0.64000000000000001       ,   -2.8476523266633507       ,   -4.0527091332638170     
  0.66000000000000003       ,   -2.9889331382087292       ,   -4.2274072873523432     
