Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.40404918651191185       ,  -0.31199167487401530     
  0.53000000000000003       ,  -0.41953221737732799       ,  -0.38221987960116527     
  0.55000000000000004       ,  -0.40712586433023751       ,  -0.42134794343068721     
  0.56999999999999995       ,  -0.37134762228331303       ,  -0.43042586128272731     
  0.58999999999999997       ,  -0.32275035375657840       ,  -0.41679852032349463     
  0.60999999999999999       ,  -0.27496070821316815       ,  -0.39168183612152535     
  0.63000000000000000       ,  -0.24101613099798513       ,  -0.36699538833607714     
  0.65000000000000002       ,  -0.22994946081517564       ,  -0.35227680049399940     
  0.67000000000000004       ,  -0.24448460698586516       ,  -0.35244103972549390     
  0.68999999999999995       ,  -0.28040932195899293       ,  -0.36690103979815675     
  0.70999999999999996       ,  -0.32775891650058114       ,  -0.39020149972952639     
  0.72999999999999998       ,  -0.37348654309695573       ,  -0.41392892483591459     
  0.75000000000000000       ,  -0.40492456285781181       ,  -0.42934468063635323     
  0.77000000000000002       ,  -0.41314771001215522       ,  -0.43002029318418716     
  0.79000000000000004       ,  -0.39537796341708703       ,  -0.41377316075343318     
  0.81000000000000005       ,  -0.35581390663159873       ,  -0.38339706498924253     
  0.82999999999999996       ,  -0.30466250132720846       ,  -0.34600259924147375     
  0.84999999999999998       ,  -0.25560058541228531       ,  -0.31114531903217557     
  0.87000000000000000       ,  -0.22228652122154241       ,  -0.28823259769635812     
  0.89000000000000001       ,  -0.21478315342584148       ,  -0.28388609862534719     
  0.91000000000000003       ,  -0.23678305373319045       ,  -0.29995033791186559     
  0.93000000000000005       ,  -0.28433885626732702       ,  -0.33267712748256811     
  0.94999999999999996       ,  -0.34644109171464593       ,  -0.37332198950241946     
  0.96999999999999997       ,  -0.40734056854708806       ,  -0.41003559216062146     
  0.98999990000000004       ,  -0.45008939109258816       ,  -0.43060849515337518     
   1.0100000000000000       ,  -0.46047737824912766       ,  -0.42541147946213181     
   1.0300000000000000       ,  -0.43043423426471755       ,  -0.38981733445324362     
   1.0500000000000000       ,  -0.36009400037213052       ,  -0.32551162560073699     
   1.0700000000000001       ,  -0.25801892452431752       ,  -0.24036073520667450     
   1.0900000000000001       ,  -0.13951688002125975       ,  -0.14685204084013978     
   1.1100000000000001       ,   -2.3428013964122966E-002  ,   -5.9460473399345355E-002
   1.1299999999999999       ,    7.1885860327951412E-002  ,    8.4489403721910682E-003
   1.1499999999999999       ,   0.13243175409368366       ,    4.7464483693053360E-002
