Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.37939642784988425       ,  -0.30614894909449936     
  0.53000000000000003       ,  -0.38074186532586107       ,  -0.37031501334724981     
  0.55000000000000004       ,  -0.36219076787803789       ,  -0.40391949183614972     
  0.56999999999999995       ,  -0.32948669704163180       ,  -0.40913745197284312     
  0.58999999999999997       ,  -0.29214262691116744       ,  -0.39407470394984323     
  0.60999999999999999       ,  -0.26080781237370504       ,  -0.37013888958477364     
  0.63000000000000000       ,  -0.24437798923392609       ,  -0.34880596333690206     
  0.65000000000000002       ,  -0.24760356669463163       ,  -0.33863032350578287     
  0.67000000000000004       ,  -0.26981311884982606       ,  -0.34324343984080607     
  0.68999999999999995       ,  -0.30507780126981793       ,  -0.36080082071014047     
  0.70999999999999996       ,  -0.34377089051310639       ,  -0.38494760735759442     
  0.72999999999999998       ,  -0.37511903251339918       ,  -0.40697954964023714     
  0.75000000000000000       ,  -0.39008733081507418       ,  -0.41857733774888478     
  0.77000000000000002       ,  -0.38385227436772795       ,  -0.41436079846036378     
  0.79000000000000004       ,  -0.35721633654737728       ,  -0.39357436479662916     
  0.81000000000000005       ,  -0.31658091279788830       ,  -0.36045579439186126     
  0.82999999999999996       ,  -0.27245490911920328       ,  -0.32319205356193231     
  0.84999999999999998       ,  -0.23684548183115520       ,  -0.29173853487175194     
  0.87000000000000000       ,  -0.22016378525379857       ,  -0.27507562907511801     
  0.89000000000000001       ,  -0.22841100082922272       ,  -0.27862542411135599     
  0.91000000000000003       ,  -0.26135490903705433       ,  -0.30251456971733737     
  0.93000000000000005       ,  -0.31217708536363148       ,  -0.34115761401772288     
  0.94999999999999996       ,  -0.36872045460708486       ,  -0.38430257606834245     
  0.96999999999999997       ,  -0.41608079199195608       ,  -0.41931110418769796     
  0.98999990000000004       ,  -0.43995705819833786       ,  -0.43413182560177099     
   1.0100000000000000       ,  -0.42998425536145124       ,  -0.42024562511827329     
   1.0300000000000000       ,  -0.38226375149226899       ,  -0.37485977299985584     
   1.0500000000000000       ,  -0.30048738787715229       ,  -0.30180508878718754     
