Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.40853359237797904       ,  -0.29245640036407178     
  0.53000000000000003       ,  -0.42643574577162929       ,  -0.36872384387913631     
  0.55000000000000004       ,  -0.41513673498574816       ,  -0.40949791948986397     
  0.56999999999999995       ,  -0.37873483108035039       ,  -0.41464071858812956     
  0.58999999999999997       ,  -0.32773215226813085       ,  -0.39183062820742204     
  0.60999999999999999       ,  -0.27614443100566427       ,  -0.35405105520220859     
  0.63000000000000000       ,  -0.23779941842457808       ,  -0.31598935123446442     
  0.65000000000000002       ,  -0.22276760691430678       ,  -0.29027577495633466     
  0.67000000000000004       ,  -0.23481598928819103       ,  -0.28448589859138357     
  0.68999999999999995       ,  -0.27050640138346843       ,  -0.29960179450051194     
  0.70999999999999996       ,  -0.32014348612020060       ,  -0.33024019553225425     
  0.72999999999999998       ,  -0.37031656098012022       ,  -0.36650819957076797     
  0.75000000000000000       ,  -0.40738686444302269       ,  -0.39694909180129789     
  0.77000000000000002       ,  -0.42104119404673812       ,  -0.41178750417801224     
  0.79000000000000004       ,  -0.40701910603452524       ,  -0.40563198358723529     
  0.81000000000000005       ,  -0.36832528820324389       ,  -0.37895131694403572     
  0.82999999999999996       ,  -0.31461065628011459       ,  -0.33796497863541697     
  0.84999999999999998       ,  -0.25985454959324500       ,  -0.29299488247109712     
  0.87000000000000000       ,  -0.21889764389024841       ,  -0.25571386001515506     
  0.89000000000000001       ,  -0.20366052409070098       ,  -0.23600097419348390     
  0.91000000000000003       ,  -0.21996790270341421       ,  -0.23920916944286766     
  0.93000000000000005       ,  -0.26576288599474113       ,  -0.26454574565438033     
  0.94999999999999996       ,  -0.33117170289095121       ,  -0.30498864122953417     
  0.96999999999999997       ,  -0.40044378586309154       ,  -0.34878100144020546     
  0.98999990000000004       ,  -0.45534790776439565       ,  -0.38215656129855652     
   1.0100000000000000       ,  -0.47925916144768405       ,  -0.39264514152689062     
   1.0300000000000000       ,  -0.46099637301113977       ,  -0.37215902748590929     
   1.0500000000000000       ,  -0.39752992867943626       ,  -0.31911568334697410     
   1.0700000000000001       ,  -0.29492058178689290       ,  -0.23907261402848037     
   1.0900000000000001       ,  -0.16726360753693104       ,  -0.14371017416298604     
   1.1100000000000001       ,   -3.3862062493980605E-002  ,   -4.8387380466279203E-002
   1.1299999999999999       ,    8.4742612062647854E-002  ,    3.1165577085333324E-002
   1.1499999999999999       ,   0.17099705585922759       ,    8.2251962578893015E-002
   1.1699999999999999       ,   0.21388016405885571       ,    9.7923881481798494E-002
   1.1899999999999999       ,   0.21098655894433266       ,    7.8387583480602846E-002
   1.2100000000000000       ,   0.16870785305263633       ,    3.0788272770277771E-002
   1.2300000000000000       ,   0.10050405772592644       ,   -3.2555507543200121E-002
   1.2500000000000000       ,    2.3687776734389713E-002  ,   -9.7038020857386401E-002
   1.2700000000000000       ,   -4.4528019661154307E-002  ,  -0.14908868796754915     
   1.2900000000000000       ,   -9.0815638705626492E-002  ,  -0.17915604687723946     
   1.3100000000000001       ,  -0.10850480273307153       ,  -0.18367172336342141     
   1.3300000000000001       ,   -9.8742641877500800E-002  ,  -0.16556451772022521     
   1.3500000000000001       ,   -6.9823300619377651E-002  ,  -0.13324327619232945     
   1.3700000000000001       ,   -3.4891823242210296E-002  ,   -9.8328695481964240E-002
   1.3899999999999999       ,   -8.5944377619144412E-003  ,   -7.2702806906540143E-002
   1.4099999999999999       ,   -3.4758108587223972E-003  ,   -6.5593367169502884E-002
   1.4299999999999999       ,   -2.6963249885767024E-002  ,   -8.1385805578207487E-002
   1.4500000000000000       ,   -7.9622672531129715E-002  ,  -0.11866646548525832     
   1.4700000000000000       ,  -0.15506102326247986       ,  -0.17069536703362526     
   1.4900000000000000       ,  -0.24145943097126693       ,  -0.22715945328206816     
   1.5100000000000000       ,  -0.32434277790114041       ,  -0.27675200273671091     
   1.5300000000000000       ,  -0.38991212683400206       ,  -0.30993313069869866     
   1.5500000000000000       ,  -0.42814964724420163       ,  -0.32119420035740232     
   1.5700000000000001       ,  -0.43497546234376017       ,  -0.31028106591455479     
   1.5900000000000001       ,  -0.41297256138236133       ,  -0.28209344546866766     
   1.6100000000000001       ,  -0.37054140653654694       ,  -0.24530552827144589     
   1.6299999999999999       ,  -0.31971755281461717       ,  -0.21006625390095474     
   1.6499999999999999       ,  -0.27319615110266754       ,  -0.18536088257717231     
   1.6699999999999999       ,  -0.24128490028925667       ,  -0.17669515688789850     
   1.6899999999999999       ,  -0.22951222422168507       ,  -0.18468112228504782     
   1.7100000000000000       ,  -0.23745139297585496       ,  -0.20488021248203639     
   1.7300000000000000       ,  -0.25902519451069234       ,  -0.22894909877729822     
   1.7500000000000000       ,  -0.28420064764780512       ,  -0.24681227366688591     
   1.7700000000000000       ,  -0.30165309514593058       ,  -0.24933015917199342     
   1.7900000000000000       ,  -0.30175099252781445       ,  -0.23080441199580373     
   1.8100000000000001       ,  -0.27913930988729285       ,  -0.19069400575133960     
   1.8300000000000001       ,  -0.23429659438835151       ,  -0.13409950483024211     
   1.8500000000000001       ,  -0.17368442350804750       ,   -7.0865289414374852E-002
   1.8700000000000001       ,  -0.10844034368688990       ,   -1.3480971753109984E-002
   1.8899999999999999       ,   -5.1908437279840298E-002  ,    2.5744999793304118E-002
   1.9099999999999999       ,   -1.6575525936260636E-002  ,    3.7584187467675362E-002
   1.9299999999999999       ,   -1.1122455753991544E-002  ,    1.8175130131861620E-002
   1.9500000000000000       ,   -3.8276748970806164E-002  ,   -2.9853534536449785E-002
   1.9700000000000000       ,   -9.3971192867608230E-002  ,   -9.7712067103435565E-002
   1.9900000000000000       ,  -0.16801519690730746       ,  -0.17218498226461426     
   2.0099999999999998       ,  -0.24614089810649328       ,  -0.23840029034522914     
   2.0299999999999998       ,  -0.31297328292451854       ,  -0.28301699242796957     
   2.0499999999999998       ,  -0.35526435392837741       ,  -0.29711259845616883     
   2.0699999999999998       ,  -0.36467275927014525       ,  -0.27811489323610600     
   2.0899999999999999       ,  -0.33947474321262644       ,  -0.23033595354041650     
   2.1099999999999999       ,  -0.28483492671396976       ,  -0.16398272709342132     
   2.1299999999999999       ,  -0.21159019013780381       ,   -9.2864747845489273E-002
   2.1499999999999999       ,  -0.13383251244912664       ,   -3.1316194772505260E-002
   2.1699999999999999       ,   -6.5841608264609511E-002  ,    8.9717351381814418E-003
   2.1899999999999999       ,   -1.9056216283379841E-002  ,    2.1492446889763352E-002
   2.2100000000000000       ,    2.4607325929523592E-004  ,    6.2678277444265440E-003
   2.2300000000000000       ,   -7.9394042793988241E-003  ,   -3.0302644948797298E-002
   2.2500000000000000       ,   -3.7659920850010874E-002  ,   -7.7042110630331201E-002
   2.2700000000000000       ,   -7.8640234408307211E-002  ,  -0.12066862090231620     
   2.2900000000000000       ,  -0.11883086224648554       ,  -0.14891733801266852     
   2.3100000000000001       ,  -0.14726232154520644       ,  -0.15338855097492801     
   2.3300000000000001       ,  -0.15653805993410927       ,  -0.13146212921928652     
   2.3500000000000001       ,  -0.14439310531569613       ,   -8.6835788485571816E-002
