  0.5049998,    -4.0686217,    -0.0533325,     0.1393930,     2.2016639,    -1.4919162,     0.2765606,    -0.1803488,   -16.9044373,    -2.9773650,    -8.3994794
  0.5149998,    -4.2116321,    -0.0543729,    -0.0272456,     2.6387040,    -1.4254079,     0.4762808,    -0.3876293,   -15.8947221,    -4.2918105,    -7.9579938
  0.5249998,    -4.2455458,    -0.0521899,    -0.1941439,     2.8853766,    -1.3879534,     0.6433118,    -0.5626138,   -14.5316603,    -5.2864606,    -7.4801337
  0.5349998,    -4.1688040,    -0.0469851,    -0.3506048,     2.9285646,    -1.3811823,     0.7678804,    -0.6951716,   -12.9101448,    -5.9078203,    -6.9930273
  0.5449998,    -3.9873006,    -0.0391617,    -0.4864387,     2.7688354,    -1.4046628,     0.8429765,    -0.7780434,   -11.1439622,    -6.1275225,    -6.5244497
  0.5549998,    -3.7139415,    -0.0292926,    -0.5926108,     2.4201678,    -1.4559910,     0.8647261,    -0.8072224,    -9.3579087,    -5.9433371,    -6.1012919
  0.5649998,    -3.3677515,    -0.0180773,    -0.6618301,     1.9088259,    -1.5310045,     0.8325734,    -0.7821295,    -7.6790974,    -5.3785468,    -5.7480633
  0.5749997,    -2.9725929,    -0.0062923,    -0.6890403,     1.2714716,    -1.6241012,     0.7492659,    -0.7055815,    -6.2280654,    -4.4797847,    -5.4855086
  0.5849997,    -2.5555554,     0.0052633,    -0.6717824,     0.5526062,    -1.7286482,     0.6206391,    -0.5835476,    -5.1102131,    -3.3134469,    -5.3294055
  0.5949997,    -2.1451797,     0.0158214,    -0.6103989,    -0.1983940,    -1.8374361,     0.4552305,    -0.4247284,    -4.4083775,    -1.9610776,    -5.2896443
  0.6049997,    -1.7695518,     0.0246951,    -0.5080692,    -0.9305798,    -1.9431677,     0.2637292,    -0.2399680,    -4.1767713,    -0.5138589,    -5.3695944
  0.6149997,    -1.4544464,     0.0313217,    -0.3706651,    -1.5947664,    -2.0389350,     0.0583081,    -0.0415480,    -4.4369391,     0.9333127,    -5.5658364
  0.6249997,    -1.2216158,     0.0352969,    -0.2064335,    -2.1467300,    -2.1186607,    -0.1481260,     0.1575963,    -5.1759341,     2.2878368,    -5.8682631
  0.6349997,    -1.0873375,     0.0363960,    -0.0255207,    -2.5500576,    -2.1774734,    -0.3427193,     0.3446883,    -6.3468749,     3.4651302,    -6.2605527
  0.6449997,    -1.0613135,     0.0345835,     0.1606338,    -2.7784727,    -2.2119966,    -0.5134481,     0.5079018,    -7.8718651,     4.3937161,    -6.7209923
  0.6549997,    -1.1459918,     0.0300098,     0.3400011,    -2.8174938,    -2.2205332,    -0.6498397,     0.6370844,    -9.6470971,     5.0193858,    -7.2236153
  0.6649997,    -1.3363558,     0.0229949,     0.5007202,    -2.6653263,    -2.2031363,    -0.7435970,     0.7243689,   -11.5498107,     5.3081993,    -7.7395917
  0.6749997,    -1.6201972,     0.0140021,     0.6318641,    -2.3329341,    -2.1615653,    -0.7890886,     0.7646378,   -13.4466457,     5.2481677,    -8.2388021
  0.6849996,    -1.9788523,     0.0036040,     0.7241648,    -1.8432979,    -2.0991319,    -0.7836777,     0.7558128,   -15.2028137,     4.8495501,    -8.6915060
  0.6949996,    -2.3883829,    -0.0075595,     0.7706550,    -1.2298763,    -2.0204458,    -0.7278700,     0.6989529,   -16.6915671,     4.1437450,    -9.0700406
  0.7049996,    -2.8210724,    -0.0188230,     0.7671704,    -0.5344466,    -1.9310879,    -0.6252731,     0.5981589,   -17.8030603,     3.1809437,    -9.3503920
  0.7149996,    -3.2472187,    -0.0295394,     0.7126967,     0.1956347,    -1.8372209,    -0.4823720,     0.4602896,   -18.4523389,     2.0266337,    -9.5136396
  0.7249996,    -3.6370589,    -0.0391191,     0.6095182,     0.9105101,    -1.7451733,    -0.3081307,     0.2945094,   -18.5856247,     0.7572423,    -9.5471235
  0.7349996,    -3.9627273,    -0.0470643,     0.4631611,     1.5610698,    -1.6610214,    -0.1134475,     0.1116948,   -18.1845542,    -0.5448154,    -9.4452946
  0.7449996,    -4.2001188,    -0.0529950,     0.2821266,     2.1021627,    -1.5901956,     0.0895069,    -0.0762607,   -17.2680308,    -1.7963656,    -9.2101884
  0.7549996,    -4.3305405,    -0.0566655,     0.0774259,     2.4955699,    -1.5371373,     0.2880261,    -0.2572018,   -15.8915288,    -2.9186595,    -8.8514922
  0.7649996,    -4.3420430,    -0.0579720,    -0.1380599,     2.7125514,    -1.5050275,     0.4696399,    -0.4194797,   -14.1438586,    -3.8421941,    -8.3861913
  0.7749996,    -4.2303456,    -0.0569496,    -0.3503595,     2.7358067,    -1.4956021,     0.6228722,    -0.5526851,   -12.1415736,    -4.5108853,    -7.8378071
  0.7849995,    -3.9992917,    -0.0537609,    -0.5452834,     2.5607266,    -1.5090663,     0.7379417,    -0.6483018,   -10.0213861,    -4.8853458,    -7.2352656
  0.7949995,    -3.6607852,    -0.0486763,    -0.7093465,     2.1958395,    -1.5441099,     0.8073695,    -0.7002437,    -7.9309478,    -4.9451029,    -6.6114123
