       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.0407208 ,      -2.2011051
      0.5149998 ,      -3.1029101 ,      -2.4582070
      0.5249998 ,      -3.1027787 ,      -2.6488737
      0.5349998 ,      -3.0414863 ,      -2.7711373
      0.5449998 ,      -2.9243900 ,      -2.8273963
      0.5549998 ,      -2.7606111 ,      -2.8240529
      0.5649998 ,      -2.5623559 ,      -2.7709011
      0.5749997 ,      -2.3440434 ,      -2.6803153
      0.5849997 ,      -2.1212854 ,      -2.5662916
      0.5949997 ,      -1.9098226 ,      -2.4434251
      0.6049997 ,      -1.7244430 ,      -2.3258729
      0.6149997 ,      -1.5779875 ,      -2.2263873
      0.6249997 ,      -1.4804937 ,      -2.1554757
      0.6349997 ,      -1.4385364 ,      -2.1207415
      0.6449997 ,      -1.4548052 ,      -2.1264461
      0.6549997 ,      -1.5279464 ,      -2.1733170
      0.6649997 ,      -1.6526765 ,      -2.2586074
      0.6749997 ,      -1.8201581 ,      -2.3764001
      0.6849996 ,      -2.0186099 ,      -2.5181269
      0.6949996 ,      -2.2341208 ,      -2.6732723
      0.7049996 ,      -2.4515845 ,      -2.8301893
      0.7149996 ,      -2.6557298 ,      -2.9769962
      0.7249996 ,      -2.8321519 ,      -3.1024708
      0.7349996 ,      -2.9682865 ,      -3.1968883
      0.7449996 ,      -3.0542616 ,      -3.2527445
      0.7549996 ,      -3.0835717 ,      -3.2653140
      0.7649996 ,      -3.0535298 ,      -3.2330084
      0.7749996 ,      -2.9654687 ,      -3.1575087
      0.7849995 ,      -2.8246786 ,      -3.0436677
      0.7949995 ,      -2.6400776 ,      -2.8991806
      0.8049995 ,      -2.4236559 ,      -2.7340666
      0.8149995 ,      -2.1897032 ,      -2.5599745
      0.8249995 ,      -1.9538873 ,      -2.3893757
      0.8349995 ,      -1.7322354 ,      -2.2346935
      0.8449995 ,      -1.5400845 ,      -2.1074297
      0.8549995 ,      -1.3910668 ,      -2.0173464
      0.8649995 ,      -1.2961962 ,      -1.9717592
      0.8749995 ,      -1.2631121 ,      -1.9749890
      0.8849995 ,      -1.2955298 ,      -2.0280088
      0.8949994 ,      -1.3929316 ,      -2.1283105
      0.9049994 ,      -1.5505241 ,      -2.2700054
      0.9149994 ,      -1.7594515 ,      -2.4441387
      0.9249994 ,      -2.0072692 ,      -2.6392167
      0.9349994 ,      -2.2786376 ,      -2.8419004
      0.9449994 ,      -2.5561995 ,      -3.0378243
      0.9549994 ,      -2.8215843 ,      -3.2124894
      0.9649994 ,      -3.0564810 ,      -3.3521714
      0.9749994 ,      -3.2437142 ,      -3.4447861
      0.9849994 ,      -3.3682575 ,      -3.4806587
      0.9949993 ,      -3.4181258 ,      -3.4531464
      1.0049990 ,      -3.3850950 ,      -3.3590776
      1.0149990 ,      -3.2651932 ,      -3.1989647
      1.0249990 ,      -3.0589635 ,      -2.9770194
      1.0349990 ,      -2.7714592 ,      -2.7009166
      1.0449990 ,      -2.4119840 ,      -2.3813606
      1.0549990 ,      -1.9935936 ,      -2.0314671
      1.0649990 ,      -1.5323912 ,      -1.6660041
      1.0749990 ,      -1.0466596 ,      -1.3005394
      1.0849990 ,      -0.5558821 ,      -0.9505487
      1.0949990 ,      -0.0797120 ,      -0.6305394
      1.1049990 ,       0.3630499 ,      -0.3532444
      1.1149990 ,       0.7554107 ,      -0.1289357
      1.1249990 ,       1.0830196 ,       0.0351030
      1.1349990 ,       1.3348361 ,       0.1349132
      1.1449990 ,       1.5035971 ,       0.1699917
      1.1549990 ,       1.5860626 ,       0.1432084
      1.1649990 ,       1.5830308 ,       0.0605218
      1.1749990 ,       1.4991298 ,      -0.0694850
      1.1849990 ,       1.3424054 ,      -0.2362160
      1.1949990 ,       1.1237364 ,      -0.4277784
      1.2049990 ,       0.8561170 ,      -0.6317564
      1.2149990 ,       0.5538558 ,      -0.8359902
      1.2249990 ,       0.2317405 ,      -1.0293125
      1.2349990 ,      -0.0957797 ,      -1.2021939
      1.2449990 ,      -0.4153456 ,      -1.3472600
      1.2549990 ,      -0.7153313 ,      -1.4596480
      1.2649990 ,      -0.9863461 ,      -1.5371860
      1.2749990 ,      -1.2215696 ,      -1.5803868
      1.2849990 ,      -1.4169107 ,      -1.5922623
      1.2949990 ,      -1.5709873 ,      -1.5779761
      1.3049990 ,      -1.6849404 ,      -1.5443625
      1.3149990 ,      -1.7621029 ,      -1.4993477
      1.3249990 ,      -1.8075538 ,      -1.4513161
      1.3349990 ,      -1.8275938 ,      -1.4084659
      1.3449990 ,      -1.8291824 ,      -1.3782003
      1.3549990 ,      -1.8193782 ,      -1.3665946
      1.3649990 ,      -1.8048192 ,      -1.3779748
      1.3749990 ,      -1.7912788 ,      -1.4146360
      1.3849990 ,      -1.7833238 ,      -1.4767164
      1.3949990 ,      -1.7840935 ,      -1.5622331
      1.4049990 ,      -1.7952092 ,      -1.6672740
      1.4149990 ,      -1.8168120 ,      -1.7863296
      1.4249990 ,      -1.8477206 ,      -1.9127372
      1.4349990 ,      -1.8856880 ,      -2.0392047
      1.4449990 ,      -1.9277332 ,      -2.1583744
      1.4549990 ,      -1.9705156 ,      -2.2633841
      1.4649990 ,      -2.0107198 ,      -2.3483849
      1.4749990 ,      -2.0454171 ,      -2.4089779
      1.4849990 ,      -2.0723736 ,      -2.4425366
      1.4949990 ,      -2.0902786 ,      -2.4483926
      1.5049990 ,      -2.0988745 ,      -2.4278697
      1.5149990 ,      -2.0989774 ,      -2.3841646
      1.5249990 ,      -2.0923865 ,      -2.3220811
      1.5349990 ,      -2.0816886 ,      -2.2476385
      1.5449990 ,      -2.0699751 ,      -2.1675807
      1.5549990 ,      -2.0604931 ,      -2.0888225
      1.5649990 ,      -2.0562606 ,      -2.0178729
      1.5749990 ,      -2.0596770 ,      -1.9602796
      1.5849990 ,      -2.0721644 ,      -1.9201338
      1.5949990 ,      -2.0938706 ,      -1.8996754
      1.6049990 ,      -2.1234622 ,      -1.8990291
      1.6149990 ,      -2.1580310 ,      -1.9160943
      1.6249990 ,      -2.1931285 ,      -1.9466003
      1.6349990 ,      -2.2229323 ,      -1.9843290
      1.6449990 ,      -2.2405418 ,      -2.0214918
      1.6549990 ,      -2.2383877 ,      -2.0492411
      1.6649990 ,      -2.2087328 ,      -2.0582829
      1.6749990 ,      -2.1442326 ,      -2.0395509
      1.6849990 ,      -2.0385193 ,      -1.9848979
      1.6949990 ,      -1.8867680 ,      -1.8877570
      1.7049990 ,      -1.6862062 ,      -1.7437260
      1.7149990 ,      -1.4365255 ,      -1.5510326
      1.7249990 ,      -1.1401634 ,      -1.3108457
      1.7349990 ,      -0.8024274 ,      -1.0274059
      1.7449990 ,      -0.4314446 ,      -0.7079605
      1.7549990 ,      -0.0379301 ,      -0.3625009
      1.7649990 ,       0.3652204 ,      -0.0033124
      1.7749990 ,       0.7634980 ,       0.3556394
      1.7849990 ,       1.1414790 ,       0.6994538
      1.7949990 ,       1.4836182 ,       1.0131266
      1.8049990 ,       1.7750921 ,       1.2824188
      1.8149990 ,       2.0026433 ,       1.4947100
      1.8249990 ,       2.1553742 ,       1.6397821
      1.8349990 ,       2.2254408 ,       1.7104843
      1.8449990 ,       2.2086024 ,       1.7032345
      1.8549990 ,       2.1045877 ,       1.6183240
      1.8649990 ,       1.9172516 ,       1.4600021
      1.8749990 ,       1.6545066 ,       1.2363320
      1.8849990 ,       1.3280257 ,       0.9588214
      1.8949990 ,       0.9527287 ,       0.6418474
