Q , F(Q)_RMC, F(Q)_Expt
  0.50499980000000000       ,   -3.4025676921628962       ,   -2.5705536642195801     
  0.51499980000000001       ,   -3.6185722632455342       ,   -2.9486624050557495     
  0.52499980000000002       ,   -3.7385964461918979       ,   -3.2388552573849489     
  0.53499980000000003       ,   -3.7568625529347415       ,   -3.4343090770780926     
  0.54499980000000003       ,   -3.6744718436064092       ,   -3.5342789039038669     
  0.55499980000000004       ,   -3.4991800498978449       ,   -3.5438897816477075     
  0.56499980000000005       ,   -3.2447491090657303       ,   -3.4735645006210714     
  0.57499970000000000       ,   -2.9299281298066129       ,   -3.3381357503325670     
  0.58499970000000001       ,   -2.5771158315736504       ,   -3.1556990015278386     
  0.59499970000000002       ,   -2.2108435404876596       ,   -2.9463083107203802     
  0.60499970000000003       ,   -1.8561165520196210       ,   -2.7305759974804849     
  0.61499970000000004       ,   -1.5367674576658976       ,   -2.5282875116772088     
  0.62499970000000005       ,   -1.2739089432017652       ,   -2.3571135687427587     
  0.63499969999999994       ,   -1.0845863341819504       ,   -2.2315013741721277     
  0.64499969999999995       ,  -0.98071319583497085       ,   -2.1618123552490092     
  0.65499969999999996       ,  -0.96835418410113872       ,   -2.1537564462030279     
  0.66499969999999997       ,   -1.0473964695503706       ,   -2.2081527500170406     
  0.67499969999999998       ,   -1.2116258912528814       ,   -2.3210246601315019     
  0.68499960000000004       ,   -1.4491954508860858       ,   -2.4840138334822299     
  0.69499960000000005       ,   -1.7434671926646605       ,   -2.6850894315919911     
  0.70499959999999995       ,   -2.0741326008168879       ,   -2.9094743725377779     
  0.71499959999999996       ,   -2.4185840738019380       ,   -3.1407550900868011     
  0.72499959999999997       ,   -2.7534137209388665       ,   -3.3620747505154349     
  0.73499959999999998       ,   -3.0559552453569019       ,   -3.5573377541355575     
  0.74499959999999998       ,   -3.3057679367523871       ,   -3.7123436490798212     
  0.75499959999999999       ,   -3.4859683501629326       ,   -3.8157758043582337     
  0.76499960000000000       ,   -3.5843256474810765       ,   -3.8599807616712090     
  0.77499960000000001       ,   -3.5940521521866291       ,   -3.8414887640220861     
  0.78499949999999996       ,   -3.5142416273341635       ,   -3.7612446517652214     
  0.79499949999999997       ,   -3.3499225594918269       ,   -3.6245306053691375     
  0.80499949999999998       ,   -3.1117387638180167       ,   -3.4406020145363332     
  0.81499949999999999       ,   -2.8152630654223341       ,   -3.2220470498112368     
  0.82499950000000000       ,   -2.4799982924760928       ,   -2.9839247943292886     
  0.83499950000000001       ,   -2.1281264516790221       ,   -2.7427368360134081     
  0.84499950000000001       ,   -1.7830857268943683       ,   -2.5153017256870109     
  0.85499950000000002       ,   -1.4680649418649956       ,   -2.3176070369108368     
  0.86499950000000003       ,   -1.2045098452005907       ,   -2.1637147115101083     
  0.87499950000000004       ,   -1.0107344120476327       ,   -2.0647914296049010     
  0.88499950000000005       ,  -0.90072343355418338       ,   -2.0283272050095325     
  0.89499940000000000       ,  -0.88320015684580677       ,   -2.0575922458720317     
  0.90499940000000001       ,  -0.96101721150260377       ,   -2.1513701419566118     
  0.91499940000000002       ,   -1.1309083574804943       ,   -2.3039783913237173     
  0.92499940000000003       ,   -1.3836124240980083       ,   -2.5055805046826221     
  0.93499940000000004       ,   -1.7043665617974297       ,   -2.7427667340715174     
  0.94499940000000004       ,   -2.0737354253136058       ,   -2.9993664932078010     
  0.95499940000000005       ,   -2.4687262088472903       ,   -3.2574405281403860     
  0.96499939999999995       ,   -2.8641217205872032       ,   -3.4983896519160829     
  0.97499939999999996       ,   -3.2339508679044973       ,   -3.7041097523930575     
  0.98499939999999997       ,   -3.5530081212940248       ,   -3.8581201978306137     
  0.99499930000000003       ,   -3.7983291455634238       ,   -3.9465943069065936     
   1.0049990000000000       ,   -3.9505450697151736       ,   -3.9592323494874933     
   1.0149990000000000       ,   -3.9950224778131962       ,   -3.8899091440896596     
   1.0249990000000000       ,   -3.9227110391663396       ,   -3.7370744659277122     
   1.0349990000000000       ,   -3.7307035250314469       ,   -3.5038757108060294     
   1.0449990000000000       ,   -3.4224179795489462       ,   -3.1979913727049847     
   1.0549990000000000       ,   -3.0074249905775470       ,   -2.8311932254094914     
   1.0649990000000000       ,   -2.5009275641961914       ,   -2.4186645039948105     
   1.0749990000000000       ,   -1.9229275838542712       ,   -1.9781179055947098     
   1.0849990000000000       ,   -1.2971309420672408       ,   -1.5287692903336865     
   1.0949990000000001       ,  -0.64965814971118563       ,   -1.0902313864184658     
   1.1049990000000001       ,   -7.6377094117061617E-003  ,  -0.68139609226262632     
   1.1149990000000001       ,   0.60223478875568714       ,  -0.31937389512124148     
   1.1249990000000001       ,    1.1550882993826412       ,   -1.8554541727588952E-002
   1.1349990000000001       ,    1.6291395744324089       ,   0.21015527282441382     
   1.1449990000000001       ,    2.0067580516831680       ,   0.35987321074435696     
   1.1549990000000001       ,    2.2752755592726119       ,   0.42803200698358135     
   1.1649989999999999       ,    2.4275003491083473       ,   0.41640609053714506     
   1.1749989999999999       ,    2.4619134150273281       ,   0.33087732539770248     
   1.1849989999999999       ,    2.3825444364718411       ,   0.18095936882326469     
   1.1949989999999999       ,    2.1985438080819559       ,   -2.0885036340662855E-002
   1.2049989999999999       ,    1.9234849006449746       ,  -0.26008708997674140     
   1.2149989999999999       ,    1.5744458899233660       ,  -0.52091926255192300     
   1.2249989999999999       ,    1.1709323019834599       ,  -0.78748533005527943     
   1.2349990000000000       ,   0.73370919860166217       ,   -1.0446899644523564     
   1.2449990000000000       ,   0.28361527031782274       ,   -1.2791272279962247     
   1.2549990000000000       ,  -0.15957009139866574       ,   -1.4798336640281582     
   1.2649990000000000       ,  -0.57814122996675277       ,   -1.6388614060677338     
   1.2749990000000000       ,  -0.95730612721779784       ,   -1.7516391687286157     
   1.2849990000000000       ,   -1.2858084347814822       ,   -1.8171032987111666     
   1.2949990000000000       ,   -1.5563033450757073       ,   -1.8375963008101297     
   1.3049990000000000       ,   -1.7654754081656963       ,   -1.8185454126745420     
   1.3149990000000000       ,   -1.9139030647666209       ,   -1.7679478994109676     
   1.3249990000000000       ,   -2.0056905299924099       ,   -1.6957018713192753     
   1.3349990000000000       ,   -2.0479017304482428       ,   -1.6128308290595268     
   1.3449990000000001       ,   -2.0498424074132764       ,   -1.5306562304555356     
   1.3549990000000001       ,   -2.0222445778744684       ,   -1.4599747941332688     
   1.3649990000000001       ,   -1.9764118482590560       ,   -1.4102958928607325     
   1.3749990000000001       ,   -1.9233844116075394       ,   -1.3891893781267808     
   1.3849990000000001       ,   -1.8731789982670555       ,   -1.4017858893812525     
   1.3949990000000001       ,   -1.8341519168685401       ,   -1.4504607203115314     
   1.4049990000000001       ,   -1.8125231686512988       ,   -1.5347193962353518     
   1.4149989999999999       ,   -1.8120871853856919       ,   -1.6512891379247951     
   1.4249989999999999       ,   -1.8341219083293758       ,   -1.7944062875316711     
   1.4349989999999999       ,   -1.8774936502697843       ,   -1.9562764921403890     
   1.4449989999999999       ,   -1.9389414365729256       ,   -2.1276728593016494     
   1.4549989999999999       ,   -2.0135122262800271       ,   -2.2986281778817408     
   1.4649989999999999       ,   -2.0951083825924597       ,   -2.4591712302360458     
   1.4749989999999999       ,   -2.1771016429199226       ,   -2.6000545958209642     
   1.4849990000000000       ,   -2.2529640774852848       ,   -2.7134223192993430     
   1.4949990000000000       ,   -2.3168663362223234       ,   -2.7933703056646939     
   1.5049990000000000       ,   -2.3641968366229968       ,   -2.8363599952340084     
   1.5149990000000000       ,   -2.3919621708077949       ,   -2.8414562350627972     
   1.5249990000000000       ,   -2.3990384188965770       ,   -2.8103725965120847     
   1.5349990000000000       ,   -2.3862545722984589       ,   -2.7473208578050081     
   1.5449990000000000       ,   -2.3563020795928185       ,   -2.6586750674451394     
   1.5549990000000000       ,   -2.3134777294183237       ,   -2.5524736067922733     
   1.5649990000000000       ,   -2.2632797553396764       ,   -2.4377941016100300     
   1.5749990000000000       ,   -2.2118883010058852       ,   -2.3240451206425621     
   1.5849990000000000       ,   -2.1655704311740411       ,   -2.2202247266423845     
   1.5949990000000001       ,   -2.1300560763460590       ,   -2.1341986896157685     
   1.6049990000000001       ,   -2.1099342095244404       ,   -2.0720503346449526     
   1.6149990000000001       ,   -2.1081179493203712       ,   -2.0375496155223267     
   1.6249990000000001       ,   -2.1254231788198688       ,   -2.0317813533424265     
   1.6349990000000001       ,   -2.1602979164840526       ,   -2.0529621462516254     
   1.6449990000000001       ,   -2.2087295479922973       ,   -2.0964629187050141     
   1.6549990000000001       ,   -2.2643447916172299       ,   -2.1550402539678077     
   1.6649989999999999       ,   -2.3187037377100017       ,   -2.2192654495947686     
   1.6749989999999999       ,   -2.3617753833200732       ,   -2.2781265899586822     
   1.6849989999999999       ,   -2.3825687193875891       ,   -2.3197667497055194     
   1.6949989999999999       ,   -2.3698815371096185       ,   -2.3323115446690137     
   1.7049989999999999       ,   -2.3131195313931348       ,   -2.3047323064035350     
   1.7149989999999999       ,   -2.2031316794967140       ,   -2.2276876595444599     
   1.7249989999999999       ,   -2.0330047597717145       ,   -2.0942864940012704     
   1.7349990000000000       ,   -1.7987605232580808       ,   -1.9007192743342918     
   1.7449990000000000       ,   -1.4999034707715451       ,   -1.6467121027260487     
   1.7549990000000000       ,   -1.1397752031394734       ,   -1.3357685066461891     
   1.7649990000000000       ,  -0.72568244907737500       ,  -0.97517691241299542     
   1.7749990000000000       ,  -0.26877947088030685       ,  -0.57577638421823973     
   1.7849990000000000       ,   0.21629922952369740       ,  -0.15148853638077520     
   1.7949990000000000       ,   0.71204408228172267       ,   0.28136140707017410     
   1.8049990000000000       ,    1.1988861086917466       ,   0.70489759026587473     
   1.8149990000000000       ,    1.6561814416182399       ,    1.1006720033850297     
   1.8249990000000000       ,    2.0633111109508318       ,    1.4507110866129913     
   1.8349990000000000       ,    2.4008335957882889       ,    1.7385677260537857     
   1.8449990000000001       ,    2.6516224322346296       ,    1.9503143996279850     
   1.8549990000000001       ,    2.8019200399431861       ,    2.0754157118568091     
   1.8649990000000001       ,    2.8422420389592262       ,    2.1074249128090998     
   1.8749990000000001       ,    2.7680735554043769       ,    2.0444588712806886     
   1.8849990000000001       ,    2.5803099861823195       ,    1.8894187855694604     
   1.8949990000000001       ,    2.2854087974429405       ,    1.6499388993960045     
   1.9049990000000001       ,    1.8952353550693670       ,    1.3380617373231991     
   1.9149989999999999       ,    1.4266035601995792       ,   0.96965489049100795     
   1.9249989999999999       ,   0.90053012556405598       ,   0.56360015342928937     
   1.9349989999999999       ,   0.34123858527740025       ,   0.14079985984768023     
   1.9449989999999999       ,  -0.22503547594534723       ,  -0.27694328598347800     
   1.9549980000000000       ,  -0.77132116358049796       ,  -0.66807135434503073     
   1.9649980000000000       ,   -1.2715203359114748       ,   -1.0126007912018120     
   1.9749980000000000       ,   -1.7014508783712661       ,   -1.2929847077951753     
   1.9849980000000000       ,   -2.0403514080577776       ,   -1.4952341443152652     
   1.9949980000000000       ,   -2.2719385169141608       ,   -1.6096395717932679     
   2.0049980000000001       ,   -2.3852874923202663       ,   -1.6312902534019558     
   2.0149979999999998       ,   -2.3754282195045855       ,   -1.5603193175033259     
   2.0249980000000001       ,   -2.2436199055896431       ,   -1.4018593475544263     
   2.0349979999999999       ,   -1.9972864018863703       ,   -1.1657104304729706     
   2.0449980000000001       ,   -1.6496132616982870       ,  -0.86573968819349778     
   2.0549979999999999       ,   -1.2188271197458409       ,  -0.51904731483479394     
   2.0649980000000001       ,  -0.72719636865813253       ,  -0.14494808602263587     
   2.0749979999999999       ,  -0.19980834686436022       ,   0.23617164759908998     
   2.0849980000000001       ,   0.33680862789001298       ,   0.60405399424648720     
   2.0949979999999999       ,   0.85614083197777546       ,   0.93975564156618197     
   2.1049980000000001       ,    1.3331400215394940       ,    1.2267499069800574     
   2.1149979999999999       ,    1.7455873508241511       ,    1.4518795367941715     
   2.1249980000000002       ,    2.0752928371964012       ,    1.6061039441813190     
   2.1349980000000000       ,    2.3090621919427567       ,    1.6849968108063427     
   2.1449980000000002       ,    2.4393761192235033       ,    1.6889648411607521     
   2.1549980000000000       ,    2.4647436775953304       ,    1.6231750611929618     
   2.1649980000000002       ,    2.3897100401734792       ,    1.4971953988218767     
   2.1749980000000000       ,    2.2245188881187894       ,    1.3243703356294727     
   2.1849980000000002       ,    1.9844495665788919       ,    1.1209691583423174     
   2.1949980000000000       ,    1.6888678615446073       ,   0.90515782850760929     
   2.2049979999999998       ,    1.3600457282219578       ,   0.69585592905338045     
   2.2149980000000000       ,    1.0218185577002386       ,   0.51154692197357643     
   2.2249979999999998       ,   0.69815783983806901       ,   0.36911266799944242     
   2.2349980000000000       ,   0.41174183200445214       ,   0.28276166638053907     
   2.2449979999999998       ,   0.18260680683363795       ,   0.26311487205769812     
   2.2549980000000001       ,    2.6956639431433338E-002  ,   0.31650358421390173     
   2.2649979999999998       ,   -4.3800803402885835E-002  ,   0.44452134251130537     
   2.2749980000000001       ,   -2.3735240274897484E-002  ,   0.64385677054370960     
   2.2849979999999999       ,    8.7245328838308822E-002  ,   0.90641776640320926     
   2.2949980000000001       ,   0.28337507823838981       ,    1.2197403406044356     
   2.3049979999999999       ,   0.55335254875811379       ,    1.5676587521414806     
   2.3149980000000001       ,   0.88098551129161506       ,    1.9311983713913161     
   2.3249979999999999       ,    1.2461209570953007       ,    2.2896397902262722     
   2.3349980000000001       ,    1.6258064240347676       ,    2.6216928484696354     
   2.3449979999999999       ,    1.9956157804501058       ,    2.9067130092579165     
   2.3549980000000001       ,    2.3310633966096703       ,    3.1258902341746522     
   2.3649979999999999       ,    2.6090258441860894       ,    3.2633422868960666     
   2.3749980000000002       ,    2.8090901247747873       ,    3.3070500968276693     
   2.3849980000000000       ,    2.9147519163522047       ,    3.2495820780643263     
   2.3949980000000002       ,    2.9143961517280310       ,    3.0885665551556469     
   2.4049980000000000       ,    2.8020048675298908       ,    2.8268859575741847     
   2.4149980000000002       ,    2.5775529337576408       ,    2.4725823477691482     
   2.4249980000000000       ,    2.2470700715648007       ,    2.0384802101842072     
   2.4349980000000002       ,    1.8223664563575426       ,    1.5415483020748613     
   2.4449980000000000       ,    1.3204380980035975       ,    1.0020368433802083     
   2.4549979999999998       ,   0.76258601465354403       ,   0.44243858765780003     
   2.4649980000000000       ,   0.17329896952208035       ,  -0.11366830556167531     
   2.4749979999999998       ,  -0.42103765050616104       ,  -0.64283168206695751     
   2.4849980000000000       ,  -0.99353506175931039       ,   -1.1229248557838432     
   2.4949979999999998       ,   -1.5182196010380542       ,   -1.5342693272040779     
   2.5049980000000001       ,   -1.9713990017373593       ,   -1.8606210088182349     
   2.5149979999999998       ,   -2.3329025104495176       ,   -2.0899685189679036     
   2.5249980000000001       ,   -2.5871286055183496       ,   -2.2151031480564094     
   2.5349979999999999       ,   -2.7238453354083179       ,   -2.2339331985586011     
   2.5449980000000001       ,   -2.7387024421023014       ,   -2.1495297705281784     
   2.5549979999999999       ,   -2.6334306347561638       ,   -1.9699058683019035     
   2.5649980000000001       ,   -2.4157206913854492       ,   -1.7075450963293142     
   2.5749979999999999       ,   -2.0987925052825660       ,   -1.3787093900410838     
   2.5849980000000001       ,   -1.7006807834302715       ,   -1.0025664778654433     
   2.5949979999999999       ,   -1.2432789387254188       ,  -0.60018650782280769     
   2.6049980000000001       ,  -0.75119500638000947       ,  -0.19346307088286208     
   2.6149979999999999       ,  -0.25048252786341951       ,   0.19598353212466629     
   2.6249980000000002       ,   0.23268515348249924       ,   0.54786355881263926     
   2.6349980000000000       ,   0.67332707570145733       ,   0.84418214174613193     
   2.6449980000000002       ,    1.0488853831123104       ,    1.0700637032195051     
   2.6549980000000000       ,    1.3403124516086025       ,    1.2143984012765090     
   2.6649980000000002       ,    1.5329612811809918       ,    1.2702831920942557     
   2.6749980000000000       ,    1.6172376614166235       ,    1.2352418566843248     
   2.6849980000000002       ,    1.5889861730229962       ,    1.1112205143704472     
   2.6949980000000000       ,    1.4495967644965098       ,   0.90436703472428503     
   2.7049979999999998       ,    1.2058335995850586       ,   0.62461370968606778     
   2.7149980000000000       ,   0.86940228019477517       ,   0.28509198464781826     
   2.7249979999999998       ,   0.45628464024417548       ,   -9.8584491524110751E-002
   2.7349980000000000       ,   -1.4118592364253835E-002  ,  -0.50912708104619420     
   2.7449979999999998       ,  -0.51998839239814931       ,  -0.92842554881613026     
   2.7549980000000001       ,   -1.0381767445263068       ,   -1.3384033860481124     
   2.7649979999999998       ,   -1.5453275388433778       ,   -1.7218330575592595     
   2.7749980000000001       ,   -2.0189724766750521       ,   -2.0630735416967467     
   2.7849979999999999       ,   -2.4385489139684502       ,   -2.3486986843331721     
   2.7949980000000001       ,   -2.7862927191082596       ,   -2.5679923653232706     
   2.8049979999999999       ,   -3.0479675643084980       ,   -2.7132947734841326     
   2.8149980000000001       ,   -3.2134020505104530       ,   -2.7801926809321089     
   2.8249979999999999       ,   -3.2768170643200225       ,   -2.7675549892889961     
   2.8349980000000001       ,   -3.2369371338936670       ,   -2.6774225228974671     
   2.8449979999999999       ,   -3.0968906522501825       ,   -2.5147676725589685     
   2.8549980000000001       ,   -2.8639140826168061       ,   -2.2871447437133376     
   2.8649979999999999       ,   -2.5488841423670334       ,   -2.0042555369999482     
   2.8749980000000002       ,   -2.1657090766607507       ,   -1.6774566999398246     
   2.8849980000000000       ,   -1.7306152004110733       ,   -1.3192357594704267     
   2.8949980000000002       ,   -1.2613677612686702       ,  -0.94268160137934731     
   2.9049980000000000       ,  -0.77646584482563830       ,  -0.56097271631554135     
   2.9149980000000002       ,  -0.29434962117866292       ,  -0.18690306196491743     
   2.9249980000000000       ,   0.16734505319593329       ,   0.16753878028219635     
   2.9349980000000002       ,   0.59245449349541857       ,   0.49152600722857331     
   2.9449980000000000       ,   0.96685330751278165       ,   0.77567896437137751     
   2.9549979999999998       ,    1.2789013047144537       ,    1.0122771728272706     
   2.9649980000000000       ,    1.5197607422526445       ,    1.1953994438168325     
   2.9749979999999998       ,    1.6835803658026234       ,    1.3209965301570277     
   2.9849980000000000       ,    1.7675491249749766       ,    1.3869029413375227     
   2.9949979999999998       ,    1.7718280677876832       ,    1.3927958464901717     
   3.0049969999999999       ,    1.6993844327245298       ,    1.3401175531559408     
   3.0149970000000001       ,    1.5556857236057335       ,    1.2319263593016525     
   3.0249969999999999       ,    1.3484015163851386       ,    1.0727773786145003     
   3.0349970000000002       ,    1.0869853695999361       ,   0.86853261913800450     
   3.0449970000000000       ,   0.78224778603298406       ,   0.62617029997956786     
   3.0549970000000002       ,   0.44591001238457406       ,   0.35357641783877380     
   3.0649970000000000       ,    9.0158908069644272E-002  ,    5.9323060374425543E-002
   3.0749970000000002       ,  -0.27278264300996502       ,  -0.24756512856255236     
   3.0849970000000000       ,  -0.63105784389766528       ,  -0.55785513600049763     
   3.0949970000000002       ,  -0.97354126746998437       ,  -0.86235888150987117     
   3.1049970000000000       ,   -1.2901603937249297       ,   -1.1521932211030426     
   3.1149969999999998       ,   -1.5721686260928542       ,   -1.4190429144526255     
   3.1249970000000000       ,   -1.8123667665019836       ,   -1.6554211746093865     
   3.1349969999999998       ,   -2.0052712594881639       ,   -1.8549206430011183     
   3.1449970000000000       ,   -2.1472284377434265       ,   -2.0124459313018819     
   3.1549969999999998       ,   -2.2364745792388478       ,   -2.1244174662908790     
   3.1649970000000001       ,   -2.2731419214223756       ,   -2.1889354760196165     
   3.1749969999999998       ,   -2.2592109977233514       ,   -2.2058927496561695     
   3.1849970000000001       ,   -2.1984099021682888       ,   -2.1770254281721204     
   3.1949969999999999       ,   -2.0960614798920840       ,   -2.1058926177062882     
   3.2049970000000001       ,   -1.9588800944511346       ,   -1.9977780710816730     
   3.2149969999999999       ,   -1.7947206130499567       ,   -1.8595104894840297     
   3.2249970000000001       ,   -1.6122836103091989       ,   -1.6992030149229491     
   3.2349969999999999       ,   -1.4207825025266068       ,   -1.5259170054488200     
   3.2449970000000001       ,   -1.2295803186922989       ,   -1.3492599429587877     
   3.2549969999999999       ,   -1.0478059747309372       ,   -1.1789320110612063     
   3.2649970000000001       ,  -0.88396208572561530       ,   -1.0242401707463864     
   3.2749969999999999       ,  -0.74553834014604803       ,  -0.89360212947810480     
