       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.3913666 ,      -2.6289967
      0.5149998 ,      -3.5460692 ,      -2.9672134
      0.5249998 ,      -3.6106293 ,      -3.2221941
      0.5349998 ,      -3.5826157 ,      -3.3897040
      0.5449998 ,      -3.4659044 ,      -3.4710971
      0.5549998 ,      -3.2702924 ,      -3.4729796
      0.5649998 ,      -3.0107292 ,      -3.4065469
      0.5749997 ,      -2.7062299 ,      -3.2866491
      0.5849997 ,      -2.3785223 ,      -3.1306443
      0.5949997 ,      -2.0505713 ,      -2.9571398
      0.6049997 ,      -1.7450138 ,      -2.7846824
      0.6149997 ,      -1.4826538 ,      -2.6305018
      0.6249997 ,      -1.2810974 ,      -2.5093819
      0.6349997 ,      -1.1536154 ,      -2.4327326
      0.6449997 ,      -1.1083067 ,      -2.4079175
      0.6549997 ,      -1.1476121 ,      -2.4378777
      0.6649997 ,      -1.2682059 ,      -2.5210674
      0.6749997 ,      -1.4612691 ,      -2.6517013
      0.6849996 ,      -1.7131193 ,      -2.8202863
      0.6949996 ,      -2.0061691 ,      -3.0144079
      0.7049996 ,      -2.3201089 ,      -3.2196869
      0.7149996 ,      -2.6332856 ,      -3.4208721
      0.7249996 ,      -2.9241501 ,      -3.6029685
      0.7349996 ,      -3.1726930 ,      -3.7523322
      0.7449996 ,      -3.3617726 ,      -3.8576579
      0.7549996 ,      -3.4782517 ,      -3.9107918
      0.7649996 ,      -3.5138677 ,      -3.9073170
      0.7749996 ,      -3.4657833 ,      -3.8468738
      0.7849995 ,      -3.3367837 ,      -3.7331963
      0.7949995 ,      -3.1350997 ,      -3.5738568
      0.8049995 ,      -2.8738900 ,      -3.3797565
      0.8149995 ,      -2.5703916 ,      -3.1643741
      0.8249995 ,      -2.2448082 ,      -2.9428397
      0.8349995 ,      -1.9190048 ,      -2.7308929
      0.8449995 ,      -1.6150894 ,      -2.5437931
      0.8549995 ,      -1.3539738 ,      -2.3952578
      0.8649995 ,      -1.1540032 ,      -2.2964981
      0.8749995 ,      -1.0297428 ,      -2.2554156
      0.8849995 ,      -0.9909948 ,      -2.2760149
      0.8949994 ,      -1.0421090 ,      -2.3580682
      0.9049994 ,      -1.1816346 ,      -2.4970621
      0.9149994 ,      -1.4023234 ,      -2.6844148
      0.9249994 ,      -1.6914969 ,      -2.9079683
      0.9349994 ,      -2.0317478 ,      -3.1527128
      0.9449994 ,      -2.4019346 ,      -3.4016994
      0.9549994 ,      -2.7784088 ,      -3.6370850
      0.9649994 ,      -3.1363992 ,      -3.8412397
      0.9749994 ,      -3.4514695 ,      -3.9978488
      0.9849994 ,      -3.7009616 ,      -4.0929383
      0.9949993 ,      -3.8653363 ,      -4.1157595
      1.0049990 ,      -3.9293393 ,      -4.0594808
      1.0149990 ,      -3.8829071 ,      -3.9216261
      1.0249990 ,      -3.7217714 ,      -3.7042702
      1.0349990 ,      -3.4477416 ,      -3.4139403
      1.0449990 ,      -3.0686237 ,      -3.0612533
      1.0549990 ,      -2.5978018 ,      -2.6603081
      1.0649990 ,      -2.0535046 ,      -2.2278704
      1.0749990 ,      -1.4578048 ,      -1.7824040
      1.0849990 ,      -0.8354122 ,      -1.3430090
      1.0949990 ,      -0.2123342 ,      -0.9283328
      1.1049990 ,       0.3855159 ,      -0.5555218
      1.1149990 ,       0.9336827 ,      -0.2392772
      1.1249990 ,       1.4104242 ,       0.0089282
      1.1349990 ,       1.7977891 ,       0.1814256
      1.1449990 ,       2.0824580 ,       0.2746886
      1.1549990 ,       2.2563044 ,       0.2894142
      1.1649990 ,       2.3166504 ,       0.2303494
      1.1749990 ,       2.2662109 ,       0.1058771
      1.1849990 ,       2.1127382 ,      -0.0726070
      1.1949990 ,       1.8683976 ,      -0.2914829
      1.2049990 ,       1.5489186 ,      -0.5358078
      1.2149990 ,       1.1725807 ,      -0.7902701
      1.2249990 ,       0.7590985 ,      -1.0401357
      1.2349990 ,       0.3284780 ,      -1.2721246
      1.2449990 ,      -0.1000886 ,      -1.4751657
      1.2549990 ,      -0.5092220 ,      -1.6409838
      1.2649990 ,      -0.8841948 ,      -1.7644839
      1.2749990 ,      -1.2135650 ,      -1.8439161
      1.2849990 ,      -1.4895746 ,      -1.8808139
      1.2949990 ,      -1.7082999 ,      -1.8797167
      1.3049990 ,      -1.8695558 ,      -1.8477019
      1.3149990 ,      -1.9765721 ,      -1.7937614
      1.3249990 ,      -2.0354751 ,      -1.7280691
      1.3349990 ,      -2.0546173 ,      -1.6611923
      1.3449990 ,      -2.0438074 ,      -1.6033011
      1.3549990 ,      -2.0134979 ,      -1.5634307
      1.3649990 ,      -1.9739864 ,      -1.5488455
      1.3749990 ,      -1.9346855 ,      -1.5645475
      1.3849990 ,      -1.9035088 ,      -1.6129597
      1.3949990 ,      -1.8864081 ,      -1.6938023
      1.4049990 ,      -1.8870911 ,      -1.8041687
      1.4149990 ,      -1.9069276 ,      -1.9387895
      1.4249990 ,      -1.9450438 ,      -2.0904656
      1.4349990 ,      -1.9985898 ,      -2.2506341
      1.4449990 ,      -2.0631507 ,      -2.4100269
      1.4549990 ,      -2.1332651 ,      -2.5593716
      1.4649990 ,      -2.2030060 ,      -2.6900853
      1.4749990 ,      -2.2665760 ,      -2.7949091
      1.4849990 ,      -2.3188690 ,      -2.8684397
      1.4949990 ,      -2.3559523 ,      -2.9075179
      1.5049990 ,      -2.3754327 ,      -2.9114468
      1.5149990 ,      -2.3766766 ,      -2.8820240
      1.5249990 ,      -2.3608666 ,      -2.8233846
      1.5349990 ,      -2.3308909 ,      -2.7416661
      1.5449990 ,      -2.2910732 ,      -2.6445187
      1.5549990 ,      -2.2467638 ,      -2.5404961
      1.5649990 ,      -2.2038235 ,      -2.4383690
      1.5749990 ,      -2.1680416 ,      -2.3464126
      1.5849990 ,      -2.1445326 ,      -2.2717181
      1.5949990 ,      -2.1371620 ,      -2.2195803
      1.6049990 ,      -2.1480467 ,      -2.1930060
      1.6149990 ,      -2.1771758 ,      -2.1923825
      1.6249990 ,      -2.2221842 ,      -2.2153334
      1.6349990 ,      -2.2783059 ,      -2.2567761
      1.6449990 ,      -2.3385191 ,      -2.3091838
      1.6549990 ,      -2.3938812 ,      -2.3630373
      1.6649990 ,      -2.4340393 ,      -2.4074415
      1.6749990 ,      -2.4478875 ,      -2.4308683
      1.6849990 ,      -2.4243322 ,      -2.4219783
      1.6949990 ,      -2.3531148 ,      -2.3704661
      1.7049990 ,      -2.2256386 ,      -2.2678752
      1.7149990 ,      -2.0357417 ,      -2.1083226
      1.7249990 ,      -1.7803596 ,      -1.8890847
      1.7349990 ,      -1.4600279 ,      -1.6109986
      1.7449990 ,      -1.0791826 ,      -1.2786480
      1.7549990 ,      -0.6462269 ,      -0.9003133
      1.7649990 ,      -0.1733498 ,      -0.4876822
      1.7749990 ,       0.3239036 ,      -0.0553311
      1.7849990 ,       0.8272971 ,       0.3799954
      1.7949990 ,       1.3167692 ,       0.8002688
      1.8049990 ,       1.7714571 ,       1.1871728
      1.8149990 ,       2.1708207 ,       1.5231540
      1.8249990 ,       2.4958039 ,       1.7924604
      1.8349990 ,       2.7299613 ,       1.9821077
      1.8449990 ,       2.8604842 ,       2.0827088
      1.8549990 ,       2.8790593 ,       2.0891149
      1.8649990 ,       2.7825031 ,       2.0008249
      1.8749990 ,       2.5731293 ,       1.8221339
      1.8849990 ,       2.2588184 ,       1.5620060
      1.8949990 ,       1.8527767 ,       1.2336753
      1.9049990 ,       1.3729918 ,       0.8539940
      1.9149990 ,       0.8414080 ,       0.4425621
      1.9249990 ,       0.2828630 ,       0.0206887
      1.9349990 ,      -0.2761588 ,      -0.3897585
      1.9449990 ,      -0.8088868 ,      -0.7675448
      1.9549980 ,      -1.2896199 ,      -1.0932060
      1.9649980 ,      -1.6952731 ,      -1.3502440
      1.9749980 ,      -2.0063270 ,      -1.5258403
      1.9849980 ,      -2.2080784 ,      -1.6116909
      1.9949980 ,      -2.2913871 ,      -1.6044127
      2.0049980 ,      -2.2531730 ,      -1.5057013
      2.0149980 ,      -2.0965812 ,      -1.3221955
      2.0249980 ,      -1.8308031 ,      -1.0650564
      2.0349980 ,      -1.4705619 ,      -0.7492829
      2.0449980 ,      -1.0352893 ,      -0.3928074
      2.0549980 ,      -0.5480388 ,      -0.0154218
      2.0649980 ,      -0.0341978 ,       0.3624003
      2.0749980 ,       0.4799304 ,       0.7207157
      2.0849980 ,       0.9685911 ,       1.0412862
      2.0949980 ,       1.4080081 ,       1.3086449
      2.1049980 ,       1.7776945 ,       1.5109913
      2.1149980 ,       2.0615700 ,       1.6408610
      2.1249980 ,       2.2488207 ,       1.6955314
      2.1349980 ,       2.3344503 ,       1.6771373
      2.1449980 ,       2.3194933 ,       1.5924919
      2.1549980 ,       2.2108765 ,       1.4526229
      2.1649980 ,       2.0209386 ,       1.2720528
      2.1749980 ,       1.7666358 ,       1.0678650
      2.1849980 ,       1.4684811 ,       0.8586152
      2.1949980 ,       1.1492787 ,       0.6631498
      2.2049980 ,       0.8327289 ,       0.4994063
      2.2149980 ,       0.5419850 ,       0.3832646
      2.2249980 ,       0.2982465 ,       0.3275208
      2.2349980 ,       0.1194716 ,       0.3410438
      2.2449980 ,       0.0192844 ,       0.4281662
      2.2549980 ,       0.0061393 ,       0.5883467
      2.2649980 ,       0.0827940 ,       0.8161247
      2.2749980 ,       0.2461185 ,       1.1013699
      2.2849980 ,       0.4872542 ,       1.4298140
      2.2949980 ,       0.7921116 ,       1.7838336
      2.3049980 ,       1.1421787 ,       2.1434388
      2.3149980 ,       1.5155920 ,       2.4874099
      2.3249980 ,       1.8884092 ,       2.7945168
      2.3349980 ,       2.2360086 ,       3.0447503
      2.3449980 ,       2.5345346 ,       3.2204929
      2.3549980 ,       2.7623063 ,       3.3075637
      2.3649980 ,       2.9011065 ,       3.2960746
      2.3749980 ,       2.9372800 ,       3.1810511
      2.3849980 ,       2.8625742 ,       2.9627797
      2.3949980 ,       2.6746785 ,       2.6468652
      2.4049980 ,       2.3774275 ,       2.2439925
