r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   -7.2663167637943626       ,   -10.006116944608257     
   4.0000000000000001E-002  ,   -7.1903868553610142       ,   -9.8786826624069146     
   5.9999999999999998E-002  ,   -7.0655617369743915       ,   -9.6697971999652790     
   8.0000000000000002E-002  ,   -6.8943868611263754       ,   -9.3846094137521021     
  0.10000000000000001       ,   -6.6803435647381662       ,   -9.0301139970007895     
  0.12000000000000001       ,   -6.4277690512427954       ,   -8.6149460603475649     
  0.13999999999999999       ,   -6.1417567125504711       ,   -8.1491285420121837     
  0.16000000000000000       ,   -5.8280391004207139       ,   -7.6437805454723575     
  0.17999999999999999       ,   -5.4928562692560208       ,   -7.1107959229936615     
  0.19999999999999998       ,   -5.1428125666315543       ,   -6.5625023286189190     
  0.22000000000000000       ,   -4.7847252354874215       ,   -6.0113115247587503     
  0.23999999999999999       ,   -4.4254684054323743       ,   -5.4693719249064277     
  0.26000000000000001       ,   -4.0718161839184530       ,   -4.9482341864343802     
  0.28000000000000003       ,   -3.7302886064828269       ,   -4.4585401399027100     
  0.30000000000000004       ,   -3.4070041658129253       ,   -4.0097444752519946     
  0.32000000000000001       ,   -3.1075425108750467       ,   -3.6098774327502849     
  0.34000000000000002       ,   -2.8368206905232221       ,   -3.2653553101690580     
  0.36000000000000004       ,   -2.5989860137058192       ,   -2.9808439488197527     
  0.38000000000000000       ,   -2.3973282155822959       ,   -2.7591785582558814     
  0.40000000000000002       ,   -2.2342131626840613       ,   -2.6013413459967203     
  0.42000000000000004       ,   -2.1110398099453795       ,   -2.5064965005368358     
  0.44000000000000000       ,   -2.0282215492590776       ,   -2.4720801994000872     
  0.46000000000000002       ,   -1.9851924762869375       ,   -2.4939415432044090     
  0.48000000000000004       ,   -1.9804384642890118       ,   -2.5665287113856583     
  0.50000000000000000       ,   -2.0115522867425364       ,   -2.6831132486858262     
  0.52000000000000002       ,   -2.0753113914266810       ,   -2.8360442687461229     
  0.54000000000000004       ,   -2.1677763148780551       ,   -3.0170235373410925     
