       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.4668344 ,      -2.7171644
      0.5149998 ,      -3.6775500 ,      -3.1004510
      0.5249998 ,      -3.7885959 ,      -3.3924947
      0.5349998 ,      -3.7948278 ,      -3.5870242
      0.5449998 ,      -3.6982084 ,      -3.6840209
      0.5549998 ,      -3.5075217 ,      -3.6894530
      0.5649998 ,      -3.2376502 ,      -3.6146372
      0.5749997 ,      -2.9084761 ,      -3.4752825
      0.5849997 ,      -2.5434612 ,      -3.2902769
      0.5949997 ,      -2.1680547 ,      -3.0803233
      0.6049997 ,      -1.8079668 ,      -2.8664909
      0.6149997 ,      -1.4874711 ,      -2.6687955
      0.6249997 ,      -1.2278239 ,      -2.5048944
      0.6349997 ,      -1.0459042 ,      -2.3889782
      0.6449997 ,      -0.9531587 ,      -2.3309268
      0.6549997 ,      -0.9549154 ,      -2.3357791
      0.6649997 ,      -1.0501044 ,      -2.4035432
      0.6749997 ,      -1.2314001 ,      -2.5293516
      0.6849996 ,      -1.4857660 ,      -2.7039422
      0.6949996 ,      -1.7953806 ,      -2.9144362
      0.7049996 ,      -2.1388403 ,      -3.1453300
      0.7149996 ,      -2.4926099 ,      -3.3796627
      0.7249996 ,      -2.8325882 ,      -3.6002560
      0.7349996 ,      -3.1357025 ,      -3.7909491
      0.7449996 ,      -3.3814245 ,      -3.9377456
      0.7549996 ,      -3.5531136 ,      -4.0297967
      0.7649996 ,      -3.6391000 ,      -4.0601560
      0.7749996 ,      -3.6334416 ,      -4.0262580
      0.7849995 ,      -3.5363085 ,      -3.9300924
      0.7949995 ,      -3.3539647 ,      -3.7780585
      0.8049995 ,      -3.0983672 ,      -3.5805274
      0.8149995 ,      -2.7863893 ,      -3.3511247
      0.8249995 ,      -2.4387317 ,      -3.1057955
      0.8349995 ,      -2.0785867 ,      -2.8617121
      0.8449995 ,      -1.7301414 ,      -2.6360958
      0.8549995 ,      -1.4170150 ,      -2.4450345
      0.8649995 ,      -1.1607272 ,      -2.3023714
      0.8749995 ,      -0.9792959 ,      -2.2187401
      0.8849995 ,      -0.8860500 ,      -2.2008080
      0.8949994 ,      -0.8887304 ,      -2.2507773
      0.9049994 ,      -0.9889394 ,      -2.3661801
      0.9149994 ,      -1.1819653 ,      -2.5399715
      0.9249994 ,      -1.4569975 ,      -2.7609252
      0.9349994 ,      -1.7977173 ,      -3.0142994
      0.9449994 ,      -2.1832276 ,      -3.2827324
      0.9549994 ,      -2.5892641 ,      -3.5473111
      0.9649994 ,      -2.9896146 ,      -3.7887427
      0.9749994 ,      -3.3576593 ,      -3.9885566
      0.9849994 ,      -3.6679395 ,      -4.1302595
      0.9949993 ,      -3.8976591 ,      -4.2003718
      1.0049990 ,      -4.0280374 ,      -4.1892839
      1.0149990 ,      -4.0454210 ,      -4.0918642
      1.0249990 ,      -3.9420826 ,      -3.9078066
      1.0349990 ,      -3.7167053 ,      -3.6416789
      1.0449990 ,      -3.3744748 ,      -3.3026739
      1.0549990 ,      -2.9268031 ,      -2.9040836
      1.0649990 ,      -2.3907011 ,      -2.4625288
      1.0749990 ,      -1.7878371 ,      -1.9969941
      1.0849990 ,      -1.1433434 ,      -1.5277293
      1.0949990 ,      -0.4844410 ,      -1.0750856
      1.1049990 ,       0.1610326 ,      -0.6583598
      1.1149990 ,       0.7661068 ,      -0.2947154
      1.1249990 ,       1.3060862 ,       0.0017518
      1.1349990 ,       1.7598035 ,       0.2207506
      1.1449990 ,       2.1106468 ,       0.3562905
      1.1549990 ,       2.3473089 ,       0.4069100
      1.1649990 ,       2.4642195 ,       0.3756296
      1.1749990 ,       2.4616459 ,       0.2696353
      1.1849990 ,       2.3454631 ,       0.0997196
      1.1949990 ,       2.1266183 ,      -0.1204817
      1.2049990 ,       1.8203292 ,      -0.3754044
      1.2149990 ,       1.4450730 ,      -0.6485615
      1.2249990 ,       1.0214324 ,      -0.9235754
      1.2349990 ,       0.5708714 ,      -1.1851694
      1.2449990 ,       0.1145184 ,      -1.4200580
      1.2549990 ,      -0.3279734 ,      -1.6176816
      1.2649990 ,      -0.7394201 ,      -1.7707413
      1.2749990 ,      -1.1059030 ,      -1.8755067
      1.2849990 ,      -1.4173256 ,      -1.9318809
      1.2949990 ,      -1.6677077 ,      -1.9432251
      1.3049990 ,      -1.8552109 ,      -1.9159619
      1.3149990 ,      -1.9819054 ,      -1.8589870
      1.3249990 ,      -2.0533060 ,      -1.7829349
      1.3349990 ,      -2.0777180 ,      -1.6993511
      1.3449990 ,      -2.0654447 ,      -1.6198277
      1.3549990 ,      -2.0279149 ,      -1.5551625
      1.3649990 ,      -1.9767936 ,      -1.5145982
      1.3749990 ,      -1.9231353 ,      -1.5051907
      1.3849990 ,      -1.8766362 ,      -1.5313488
      1.3949990 ,      -1.8450327 ,      -1.5945720
      1.4049990 ,      -1.8336797 ,      -1.6934015
      1.4149990 ,      -1.8453323 ,      -1.8235835
      1.4249990 ,      -1.8801362 ,      -1.9784300
      1.4349990 ,      -1.9358185 ,      -2.1493485
      1.4449990 ,      -2.0080566 ,      -2.3265007
      1.4549990 ,      -2.0909918 ,      -2.4995417
      1.4649990 ,      -2.1778406 ,      -2.6583870
      1.4749990 ,      -2.2615574 ,      -2.7939507
      1.4849990 ,      -2.3354916 ,      -2.8988043
      1.4949990 ,      -2.3939916 ,      -2.9677075
      1.5049990 ,      -2.4329054 ,      -2.9979748
      1.5149990 ,      -2.4499421 ,      -2.9896505
      1.5249990 ,      -2.4448655 ,      -2.9454812
      1.5349990 ,      -2.4195054 ,      -2.8706864
      1.5449990 ,      -2.3775858 ,      -2.7725433
      1.5549990 ,      -2.3243835 ,      -2.6598157
      1.5649990 ,      -2.2662428 ,      -2.5420664
      1.5749990 ,      -2.2099832 ,      -2.4289019
      1.5849990 ,      -2.1622465 ,      -2.3292042
      1.5949990 ,      -2.1288340 ,      -2.2504031
      1.6049990 ,      -2.1140857 ,      -2.1978442
      1.6149990 ,      -2.1203528 ,      -2.1742984
      1.6249990 ,      -2.1476079 ,      -2.1796506
      1.6349990 ,      -2.1932281 ,      -2.2107945
      1.6449990 ,      -2.2519754 ,      -2.2617447
      1.6549990 ,      -2.3161843 ,      -2.3239641
      1.6649990 ,      -2.3761522 ,      -2.3868892
      1.6749990 ,      -2.4207135 ,      -2.4386218
      1.6849990 ,      -2.4379647 ,      -2.4667441
      1.6949990 ,      -2.4160954 ,      -2.4592044
      1.7049990 ,      -2.3442725 ,      -2.4052162
      1.7149990 ,      -2.2135172 ,      -2.2961093
      1.7249990 ,      -2.0175152 ,      -2.1260744
      1.7349990 ,      -1.7533012 ,      -1.8927492
      1.7449990 ,      -1.4217641 ,      -1.5976013
      1.7549990 ,      -1.0279329 ,      -1.2460777
      1.7649990 ,      -0.5810120 ,      -0.8475031
      1.7749990 ,      -0.0941526 ,      -0.4147264
      1.7849990 ,       0.4160369 ,       0.0364696
      1.7949990 ,       0.9302235 ,       0.4881643
      1.8049990 ,       1.4272882 ,       0.9212578
      1.8149990 ,       1.8854218 ,       1.3165355
      1.8249990 ,       2.2833167 ,       1.6557762
      1.8349990 ,       2.6013859 ,       1.9228362
      1.8449990 ,       2.8229356 ,       2.1046426
      1.8549990 ,       2.9352203 ,       2.1920327
      1.8649990 ,       2.9303132 ,       2.1803866
      1.8749990 ,       2.8057340 ,       2.0700094
      1.8849990 ,       2.5647904 ,       1.8662356
      1.8949990 ,       2.2166042 ,       1.5792449
      1.9049990 ,       1.7758128 ,       1.2235957
      1.9149990 ,       1.2619551 ,       0.8174988
      1.9249990 ,       0.6985683 ,       0.3818715
      1.9349990 ,       0.1120431 ,      -0.0607752
      1.9449990 ,      -0.4697033 ,      -0.4875522
      1.9549980 ,      -1.0186114 ,      -0.8764048
      1.9649980 ,      -1.5081622 ,      -1.2074727
      1.9749980 ,      -1.9144564 ,      -1.4639498
      1.9849980 ,      -2.2177192 ,      -1.6331665
      1.9949980 ,      -2.4033132 ,      -1.7072358
      2.0049980 ,      -2.4625364 ,      -1.6834695
      2.0149980 ,      -2.3931019 ,      -1.5644936
      2.0249980 ,      -2.1992663 ,      -1.3580593
      2.0349980 ,      -1.8915998 ,      -1.0765575
      2.0449980 ,      -1.4864070 ,      -0.7362657
      2.0549980 ,      -1.0048291 ,      -0.3563718
      2.0649980 ,      -0.4716778 ,       0.0421677
      2.0749980 ,       0.0859342 ,       0.4378686
      2.0849980 ,       0.6400896 ,       0.8099831
      2.0949980 ,       1.1636035 ,       1.1397155
      2.1049980 ,       1.6315156 ,       1.4113135
      2.1149980 ,       2.0224505 ,       1.6129739
      2.1249980 ,       2.3197689 ,       1.7375063
      2.1349980 ,       2.5124455 ,       1.7827175
      2.1449980 ,       2.5956212 ,       1.7514926
      2.1549980 ,       2.5708004 ,       1.6515693
      2.1649980 ,       2.4456813 ,       1.4950194
      2.1749980 ,       2.2336312 ,       1.2974670
      2.1849980 ,       1.9528362 ,       1.0770941
      2.1949980 ,       1.6251767 ,       0.8534888
      2.2049980 ,       1.2748941 ,       0.6464091
      2.2149980 ,       0.9271260 ,       0.4745336
      2.2249980 ,       0.6063957 ,       0.3542755
      2.2349980 ,       0.3351437 ,       0.2987299
      2.2449980 ,       0.1323865 ,       0.3168178
      2.2549980 ,       0.0125801 ,       0.4126780
      2.2649980 ,      -0.0152458 ,       0.5853438
      2.2749980 ,       0.0519667 ,       0.8287229
      2.2849980 ,       0.2111094 ,       1.1318851
      2.2949980 ,       0.4530765 ,       1.4796378
      2.3049980 ,       0.7632845 ,       1.8533600
      2.3149980 ,       1.1225139 ,       2.2320435
      2.3249980 ,       1.5080232 ,       2.5934831
      2.3349980 ,       1.8948707 ,       2.9155460
      2.3449980 ,       2.2573683 ,       3.1774473
      2.3549980 ,       2.5705821 ,       3.3609588
      2.3649980 ,       2.8117961 ,       3.4514803
      2.3749980 ,       2.9618524 ,       3.4389142
      2.3849980 ,       3.0062942 ,       3.3182915
      2.3949980 ,       2.9362449 ,       3.0901157
