       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.1207938 ,      -2.2167357
      0.5149998 ,      -3.2317868 ,      -2.5108694
      0.5249998 ,      -3.2727498 ,      -2.7340880
      0.5349998 ,      -3.2422642 ,      -2.8822771
      0.5449998 ,      -3.1437538 ,      -2.9561149
      0.5549998 ,      -2.9851683 ,      -2.9608176
      0.5649998 ,      -2.7783766 ,      -2.9056044
      0.5749997 ,      -2.5383171 ,      -2.8029245
      0.5849997 ,      -2.2819466 ,      -2.6674964
      0.5949997 ,      -2.0270978 ,      -2.5152424
      0.6049997 ,      -1.7912713 ,      -2.3621712
      0.6149997 ,      -1.5904762 ,      -2.2232955
      0.6249997 ,      -1.4381810 ,      -2.1116510
      0.6349997 ,      -1.3444429 ,      -2.0374770
      0.6449997 ,      -1.3152705 ,      -2.0076108
      0.6549997 ,      -1.3522574 ,      -2.0251292
      0.6649997 ,      -1.4525101 ,      -2.0892558
      0.6749997 ,      -1.6088698 ,      -2.1955334
      0.6849996 ,      -1.8104114 ,      -2.3362439
      0.6949996 ,      -2.0431959 ,      -2.5010506
      0.7049996 ,      -2.2911965 ,      -2.6777938
      0.7149996 ,      -2.5373768 ,      -2.8534115
      0.7249996 ,      -2.7648211 ,      -3.0149011
      0.7349996 ,      -2.9578563 ,      -3.1502632
      0.7449996 ,      -3.1030893 ,      -3.2493639
      0.7549996 ,      -3.1902951 ,      -3.3046573
      0.7649996 ,      -3.2130980 ,      -3.3117213
      0.7749996 ,      -3.1694030 ,      -3.2695724
      0.7849995 ,      -3.0615509 ,      -3.1807405
      0.7949995 ,      -2.8961812 ,      -3.0510957
      0.8049995 ,      -2.6838277 ,      -2.8894527
      0.8149995 ,      -2.4382516 ,      -2.7069655
      0.8249995 ,      -2.1755695 ,      -2.5163632
      0.8349995 ,      -1.9132250 ,      -2.3310768
      0.8449995 ,      -1.6688703 ,      -2.1643150
      0.8549995 ,      -1.4592268 ,      -2.0281503
      0.8649995 ,      -1.2989972 ,      -1.9326778
      0.8749995 ,      -1.1998959 ,      -1.8853000
      0.8849995 ,      -1.1698598 ,      -1.8901868
      0.8949994 ,      -1.2124856 ,      -1.9479445
      0.9049994 ,      -1.3267353 ,      -2.0555202
      0.9149994 ,      -1.5069188 ,      -2.2063386
      0.9249994 ,      -1.7429638 ,      -2.3906732
      0.9349994 ,      -2.0209528 ,      -2.5962223
      0.9449994 ,      -2.3238969 ,      -2.8088540
      0.9549994 ,      -2.6326974 ,      -3.0134742
      0.9649994 ,      -2.9272409 ,      -3.1949596
      0.9749994 ,      -3.1875599 ,      -3.3391000
      0.9849994 ,      -3.3949907 ,      -3.4334876
      0.9949993 ,      -3.5332595 ,      -3.4682979
      1.0049990 ,      -3.5894387 ,      -3.4369182
      1.0149990 ,      -3.5547041 ,      -3.3363682
      1.0249990 ,      -3.4248587 ,      -3.1675156
      1.0349990 ,      -3.2006044 ,      -2.9350477
      1.0449990 ,      -2.8875275 ,      -2.6472147
      1.0549990 ,      -2.4958121 ,      -2.3153588
      1.0649990 ,      -2.0397003 ,      -1.9532603
      1.0749990 ,      -1.5367312 ,      -1.5763425
      1.0849990 ,      -1.0068059 ,      -1.2007841
      1.0949990 ,      -0.4711343 ,      -0.8425965
      1.1049990 ,       0.0488744 ,      -0.5167216
      1.1149990 ,       0.5327132 ,      -0.2362056
      1.1249990 ,       0.9618081 ,      -0.0114982
      1.1349990 ,       1.3204218 ,       0.1500812
      1.1449990 ,       1.5963810 ,       0.2446802
      1.1549990 ,       1.7815909 ,       0.2720364
      1.1649990 ,       1.8723126 ,       0.2353824
      1.1749990 ,       1.8691958 ,       0.1411428
      1.1849990 ,       1.7770705 ,      -0.0015536
      1.1949990 ,       1.6045190 ,      -0.1815115
      1.2049990 ,       1.3632598 ,      -0.3862148
      1.2149990 ,       1.0673855 ,      -0.6026297
      1.2249990 ,       0.7325054 ,      -0.8180144
      1.2349990 ,       0.3748452 ,      -1.0206831
      1.2449990 ,       0.0103592 ,      -1.2006777
      1.2549990 ,      -0.3460928 ,      -1.3503059
      1.2649990 ,      -0.6814600 ,      -1.4645152
      1.2749990 ,      -0.9850666 ,      -1.5410827
      1.2849990 ,      -1.2490046 ,      -1.5806132
      1.2949990 ,      -1.4683369 ,      -1.5863513
      1.3049990 ,      -1.6411100 ,      -1.5638246
      1.3149990 ,      -1.7681846 ,      -1.5203456
      1.3249990 ,      -1.8529053 ,      -1.4644106
      1.3349990 ,      -1.9006405 ,      -1.4050374
      1.3449990 ,      -1.9182291 ,      -1.3510887
      1.3549990 ,      -1.9133758 ,      -1.3106274
      1.3649990 ,      -1.8940391 ,      -1.2903475
      1.3749990 ,      -1.8678524 ,      -1.2951171
      1.3849990 ,      -1.8416169 ,      -1.3276645
      1.3949990 ,      -1.8208970 ,      -1.3884238
      1.4049990 ,      -1.8097401 ,      -1.4755502
      1.4149990 ,      -1.8105340 ,      -1.5850987
      1.4249990 ,      -1.8240039 ,      -1.7113527
      1.4349990 ,      -1.8493415 ,      -1.8472751
      1.4449990 ,      -1.8844480 ,      -1.9850492
      1.4549990 ,      -1.9262674 ,      -2.1166698
      1.4649990 ,      -1.9711772 ,      -2.2345399
      1.4749990 ,      -2.0154044 ,      -2.3320315
      1.4849990 ,      -2.0554296 ,      -2.4039706
      1.4949990 ,      -2.0883465 ,      -2.4470087
      1.5049990 ,      -2.1121475 ,      -2.4598586
      1.5149990 ,      -2.1259128 ,      -2.4433728
      1.5249990 ,      -2.1298866 ,      -2.4004629
      1.5349990 ,      -2.1254360 ,      -2.3358618
      1.5449990 ,      -2.1148952 ,      -2.2557480
      1.5549990 ,      -2.1013080 ,      -2.1672571
      1.5649990 ,      -2.0880896 ,      -2.0779147
      1.5749990 ,      -2.0786350 ,      -1.9950326
      1.5849990 ,      -2.0759072 ,      -1.9251105
      1.5949990 ,      -2.0820394 ,      -1.8732876
      1.6049990 ,      -2.0979853 ,      -1.8428841
      1.6149990 ,      -2.1232508 ,      -1.8350675
      1.6249990 ,      -2.1557317 ,      -1.8486718
      1.6349990 ,      -2.1916781 ,      -1.8801838
      1.6449990 ,      -2.2257950 ,      -1.9239042
      1.6549990 ,      -2.2514804 ,      -1.9722750
      1.6649990 ,      -2.2611904 ,      -2.0163557
      1.6749990 ,      -2.2469125 ,      -2.0464200
      1.6849990 ,      -2.2007192 ,      -2.0526336
      1.6949990 ,      -2.1153656 ,      -2.0257713
      1.7049990 ,      -1.9848926 ,      -1.9579245
      1.7149990 ,      -1.8051926 ,      -1.8431506
      1.7249990 ,      -1.5744968 ,      -1.6780200
      1.7349990 ,      -1.2937458 ,      -1.4620207
      1.7449990 ,      -0.9668120 ,      -1.1977884
      1.7549990 ,      -0.6005500 ,      -0.8911425
      1.7649990 ,      -0.2046626 ,      -0.5509186
      1.7749990 ,       0.2086201 ,      -0.1886027
      1.7849990 ,       0.6250364 ,       0.1822163
      1.7949990 ,       1.0289438 ,       0.5465471
      1.8049990 ,       1.4040900 ,       0.8888082
      1.8149990 ,       1.7344638 ,       1.1937068
      1.8249990 ,       2.0051770 ,       1.4471296
      1.8349990 ,       2.2033263 ,       1.6369927
      1.8449990 ,       2.3187830 ,       1.7539966
      1.8549990 ,       2.3448595 ,       1.7922391
      1.8649990 ,       2.2788109 ,       1.7496449
      1.8749990 ,       2.1221357 ,       1.6281840
      1.8849990 ,       1.8806516 ,       1.4338594
      1.8949990 ,       1.5643350 ,       1.1764626
      1.9049990 ,       1.1869277 ,       0.8691074
      1.9149990 ,       0.7653261 ,       0.5275643
      1.9249990 ,       0.3187829 ,       0.1694355
      1.9349990 ,      -0.1320373 ,      -0.1867869
      1.9449990 ,      -0.5660986 ,      -0.5227215
      1.9549980 ,      -0.9630353 ,      -0.8210746
      1.9649980 ,      -1.3043647 ,      -1.0667028
      1.9749980 ,      -1.5742216 ,      -1.2472668
      1.9849980 ,      -1.7603605 ,      -1.3540283
      1.9949980 ,      -1.8547647 ,      -1.3822885
      2.0049980 ,      -1.8540706 ,      -1.3316263
      2.0149980 ,      -1.7597409 ,      -1.2058913
      2.0249980 ,      -1.5779732 ,      -1.0129500
      2.0349980 ,      -1.3193476 ,      -0.7642005
      2.0449980 ,      -0.9982328 ,      -0.4738833
      2.0549980 ,      -0.6319810 ,      -0.1582294
      2.0649980 ,      -0.2399581 ,       0.1655046
      2.0749980 ,       0.1575376 ,       0.4800567
      2.0849980 ,       0.5404052 ,       0.7691749
      2.0949980 ,       0.8898576 ,       1.0185677
      2.1049980 ,       1.1894579 ,       1.2167315
      2.1149980 ,       1.4260188 ,       1.3556090
      2.1249980 ,       1.5903118 ,       1.4310355
      2.1349980 ,       1.6775461 ,       1.4429504
      2.1449980 ,       1.6875895 ,       1.3953588
      2.1549980 ,       1.6249186 ,       1.2960473
      2.1649980 ,       1.4983022 ,       1.1560706
      2.1749980 ,       1.3202347 ,       0.9890398
      2.1849980 ,       1.1061550 ,       0.8102561
      2.1949980 ,       0.8734944 ,       0.6357402
      2.2049980 ,       0.6406104 ,       0.4812174
      2.2149980 ,       0.4256675 ,       0.3611182
      2.2249980 ,       0.2455316 ,       0.2876545
      2.2349980 ,       0.1147407 ,       0.2700272
      2.2449980 ,       0.0446134 ,       0.3138120
      2.2549980 ,       0.0425464 ,       0.4205612
      2.2649980 ,       0.1115423 ,       0.5876457
      2.2749980 ,       0.2499942 ,       0.8083459
      2.2849980 ,       0.4517422 ,       1.0721888
      2.2949980 ,       0.7063956 ,       1.3655109
      2.3049980 ,       0.9999054 ,       1.6722139
      2.3149980 ,       1.3153517 ,       1.9746718
      2.3249980 ,       1.6339033 ,       2.2547342
      2.3349980 ,       1.9358920 ,       2.4947698
      2.3449980 ,       2.2019422 ,       2.6786889
      2.3549980 ,       2.4140906 ,       2.7928869
      2.3649980 ,       2.5568311 ,       2.8270527
      2.3749980 ,       2.6180275 ,       2.7747986
      2.3849980 ,       2.5896401 ,       2.6340730
      2.3949980 ,       2.4682272 ,       2.4073345
      2.4049980 ,       2.2551918 ,       2.1014767
      2.4149980 ,       1.9567604 ,       1.7275088
      2.4249980 ,       1.5836963 ,       1.3000097
      2.4349980 ,       1.1507617 ,       0.8363878
      2.4449980 ,       0.6759614 ,       0.3559860
      2.4549980 ,       0.1796087 ,      -0.1209155
      2.4649980 ,      -0.3167335 ,      -0.5741454
      2.4749980 ,      -0.7913785 ,      -0.9846784
      2.4849980 ,      -1.2236460 ,      -1.3356064
      2.4949980 ,      -1.5949353 ,      -1.6129927
      2.5049980 ,      -1.8896847 ,      -1.8065636
      2.5149980 ,      -2.0961638 ,      -1.9102024
      2.5249980 ,      -2.2070609 ,      -1.9222219
      2.5349980 ,      -2.2198319 ,      -1.8454033
      2.5449980 ,      -2.1367975 ,      -1.6868040
      2.5549980 ,      -1.9649856 ,      -1.4573466
      2.5649980 ,      -1.7157294 ,      -1.1712164
      2.5749980 ,      -1.4040467 ,      -0.8451009
      2.5849980 ,      -1.0478368 ,      -0.4973163
      2.5949980 ,      -0.6669382 ,      -0.1468672
      2.6049980 ,      -0.2821017 ,       0.1875093
      2.6149980 ,       0.0860688 ,       0.4882640
      2.6249980 ,       0.4181494 ,       0.7398755
      2.6349980 ,       0.6968516 ,       0.9295676
      2.6449980 ,       0.9078508 ,       1.0478703
      2.6549980 ,       1.0404488 ,       1.0890015
      2.6649980 ,       1.0880392 ,       1.0510544
      2.6749980 ,       1.0483570 ,       0.9359884
      2.6849980 ,       0.9235048 ,       0.7494303
      2.6949980 ,       0.7197605 ,       0.5003024
      2.7049980 ,       0.4471817 ,       0.2003037
      2.7149980 ,       0.1190343 ,      -0.1367244
      2.7249980 ,      -0.2489222 ,      -0.4955124
      2.7349980 ,      -0.6392511 ,      -0.8601163
      2.7449980 ,      -1.0337120 ,      -1.2146729
      2.7549980 ,      -1.4141471 ,      -1.5441193
      2.7649980 ,      -1.7633338 ,      -1.8348431
      2.7749980 ,      -2.0657648 ,      -2.0752353
      2.7849980 ,      -2.3083181 ,      -2.2561246
      2.7949980 ,      -2.4807899 ,      -2.3710793
      2.8049980 ,      -2.5762700 ,      -2.4165699
      2.8149980 ,      -2.5913476 ,      -2.3919935
      2.8249980 ,      -2.5261472 ,      -2.2995677
      2.8349980 ,      -2.3841993 ,      -2.1441080
      2.8449980 ,      -2.1721614 ,      -1.9327069
      2.8549980 ,      -1.8994104 ,      -1.6743367
      2.8649980 ,      -1.5775325 ,      -1.3794001
      2.8749980 ,      -1.2197399 ,      -1.0592517
      2.8849980 ,      -0.8402464 ,      -0.7257151
      2.8949980 ,      -0.4536332 ,      -0.3906164
      2.9049980 ,      -0.0742336 ,      -0.0653516
      2.9149980 ,       0.2844353 ,       0.2394959
      2.9249980 ,       0.6101728 ,       0.5144790
      2.9349980 ,       0.8925092 ,       0.7515431
      2.9449980 ,       1.1230222 ,       0.9442138
      2.9549980 ,       1.2955495 ,       1.0877162
      2.9649980 ,       1.4062972 ,       1.1790296
      2.9749980 ,       1.4538470 ,       1.2168825
      2.9849980 ,       1.4390710 ,       1.2016972
      2.9949980 ,       1.3649657 ,       1.1354892
      3.0049970 ,       1.2364346 ,       1.0217453
      3.0149970 ,       1.0599460 ,       0.8652086
      3.0249970 ,       0.8432897 ,       0.6717607
      3.0349970 ,       0.5951886 ,       0.4481782
      3.0449970 ,       0.3249590 ,       0.2019261
      3.0549970 ,       0.0421671 ,      -0.0590655
      3.0649970 ,      -0.2436998 ,      -0.3266310
      3.0749970 ,      -0.5235363 ,      -0.5926018
      3.0849970 ,      -0.7888927 ,      -0.8490399
      3.0949970 ,      -1.0322119 ,      -1.0884685
      3.1049970 ,      -1.2470294 ,      -1.3040971
      3.1149970 ,      -1.4281310 ,      -1.4900341
      3.1249970 ,      -1.5716714 ,      -1.6414834
      3.1349970 ,      -1.6752490 ,      -1.7549156
      3.1449970 ,      -1.7379400 ,      -1.8282073
      3.1549970 ,      -1.7602898 ,      -1.8607400
      3.1649970 ,      -1.7442631 ,      -1.8534503
      3.1749970 ,      -1.6931524 ,      -1.8088243
      3.1849970 ,      -1.6114449 ,      -1.7308311
      3.1949970 ,      -1.5046511 ,      -1.6247911
      3.2049970 ,      -1.3790952 ,      -1.4971789
      3.2149970 ,      -1.2416718 ,      -1.3553639
      3.2249970 ,      -1.0995745 ,      -1.2072948
      3.2349970 ,      -0.9600017 ,      -1.0611376
      3.2449970 ,      -0.8298494 ,      -0.9248823
      3.2549970 ,      -0.7154005 ,      -0.8059332
      3.2649970 ,      -0.6220237 ,      -0.7107043
      3.2749970 ,      -0.5538933 ,      -0.6442393
      3.2849970 ,      -0.5137450 ,      -0.6098778
      3.2949970 ,      -0.5026812 ,      -0.6089887
      3.3049970 ,      -0.5200375 ,      -0.6407896
      3.3149970 ,      -0.5633234 ,      -0.7022660
      3.3249970 ,      -0.6282437 ,      -0.7882035
      3.3349970 ,      -0.7088073 ,      -0.8913358
      3.3449970 ,      -0.7975253 ,      -1.0026103
      3.3549970 ,      -0.8856929 ,      -1.1115620
      3.3649970 ,      -0.9637505 ,      -1.2067848
      3.3749970 ,      -1.0217098 ,      -1.2764780
      3.3849970 ,      -1.0496278 ,      -1.3090462
      3.3949970 ,      -1.0381102 ,      -1.2937208
      3.4049970 ,      -0.9788194 ,      -1.2211746
      3.4149970 ,      -0.8649617 ,      -1.0840941
      3.4249970 ,      -0.6917290 ,      -0.8776805
      3.4349970 ,      -0.4566699 ,      -0.6000467
      3.4449970 ,      -0.1599667 ,      -0.2524886
      3.4549970 ,       0.1953996 ,       0.1603912
      3.4649970 ,       0.6036109 ,       0.6307184
      3.4749970 ,       1.0561088 ,       1.1475452
      3.4849970 ,       1.5418269 ,       1.6972074
      3.4949970 ,       2.0475549 ,       2.2638275
      3.5049970 ,       2.5584210 ,       2.8299435
      3.5149970 ,       3.0584725 ,       3.3772344
