r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   0.23757101411285103       ,   -1.4789595242559530     
   4.0000000000000001E-002  ,   0.15356859540315682       ,   -1.5410484963931337     
   5.9999999999999998E-002  ,    1.6377637949258717E-002  ,   -1.6425560333267184     
   8.0000000000000002E-002  ,  -0.16988512969448652       ,   -1.7805904242988742     
  0.10000000000000001       ,  -0.39965813437687958       ,   -1.9512395377163294     
  0.12000000000000001       ,  -0.66612781729283044       ,   -2.1497011974286169     
  0.13999999999999999       ,  -0.96146414146527459       ,   -2.3704426462329531     
  0.16000000000000000       ,   -1.2770900661613021       ,   -2.6073833964690634     
  0.17999999999999999       ,   -1.6039750776438066       ,   -2.8540949498931250     
  0.19999999999999998       ,   -1.9329420136780366       ,   -3.1040102935312861     
  0.22000000000000000       ,   -2.2549759758984917       ,   -3.3506357656459520     
  0.23999999999999999       ,   -2.5615241053290094       ,   -3.5877578470303164     
  0.26000000000000001       ,   -2.8447754014365310       ,   -3.8096376679002786     
  0.28000000000000003       ,   -3.0979105771311346       ,   -4.0111865196240979     
  0.30000000000000004       ,   -3.3153131284691435       ,   -4.1881164034052052     
  0.32000000000000001       ,   -3.4927343114889968       ,   -4.3370606056449788     
  0.34000000000000002       ,   -3.6274065001321700       ,   -4.4556604248929803     
  0.36000000000000004       ,   -3.7181013789639747       ,   -4.5426154443452074     
  0.38000000000000000       ,   -3.7651315254118418       ,   -4.5976960982430288     
  0.40000000000000002       ,   -3.7702960771149643       ,   -4.6217186687921243     
  0.42000000000000004       ,   -3.7367732781933176       ,   -4.6164842199439606     
  0.44000000000000000       ,   -3.6689646733071255       ,   -4.5846842742167127     
  0.46000000000000002       ,   -3.5722974949851025       ,   -4.5297772203708018     
  0.48000000000000004       ,   -3.4529933006513618       ,   -4.4558404597602932     
  0.50000000000000000       ,   -3.3178121045638433       ,   -4.3674041206305008     
  0.52000000000000002       ,   -3.1737820728337791       ,   -4.2692727634821193     
  0.54000000000000004       ,   -3.0279252776620811       ,   -4.1663418467709059     
  0.56000000000000005       ,   -2.8869900263048067       ,   -4.0634158102013043     
  0.58000000000000007       ,   -2.7571998934841089       ,   -3.9650344622098403     
  0.59999999999999998       ,   -2.6440288112455970       ,   -3.8753139383273649     
  0.62000000000000000       ,   -2.5520104409098607       ,   -3.7978078468121788     
  0.64000000000000001       ,   -2.4845886147015843       ,   -3.7353933647447715     
  0.66000000000000003       ,   -2.4440139485044350       ,   -3.6901860266424960     
  0.68000000000000005       ,   -2.4312898599692123       ,   -3.6634857996218573     
  0.70000000000000007       ,   -2.4461692524971754       ,   -3.6557558096490022     
  0.72000000000000008       ,   -2.4872011236625986       ,   -3.6666338205245039     
  0.73999999999999999       ,   -2.5518244051990449       ,   -3.6949753197038788     
