r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   -3.3777053067482514       ,   -5.7831093261910533     
   4.0000000000000001E-002  ,   -3.3852158692168874       ,   -5.7525955495285519     
   5.9999999999999998E-002  ,   -3.3970728528562444       ,   -5.7024251860720883     
   8.0000000000000002E-002  ,   -3.4123203508152611       ,   -5.6336106599465765     
  0.10000000000000001       ,   -3.4296884982478963       ,   -5.5475368114445267     
  0.12000000000000001       ,   -3.4476581166288049       ,   -5.4459292480158972     
  0.13999999999999999       ,   -3.4645386408481240       ,   -5.3308149234240005     
  0.16000000000000000       ,   -3.4785557540014254       ,   -5.2044758610604926     
  0.17999999999999999       ,   -3.4879446937398804       ,   -5.0693971004292822     
  0.19999999999999998       ,   -3.4910449103490646       ,   -4.9282100854323660     
  0.22000000000000000       ,   -3.4863916633408287       ,   -4.7836328259123801     
  0.23999999999999999       ,   -3.4728002450269901       ,   -4.6384082469920944     
  0.26000000000000001       ,   -3.4494388126747375       ,   -4.4952421916750005     
  0.28000000000000003       ,   -3.4158862835225516       ,   -4.3567425591279783     
  0.30000000000000004       ,   -3.3721723794959040       ,   -4.2253610429320032     
  0.32000000000000001       ,   -3.3187976742812872       ,   -4.1033388799818589     
  0.34000000000000002       ,   -3.2567323620282189       ,   -3.9926579320794624     
  0.36000000000000004       ,   -3.1873933974137278       ,   -3.8949982998841652     
  0.38000000000000000       ,   -3.1126006112647606       ,   -3.8117035149188632     
  0.40000000000000002       ,   -3.0345133433066667       ,   -3.7437541728301436     
  0.42000000000000004       ,   -2.9555500133163983       ,   -3.6917506639574662     
  0.44000000000000000       ,   -2.8782938356752319       ,   -3.6559054301836769     
  0.46000000000000002       ,   -2.8053885355825341       ,   -3.6360449354384721     
  0.48000000000000004       ,   -2.7394284189110252       ,   -3.6316212871434348     
  0.50000000000000000       ,   -2.6828474593693352       ,   -3.6417331938242214     
  0.52000000000000002       ,   -2.6378121814031128       ,   -3.6651556968875796     
  0.54000000000000004       ,   -2.6061230284875658       ,   -3.7003778790935238     
  0.56000000000000005       ,   -2.5891286161031788       ,   -3.7456475353895904     
  0.58000000000000007       ,   -2.5876567872517739       ,   -3.7990216000528432     
  0.59999999999999998       ,   -2.6019657345158724       ,   -3.8584209635188946     
  0.62000000000000000       ,   -2.6317176524563650       ,   -3.9216881881466752     
  0.64000000000000001       ,   -2.6759764699915753       ,   -3.9866465488056662     
  0.66000000000000003       ,   -2.7332302217492948       ,   -4.0511587848036470     
  0.68000000000000005       ,   -2.8014375911508105       ,   -4.1131839562414312     
  0.70000000000000007       ,   -2.8780971388894492       ,   -4.1708308509572616     
  0.72000000000000008       ,   -2.9603367612330018       ,   -4.2224064869249247     
  0.73999999999999999       ,   -3.0450200441687838       ,   -4.2664583969395347     
