Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.41140147270119737       ,  -0.29099228685937728     
  0.53000000000000003       ,  -0.43002074908266691       ,  -0.36355381288428851     
  0.55000000000000004       ,  -0.41861201545399851       ,  -0.40032746538906377     
  0.56999999999999995       ,  -0.38141950148525527       ,  -0.40199431209304104     
  0.58999999999999997       ,  -0.32926437429593514       ,  -0.37697359870636782     
  0.60999999999999999       ,  -0.27654255185818022       ,  -0.33872400486484117     
  0.63000000000000000       ,  -0.23740491286625054       ,  -0.30201577143185826     
  0.65000000000000002       ,  -0.22209781485947594       ,  -0.27913777580284715     
  0.67000000000000004       ,  -0.23437892654694928       ,  -0.27697384953661142     
  0.68999999999999995       ,  -0.27063789450672859       ,  -0.29562783517687263     
  0.70999999999999996       ,  -0.32091686594369551       ,  -0.32886640017238283     
  0.72999999999999998       ,  -0.37155052289226859       ,  -0.36618708900014740     
  0.75000000000000000       ,  -0.40874529710018687       ,  -0.39592036362949168     
  0.77000000000000002       ,  -0.42218918473846817       ,  -0.40853395077843235     
  0.79000000000000004       ,  -0.40778069242894227       ,  -0.39928026154414537     
  0.81000000000000005       ,  -0.36878649835348054       ,  -0.36951444280178153     
  0.82999999999999996       ,  -0.31512692320140695       ,  -0.32636096484160215     
  0.84999999999999998       ,  -0.26095063026539073       ,  -0.28083090861164750     
  0.87000000000000000       ,  -0.22108263796904054       ,  -0.24488432934017371     
  0.89000000000000001       ,  -0.20721053938867792       ,  -0.22819599016987771     
  0.91000000000000003       ,  -0.22474526440175530       ,  -0.23545504849761367     
  0.93000000000000005       ,  -0.27113784671078334       ,  -0.26489438080032057     
  0.94999999999999996       ,  -0.33608980810805689       ,  -0.30843842164629204     
  0.96999999999999997       ,  -0.40364432116872784       ,  -0.35345649026705117     
  0.98999990000000004       ,  -0.45569559594126757       ,  -0.38571065170329660     
   1.0100000000000000       ,  -0.47611386109915055       ,  -0.39279147975924161     
   1.0300000000000000       ,  -0.45452523998573480       ,  -0.36720853354602151     
   1.0500000000000000       ,  -0.38886893610625684       ,  -0.30838690081399228     
   1.0700000000000001       ,  -0.28612073935202009       ,  -0.22307427717791217     
   1.0900000000000001       ,  -0.16100441006903018       ,  -0.12404787148817568     
   1.1100000000000001       ,   -3.2971378232286200E-002  ,   -2.7412633010130100E-002
   1.1299999999999999       ,    7.7871080055636241E-002  ,    5.0882697196982664E-002
   1.1499999999999999       ,   0.15496366970234907       ,    9.8501773102034132E-002
   1.1699999999999999       ,   0.18868534450772412       ,   0.10934895908409240     
   1.1899999999999999       ,   0.17817656925213368       ,    8.4768962927575964E-002
   1.2100000000000000       ,   0.13120617900670795       ,    3.3056614356817941E-002
   1.2300000000000000       ,    6.2142574875221061E-002  ,   -3.2586515332054131E-002
   1.2500000000000000       ,   -1.1478825378052122E-002  ,   -9.7150951406538469E-002
   1.2700000000000000       ,   -7.2987282333065867E-002  ,  -0.14723696994372737     
   1.2900000000000000       ,  -0.11027968746431754       ,  -0.17399264263861183     
   1.3100000000000001       ,  -0.11835904528824363       ,  -0.17490142539408607     
   1.3300000000000001       ,  -0.10015605362956095       ,  -0.15403234265748039     
   1.3500000000000001       ,   -6.5487396048826516E-002  ,  -0.12073622700361475     
   1.3700000000000001       ,   -2.8437193853116036E-002  ,   -8.7138966592889874E-002
   1.3899999999999999       ,   -3.8068736579240023E-003  ,   -6.5059875108358103E-002
   1.4099999999999999       ,   -3.4813800700957964E-003  ,   -6.3105572619402792E-002
   1.4299999999999999       ,   -3.3561666117574510E-002  ,   -8.4630565712291439E-002
   1.4500000000000000       ,   -9.2917609292162084E-002  ,  -0.12703225617539060     
   1.4700000000000000       ,  -0.17347086821484828       ,  -0.18251667829102836     
   1.4900000000000000       ,  -0.26210661574948663       ,  -0.24011320971322450     
   1.5100000000000000       ,  -0.34373356783920134       ,  -0.28841838225562305     
   1.5300000000000000       ,  -0.40475152089670341       ,  -0.31838167985696103     
   1.5500000000000000       ,  -0.43610370249047337       ,  -0.32544833956786634     
   1.5700000000000001       ,  -0.43520398878849292       ,  -0.31054284866672782     
   1.5900000000000001       ,  -0.40630695848758419       ,  -0.27966909051247946     
   1.6100000000000001       ,  -0.35926404669594014       ,  -0.24224660014560986     
   1.6299999999999999       ,  -0.30699204399508329       ,  -0.20861316337647862     
   1.6499999999999999       ,  -0.26228057101416963       ,  -0.18732673023780605     
   1.6699999999999999       ,  -0.23471323154711771       ,  -0.18294576069546811     
   1.6899999999999999       ,  -0.22843984245925200       ,  -0.19484635174803086     
   1.7100000000000000       ,  -0.24132535062921132       ,  -0.21737693095402874     
