r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   0.36934640033874960       ,   -1.4760148827445765     
   4.0000000000000001E-002  ,   0.28238358574774908       ,   -1.5379802343487032     
   5.9999999999999998E-002  ,   0.14034688434538156       ,   -1.6392856675045508     
   8.0000000000000002E-002  ,   -5.2517565169893726E-002  ,   -1.7770452289151208     
  0.10000000000000001       ,  -0.29047283654360850       ,   -1.9473545761286961     
  0.12000000000000001       ,  -0.56648965222311454       ,   -2.1454210942349961     
  0.13999999999999999       ,  -0.87248872343939643       ,   -2.3657230418746482     
  0.16000000000000000       ,   -1.1996180759692319       ,   -2.6021920377743895     
  0.17999999999999999       ,   -1.5385551801153099       ,   -2.8484123829742680     
  0.19999999999999998       ,   -1.8798228269817299       ,   -3.0978301395702297     
  0.22000000000000000       ,   -2.2141072360466745       ,   -3.3439645748505260     
  0.23999999999999999       ,   -2.5325668576179949       ,   -3.5806145408641470     
  0.26000000000000001       ,   -2.8271207474511408       ,   -3.8020525940451662     
  0.28000000000000003       ,   -3.0907062222654464       ,   -4.0032001574946126     
  0.30000000000000004       ,   -3.3174967207083492       ,   -4.1797777699174850     
  0.32000000000000001       ,   -3.5030723463447284       ,   -4.3284254209172817     
  0.34000000000000002       ,   -3.6445373965375447       ,   -4.4467891052709385     
  0.36000000000000004       ,   -3.7405812122807438       ,   -4.5335709953334140     
  0.38000000000000000       ,   -3.7914808401999318       ,   -4.5885419824166389     
  0.40000000000000002       ,   -3.7990461956142352       ,   -4.6125167234901552     
  0.42000000000000004       ,   -3.7665105701064534       ,   -4.6072926965467937     
  0.44000000000000000       ,   -3.6983713559037201       ,   -4.5755560652231599     
  0.46000000000000002       ,   -3.6001876852636818       ,   -4.5207583325502556     
  0.48000000000000004       ,   -3.4783432370083283       ,   -4.4469687816848014     
  0.50000000000000000       ,   -3.3397836863190871       ,   -4.3587085212853900     
  0.52000000000000002       ,   -3.1917391230270002       ,   -4.2607725458652350     
  0.54000000000000004       ,   -3.0414422078822758       ,   -4.1580465669127511     
  0.56000000000000005       ,   -2.8958528615919574       ,   -4.0553254583854068     
  0.58000000000000007       ,   -2.7613998901144803       ,   -3.9571399898595336     
  0.59999999999999998       ,   -2.6437491603678320       ,   -3.8675981015480212     
  0.62000000000000000       ,   -2.5476067871291632       ,   -3.7902463263956006     
  0.64000000000000001       ,   -2.4765643224545646       ,   -3.7279561129588026     
  0.66000000000000003       ,   -2.4329912134256828       ,   -3.6828387836784127     
  0.68000000000000005       ,   -2.4179778820293643       ,   -3.6561917174073137     
  0.70000000000000007       ,   -2.4313307588873392       ,   -3.6484771180174889     
  0.72000000000000008       ,   -2.4716185505173400       ,   -3.6593334705298917     
  0.73999999999999999       ,   -2.5362670185345997       ,   -3.6876185411501279     
  0.76000000000000001       ,   -2.6216976767954963       ,   -3.7314815953339506     
  0.78000000000000003       ,   -2.7235041413647978       ,   -3.7884614330125732     
  0.80000000000000004       ,   -2.8366584622887823       ,   -3.8556059121393278     
  0.82000000000000006       ,   -2.9557386784475947       ,   -3.9296078843404065     
  0.84000000000000008       ,   -3.0751681072398598       ,   -4.0069519257970345     
  0.85999999999999999       ,   -3.1894565350471531       ,   -4.0840659303413389     
  0.88000000000000000       ,   -3.2934335224910343       ,   -4.1574715489536747     
  0.90000000000000002       ,   -3.3824644749172057       ,   -4.2239276100838401     
  0.92000000000000004       ,   -3.4526409324718199       ,   -4.2805610291207534     
  0.94000000000000006       ,   -3.5009376703260782       ,   -4.3249802949978520     
  0.96000000000000008       ,   -3.5253306199151804       ,   -4.3553673817101402     
  0.97999999999999998       ,   -3.5248712674538081       ,   -4.3705448401765583     
   1.0000000000000000       ,   -3.4997149889740706       ,   -4.3700158438926815     
   1.0200000000000000       ,   -3.4511026684866559       ,   -4.3539760489565484     
   1.0400000000000000       ,   -3.3812968416035765       ,   -4.3232972420363378     
   1.0600000000000001       ,   -3.2934754353746669       ,   -4.2794838451017503     
   1.0800000000000001       ,   -3.1915878637540929       ,   -4.2246043810722096     
   1.1000000000000001       ,   -3.0801797207530153       ,   -4.1612009407984836     
   1.1200000000000001       ,   -2.9641935324103246       ,   -4.0921804943719078     
   1.1400000000000001       ,   -2.8487539376541595       ,   -4.0206925298432896     
   1.1600000000000001       ,   -2.7389462331007119       ,   -3.9499979580828453     
   1.1799999999999999       ,   -2.6395974180038007       ,   -3.8833344793801383     
   1.2000000000000000       ,   -2.5550687077674903       ,   -3.8237836591556187     
   1.2200000000000000       ,   -2.4890679572760064       ,   -3.7741448086747034     
   1.2400000000000000       ,   -2.4444895726666225       ,   -3.7368204216781642     
   1.2600000000000000       ,   -2.4232883291761960       ,   -3.7137173965297143     
   1.2800000000000000       ,   -2.4263921020639785       ,   -3.7061675995655934     
   1.3000000000000000       ,   -2.4536569156862482       ,   -3.7148705280597802     
   1.3200000000000001       ,   -2.5038659880995566       ,   -3.7398599440862381     
   1.3400000000000001       ,   -2.5747726651520462       ,   -3.7804954098907047     
   1.3600000000000001       ,   -2.6631853706257909       ,   -3.8354786988393652     
   1.3800000000000001       ,   -2.7650910181762423       ,   -3.9028941210551538     
   1.4000000000000001       ,   -2.8758118031336966       ,   -3.9802709252675688     
   1.4200000000000002       ,   -2.9901889776260213       ,   -4.0646651509057312     
   1.4399999999999999       ,   -3.1027861619234103       ,   -4.1527576354574220     
   1.4600000000000000       ,   -3.2081039984424695       ,   -4.2409643546562332     
   1.4800000000000000       ,   -3.3007975400822933       ,   -4.3255549040472845     
   1.5000000000000000       ,   -3.3758876956662069       ,   -4.4027747301432676     
   1.5200000000000000       ,   -3.4289583324923689       ,   -4.4689666909972274     
   1.5400000000000000       ,   -3.4563312458276214       ,   -4.5206876659743047     
   1.5600000000000001       ,   -3.4552121209354927       ,   -4.5548162326023567     
   1.5800000000000001       ,   -3.4238017962734575       ,   -4.5686478684168650     
   1.6000000000000001       ,   -3.3613685378530151       ,   -4.5599746962915102     
   1.6200000000000001       ,   -3.2682785971761144       ,   -4.5271474472755751     
   1.6400000000000001       ,   -3.1459839854500600       ,   -4.4691180368180436     
   1.6600000000000001       ,   -2.9969680883896683       ,   -4.3854619080353245     
   1.6800000000000002       ,   -2.8246514016028739       ,   -4.2763800584697789     
   1.7000000000000000       ,   -2.6332612210948145       ,   -4.1426814044724800     
   1.7200000000000000       ,   -2.4276705161627006       ,   -3.9857468218068624     
   1.7400000000000000       ,   -2.2132123891972131       ,   -3.8074768072984435     
   1.7600000000000000       ,   -1.9954774439854428       ,   -3.6102252133752235     
   1.7800000000000000       ,   -1.7801020070764890       ,   -3.3967218989726349     
   1.8000000000000000       ,   -1.5725554536372259       ,   -3.1699874056468147     
   1.8200000000000001       ,   -1.3779348707294576       ,   -2.9332429015783608     
   1.8400000000000001       ,   -1.2007749507751462       ,   -2.6898186388227892     
   1.8600000000000001       ,   -1.0448803625228398       ,   -2.4430640464733604     
   1.8800000000000001       ,  -0.91318692435949000       ,   -2.1962623451522103     
   1.9000000000000001       ,  -0.80765674424803846       ,   -1.9525522316134607     
   1.9200000000000002       ,  -0.72921113981745866       ,   -1.7148587649716511     
   1.9399999999999999       ,  -0.67770366607134191       ,   -1.4858351095370925     
   1.9600000000000000       ,  -0.65193401641794679       ,   -1.2678162764313241     
   1.9800000000000000       ,  -0.64970198716011518       ,   -1.0627854806001107     
   2.0000000000000000       ,  -0.66789916792927551       ,  -0.87235321455604542     
   2.0200000000000000       ,  -0.70263459987718990       ,  -0.69774865666783792     
   2.0400000000000000       ,  -0.74938938387365850       ,  -0.53982259914969088     
   2.0600000000000001       ,  -0.80319416957824308       ,  -0.39906071497942064     
   2.0800000000000001       ,  -0.85882265132172619       ,  -0.27560569588046191     
   2.1000000000000001       ,  -0.91099366628677547       ,  -0.16928659312550168     
   2.1200000000000001       ,  -0.95457425135833551       ,   -7.9653582724968239E-002
   2.1400000000000001       ,  -0.98477607235056464       ,   -6.0163556048710484E-003
   2.1600000000000001       ,  -0.99733798648780692       ,    5.2515603501089594E-002
   2.1800000000000002       ,  -0.98868811808596568       ,    9.6992446486870665E-002
   2.2000000000000002       ,  -0.95607968997934512       ,   0.12858449854154272     
   2.2200000000000002       ,  -0.89769592185517277       ,   0.14854504865936949     
   2.2400000000000002       ,  -0.81272053627663687       ,   0.15817626062265716     
   2.2600000000000002       ,  -0.70137175318892153       ,   0.15879877574581241     
   2.2800000000000002       ,  -0.56489905002614149       ,   0.15172528624465972     
   2.3000000000000003       ,  -0.40554336182643774       ,   0.13823808495054887     
   2.3200000000000003       ,  -0.22646273964934210       ,   0.11957035785386419     
   2.3399999999999999       ,   -3.1626724842313110E-002  ,    9.6890792826205052E-002
   2.3599999999999999       ,   0.17431621477533399       ,    7.1290940002022449E-002
   2.3799999999999999       ,   0.38619294215846184       ,    4.3774682429186501E-002
   2.3999999999999999       ,   0.59847567927677758       ,    1.5249161771359918E-002
   2.4199999999999999       ,   0.80546144837194467       ,   -1.3483448619545401E-002
   2.4399999999999999       ,    1.0014543862798533       ,   -4.1733827326219962E-002
   2.4600000000000000       ,    1.1809444644226401       ,   -6.8933398109876115E-002
   2.4800000000000000       ,    1.3387764649186131       ,   -9.4642398391472385E-002
   2.5000000000000000       ,    1.4703036075282212       ,  -0.11855807863030710     
   2.5200000000000000       ,    1.5715209653337352       ,  -0.14052277061595894     
   2.5400000000000000       ,    1.6391747142709185       ,  -0.16053135294304943     
   2.5600000000000001       ,    1.6708442922503217       ,  -0.17873745545597353     
   2.5800000000000001       ,    1.6649956529980625       ,  -0.19545759554277631     
   2.6000000000000001       ,    1.6210049412187990       ,  -0.21117234028642193     
   2.6200000000000001       ,    1.5391530424477149       ,  -0.22652354955592924     
   2.6400000000000001       ,    1.4205925280588061       ,  -0.24230678290998384     
   2.6600000000000001       ,    1.2672894820364302       ,  -0.25945805088830270     
   2.6800000000000002       ,    1.0819435252849565       ,  -0.27903425824481592     
   2.7000000000000002       ,   0.86789001610653227       ,  -0.30218691838382883     
   2.7200000000000002       ,   0.62898888041788348       ,  -0.33012900636036974     
   2.7400000000000002       ,   0.36950479917152262       ,  -0.36409515048056562     
   2.7600000000000002       ,    9.3983548986822943E-002  ,  -0.40529572497667926     
   2.7800000000000002       ,  -0.19287084032496768       ,  -0.45486578127536409     
   2.8000000000000003       ,  -0.48631376794205716       ,  -0.51381012429510187     
   2.8200000000000003       ,  -0.78166872820879540       ,  -0.58294618356578798     
   2.8399999999999999       ,   -1.0744237330279103       ,  -0.66284662755154522     
   2.8599999999999999       ,   -1.3603129984161773       ,  -0.75378390533406225     
   2.8799999999999999       ,   -1.6353822104849944       ,  -0.85567905681382650     
