       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.1121621 ,      -2.2052308
      0.5149998 ,      -3.2240423 ,      -2.4978380
      0.5249998 ,      -3.2661012 ,      -2.7198980
      0.5349998 ,      -3.2368368 ,      -2.8673181
      0.5449998 ,      -3.1395899 ,      -2.9407726
      0.5549998 ,      -2.9822338 ,      -2.9454509
      0.5649998 ,      -2.7765719 ,      -2.8905243
      0.5749997 ,      -2.5374909 ,      -2.7883773
      0.5849997 ,      -2.2819125 ,      -2.6536521
      0.5949997 ,      -2.0276515 ,      -2.5021883
      0.6049997 ,      -1.7922076 ,      -2.3499115
      0.6149997 ,      -1.5916050 ,      -2.2117566
      0.6249997 ,      -1.4393406 ,      -2.1006915
      0.6349997 ,      -1.3455100 ,      -2.0269025
      0.6449997 ,      -1.3161666 ,      -1.9971913
      0.6549997 ,      -1.3529512 ,      -2.0146188
      0.6649997 ,      -1.4530158 ,      -2.0784125
      0.6749997 ,      -1.6092417 ,      -2.1841385
      0.6849996 ,      -1.8107351 ,      -2.3241188
      0.6949996 ,      -2.0435767 ,      -2.4880702
      0.7049996 ,      -2.2917466 ,      -2.6638960
      0.7149996 ,      -2.5382015 ,      -2.8386023
      0.7249996 ,      -2.7660055 ,      -2.9992538
      0.7349996 ,      -2.9594526 ,      -3.1339133
      0.7449996 ,      -3.1051072 ,      -3.2324997
      0.7549996 ,      -3.1926942 ,      -3.2875061
      0.7649996 ,      -3.2157844 ,      -3.2945335
      0.7749996 ,      -3.1722286 ,      -3.2526033
      0.7849995 ,      -3.0643176 ,      -3.1642324
      0.7949995 ,      -2.8986481 ,      -3.0352604
      0.8049995 ,      -2.6857212 ,      -2.8744564
      0.8149995 ,      -2.4392789 ,      -2.6929163
      0.8249995 ,      -2.1754331 ,      -2.5033032
      0.8349995 ,      -1.9116388 ,      -2.3189785
      0.8449995 ,      -1.6655750 ,      -2.1530822
      0.8549995 ,      -1.4540051 ,      -2.0176242
      0.8649995 ,      -1.2916861 ,      -1.9226472
      0.8749995 ,      -1.1903977 ,      -1.8755153
      0.8849995 ,      -1.1581485 ,      -1.8803767
