Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.39976837642403512       ,  -0.30989208160729226     
  0.53000000000000003       ,  -0.41056466264429625       ,  -0.37787438808566626     
  0.55000000000000004       ,  -0.39518847490756320       ,  -0.41428254433422951     
  0.56999999999999995       ,  -0.35888880234915976       ,  -0.42074087055149140     
  0.58999999999999997       ,  -0.31232182701126820       ,  -0.40517410333345688     
  0.60999999999999999       ,  -0.26858098544508913       ,  -0.37922141846546942     
  0.63000000000000000       ,  -0.23967725230765308       ,  -0.35494736765338070     
  0.65000000000000002       ,  -0.23338153321126692       ,  -0.34170938509043541     
  0.67000000000000004       ,  -0.25122999356625647       ,  -0.34395941241047351     
  0.68999999999999995       ,  -0.28818478241689621       ,  -0.36048629465893905     
  0.70999999999999996       ,  -0.33401650734813404       ,  -0.38521926219721397     
  0.72999999999999998       ,  -0.37603807635745812       ,  -0.40931041925212913     
  0.75000000000000000       ,  -0.40248028843739292       ,  -0.42389615166415678     
  0.77000000000000002       ,  -0.40564066127018489       ,  -0.42278062026920282     
  0.79000000000000004       ,  -0.38399609051656397       ,  -0.40432404098458374     
  0.81000000000000005       ,  -0.34273085644924212       ,  -0.37203978601515875     
  0.82999999999999996       ,  -0.29252869471236220       ,  -0.33374813335240344     
  0.84999999999999998       ,  -0.24691265574523924       ,  -0.29951209625531106     
  0.87000000000000000       ,  -0.21878212169991232       ,  -0.27889666811879693     
  0.89000000000000001       ,  -0.21700289457886682       ,  -0.27826836458264287     
  0.91000000000000003       ,  -0.24390310685484279       ,  -0.29884450415321806     
  0.93000000000000005       ,  -0.29431541647718124       ,  -0.33601464188270813     
  0.94999999999999996       ,  -0.35643590277630494       ,  -0.38013792567297933     
  0.96999999999999997       ,  -0.41433178245392493       ,  -0.41865002224974546     
  0.98999990000000004       ,  -0.45152927241038721       ,  -0.43898380824383498     
   1.0100000000000000       ,  -0.45484739193676371       ,  -0.43160103641491981     
   1.0300000000000000       ,  -0.41757250217954800       ,  -0.39239668162854152     
   1.0500000000000000       ,  -0.34122165169397700       ,  -0.32388617716575957     
   1.0700000000000001       ,  -0.23546228808306113       ,  -0.23487379327448804     
   1.0900000000000001       ,  -0.11619150213485585       ,  -0.13866622392203251     
