       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.3548268 ,      -2.5551591
      0.5149998 ,      -3.4919928 ,      -2.8830478
      0.5249998 ,      -3.5421422 ,      -3.1273753
      0.5349998 ,      -3.5037597 ,      -3.2842168
      0.5449998 ,      -3.3813800 ,      -3.3552658
      0.5549998 ,      -3.1851598 ,      -3.3474726
      0.5649998 ,      -2.9300870 ,      -3.2723560
      0.5749997 ,      -2.6348897 ,      -3.1450435
      0.5849997 ,      -2.3207010 ,      -2.9831033
      0.5949997 ,      -2.0096187 ,      -2.8052686
      0.6049997 ,      -1.7231934 ,      -2.6301171
      0.6149997 ,      -1.4809915 ,      -2.4748109
      0.6249997 ,      -1.2993064 ,      -2.3539719
      0.6349997 ,      -1.1901044 ,      -2.2787645
      0.6449997 ,      -1.1602708 ,      -2.2562414
      0.6549997 ,      -1.2112012 ,      -2.2889901
      0.6649997 ,      -1.3387616 ,      -2.3750956
      0.6749997 ,      -1.5336158 ,      -2.5084153
      0.6849996 ,      -1.7818914 ,      -2.6791383
      0.6949996 ,      -2.0661540 ,      -2.8745969
      0.7049996 ,      -2.3665854 ,      -3.0802429
      0.7149996 ,      -2.6623351 ,      -3.2807544
      0.7249996 ,      -2.9329211 ,      -3.4611697
      0.7349996 ,      -3.1596016 ,      -3.6079809
      0.7449996 ,      -3.3266253 ,      -3.7101107
      0.7549996 ,      -3.4222807 ,      -3.7597078
      0.7649996 ,      -3.4396765 ,      -3.7527087
      0.7749996 ,      -3.3772032 ,      -3.6891283
      0.7849995 ,      -3.2386497 ,      -3.5730660
      0.7949995 ,      -3.0329574 ,      -3.4124185
      0.8049995 ,      -2.7736521 ,      -3.2183407
      0.8149995 ,      -2.4779629 ,      -3.0044694
      0.8249995 ,      -2.1657038 ,      -2.7859795
      0.8349995 ,      -1.8579840 ,      -2.5785308
      0.8449995 ,      -1.5758295 ,      -2.3971784
      0.8549995 ,      -1.3388039 ,      -2.2553190
      0.8649995 ,      -1.1637172 ,      -2.1637446
      0.8749995 ,      -1.0635035 ,      -2.1298659
      0.8849995 ,      -1.0463377 ,      -2.1571579
      0.8949994 ,      -1.1150480 ,      -2.2448624
      0.9049994 ,      -1.2668646 ,      -2.3879745
      0.9149994 ,      -1.4935089 ,      -2.5774991
      0.9249994 ,      -1.7816326 ,      -2.8009787
      0.9349994 ,      -2.1135688 ,      -3.0432467
      0.9449994 ,      -2.4683537 ,      -3.2873615
      0.9549994 ,      -2.8229544 ,      -3.5156608
      0.9649994 ,      -3.1536273 ,      -3.7108689
      0.9749994 ,      -3.4373255 ,      -3.8571846
      0.9849994 ,      -3.6530683 ,      -3.9412830
      0.9949993 ,      -3.7831913 ,      -3.9531650
      1.0049990 ,      -3.8144065 ,      -3.8868057
      1.0149990 ,      -3.7385953 ,      -3.7405442
      1.0249990 ,      -3.5533048 ,      -3.5172283
      1.0349990 ,      -3.2619203 ,      -3.2240647
      1.0449990 ,      -2.8734923 ,      -2.8722096
      1.0549990 ,      -2.4022421 ,      -2.4761211
      1.0649990 ,      -1.8667759 ,      -2.0527151
      1.0749990 ,      -1.2890574 ,      -1.6203786
      1.0849990 ,      -0.6932022 ,      -1.1979040
      1.0949990 ,      -0.1041674 ,      -0.8034108
      1.1049990 ,       0.4535862 ,      -0.4533206
      1.1149990 ,       0.9573785 ,      -0.1614502
      1.1249990 ,       1.3874703 ,       0.0617244
      1.1349990 ,       1.7280317 ,       0.2095893
      1.1449990 ,       1.9678674 ,       0.2796709
      1.1549990 ,       2.1008636 ,       0.2736579
      1.1649990 ,       2.1261357 ,       0.1971700
      1.1749990 ,       2.0478793 ,       0.0592942
      1.1849990 ,       1.8749393 ,      -0.1280792
      1.1949990 ,       1.6201335 ,      -0.3510726
      1.2049990 ,       1.2993787 ,      -0.5947364
      1.2149990 ,       0.9306772 ,      -0.8440017
      1.2249990 ,       0.5330303 ,      -1.0846085
      1.2349990 ,       0.1253466 ,      -1.3039528
      1.2449990 ,      -0.2745888 ,      -1.4917972
      1.2549990 ,      -0.6510247 ,      -1.6408054
      1.2649990 ,      -0.9909820 ,      -1.7468683
      1.2749990 ,      -1.2847836 ,      -1.8092078
      1.2849990 ,      -1.5263515 ,      -1.8302555
      1.2949990 ,      -1.7132639 ,      -1.8153226
      1.3049990 ,      -1.8465814 ,      -1.7720863
      1.3149990 ,      -1.9304636 ,      -1.7099342
      1.3249990 ,      -1.9716128 ,      -1.6392128
      1.3349990 ,      -1.9785905 ,      -1.5704349
      1.3449990 ,      -1.9610577 ,      -1.5135007
      1.3549990 ,      -1.9289955 ,      -1.4769852
      1.3649990 ,      -1.8919599 ,      -1.4675413
      1.3749990 ,      -1.8584203 ,      -1.4894548
      1.3849990 ,      -1.8352242 ,      -1.5443827
      1.3949990 ,      -1.8272195 ,      -1.6312858
      1.4049990 ,      -1.8370541 ,      -1.7465594
      1.4149990 ,      -1.8651588 ,      -1.8843482
      1.4249990 ,      -1.9099050 ,      -2.0370194
      1.4349990 ,      -1.9679193 ,      -2.1957589
      1.4449990 ,      -2.0345224 ,      -2.3512455
      1.4549990 ,      -2.1042539 ,      -2.4943525
      1.4649990 ,      -2.1714380 ,      -2.6168280
      1.4749990 ,      -2.2307444 ,      -2.7119020
      1.4849990 ,      -2.2776970 ,      -2.7747779
      1.4949990 ,      -2.3090924 ,      -2.8029734
      1.5049990 ,      -2.3232929 ,      -2.7964847
      1.5149990 ,      -2.3203716 ,      -2.7577638
      1.5249990 ,      -2.3020991 ,      -2.6915088
      1.5349990 ,      -2.2717707 ,      -2.6042838
      1.5449990 ,      -2.2338901 ,      -2.5039929
      1.5549990 ,      -2.1937315 ,      -2.3992489
      1.5649990 ,      -2.1568170 ,      -2.2986795
      1.5749990 ,      -2.1283493 ,      -2.2102229
      1.5849990 ,      -2.1126460 ,      -2.1404638
      1.5949990 ,      -2.1126215 ,      -2.0940583
      1.6049990 ,      -2.1293614 ,      -2.0732930
      1.6149990 ,      -2.1618269 ,      -2.0778111
      1.6249990 ,      -2.2067176 ,      -2.1045309
      1.6349990 ,      -2.2585137 ,      -2.1477655
      1.6449990 ,      -2.3097003 ,      -2.1995417
      1.6549990 ,      -2.3511681 ,      -2.2500993
      1.6649990 ,      -2.3727701 ,      -2.2885427
      1.6749990 ,      -2.3639993 ,      -2.3036012
      1.6849990 ,      -2.3147484 ,      -2.2844502
      1.6949990 ,      -2.2160975 ,      -2.2215376
      1.7049990 ,      -2.0610793 ,      -2.1073595
      1.7149990 ,      -1.8453644 ,      -1.9371300
      1.7249990 ,      -1.5678176 ,      -1.7092977
      1.7349990 ,      -1.2308790 ,      -1.4258686
      1.7449990 ,      -0.8407363 ,      -1.0925083
      1.7549990 ,      -0.4072660 ,      -0.7184098
      1.7649990 ,       0.0562643 ,      -0.3159278
      1.7749990 ,       0.5337240 ,       0.1000034
      1.7849990 ,       1.0068570 ,       0.5126383
      1.7949990 ,       1.4561884 ,       0.9043307
      1.8049990 ,       1.8620545 ,       1.2575332
      1.8149990 ,       2.2056949 ,       1.5558253
      1.8249990 ,       2.4703435 ,       1.7849075
      1.8349990 ,       2.6422515 ,       1.9334978
      1.8449990 ,       2.7115791 ,       1.9940742
      1.8549990 ,       2.6730963 ,       1.9634140
      1.8649990 ,       2.5266463 ,       1.8428926
      1.8749990 ,       2.2773367 ,       1.6385203
      1.8849990 ,       1.9354386 ,       1.3607077
      1.8949990 ,       1.5159929 ,       1.0237718
      1.9049990 ,       1.0381379 ,       0.6452072
      1.9149990 ,       0.5241932 ,       0.2447622
      1.9249990 ,      -0.0014551 ,      -0.1566257
      1.9349990 ,      -0.5136049 ,      -0.5379757
      1.9449990 ,      -0.9875560 ,      -0.8794215
      1.9549980 ,      -1.4003831 ,      -1.1632878
      1.9649980 ,      -1.7323216 ,      -1.3751793
      1.9749980 ,      -1.9675897 ,      -1.5046067
      1.9849980 ,      -2.0954163 ,      -1.5456790
      1.9949980 ,      -2.1105812 ,      -1.4973778
      2.0049980 ,      -2.0136952 ,      -1.3635807
      2.0149980 ,      -1.8111551 ,      -1.1527984
      2.0249980 ,      -1.5147764 ,      -0.8776428
      2.0349980 ,      -1.1411204 ,      -0.5540546
      2.0449980 ,      -0.7105549 ,      -0.2003389
      2.0549980 ,      -0.2461006 ,       0.1639350
      2.0649980 ,       0.2278710 ,       0.5191035
      2.0749980 ,       0.6870124 ,       0.8465781
      2.0849980 ,       1.1083698 ,       1.1299437
      2.0949980 ,       1.4716666 ,       1.3559200
      2.1049980 ,       1.7604273 ,       1.5151296
      2.1149980 ,       1.9628762 ,       1.6026236
      2.1249980 ,       2.0725587 ,       1.6181371
      2.1349980 ,       2.0886490 ,       1.5660565
      2.1449980 ,       2.0159269 ,       1.4551022
      2.1549980 ,       1.8644261 ,       1.2977470
      2.1649980 ,       1.6487732 ,       1.1094037
      2.1749980 ,       1.3872599 ,       0.9074327
      2.1849980 ,       1.1007006 ,       0.7100306
