       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.4091414 ,      -2.5813565
      0.5149998 ,      -3.6282453 ,      -2.9610543
      0.5249998 ,      -3.7504757 ,      -3.2524667
      0.5349998 ,      -3.7699396 ,      -3.4487419
      0.5449998 ,      -3.6876905 ,      -3.5491319
      0.5549998 ,      -3.5115049 ,      -3.5587831
      0.5649998 ,      -3.2552304 ,      -3.4881623
      0.5749997 ,      -2.9377598 ,      -3.3521644
      0.5849997 ,      -2.5816832 ,      -3.1689610
      0.5949997 ,      -2.2117579 ,      -2.9586903
      0.6049997 ,      -1.8532345 ,      -2.7420514
      0.6149997 ,      -1.5301950 ,      -2.5389128
      0.6249997 ,      -1.2639901 ,      -2.3670194
      0.6349997 ,      -1.0718765 ,      -2.2408794
      0.6449997 ,      -0.9659409 ,      -2.1708975
      0.6549997 ,      -0.9523722 ,      -2.1628077
      0.6649997 ,      -1.0311268 ,      -2.2174326
      0.6749997 ,      -1.1960013 ,      -2.3307789
      0.6849996 ,      -1.4351016 ,      -2.4944530
      0.6949996 ,      -1.7316891 ,      -2.6963736
      0.7049996 ,      -2.0653081 ,      -2.9217016
      0.7149996 ,      -2.4131679 ,      -3.1539543
      0.7249996 ,      -2.7516532 ,      -3.3762040
      0.7349996 ,      -3.0578797 ,      -3.5722876
      0.7449996 ,      -3.3111922 ,      -3.7279449
      0.7549996 ,      -3.4945092 ,      -3.8318118
      0.7649996 ,      -3.5954305 ,      -3.8762025
      0.7749996 ,      -3.6070383 ,      -3.8576328
      0.7849995 ,      -3.5283425 ,      -3.7770515
      0.7949995 ,      -3.3643389 ,      -3.6397629
      0.8049995 ,      -3.1256909 ,      -3.4550613
      0.8149995 ,      -2.8280410 ,      -3.2355879
      0.8249995 ,      -2.4910069 ,      -2.9964649
      0.8349995 ,      -2.1369223 ,      -2.7542633
      0.8449995 ,      -1.7894044 ,      -2.5258724
      0.8549995 ,      -1.4718356 ,      -2.3273469
      0.8649995 ,      -1.2058580 ,      -2.1728078
      0.8749995 ,      -1.0099714 ,      -2.0734688
      0.8849995 ,      -0.8983244 ,      -2.0368513
      0.8949994 ,      -0.8797709 ,      -2.0662394
      0.9049994 ,      -0.9572532 ,      -2.1604114
      0.9149994 ,      -1.1275475 ,      -2.3136610
      0.9249994 ,      -1.3813854 ,      -2.5161103
      0.9349994 ,      -1.7039468 ,      -2.7542933
      0.9449994 ,      -2.0756926 ,      -3.0119715
      0.9549994 ,      -2.4734860 ,      -3.2711301
      0.9649994 ,      -2.8719340 ,      -3.5130918
      0.9749994 ,      -3.2448683 ,      -3.7196764
      0.9849994 ,      -3.5668766 ,      -3.8743341
      0.9949993 ,      -3.8147909 ,      -3.9631801
      1.0049990 ,      -3.9690536 ,      -3.9758712
      1.0149990 ,      -4.0148688 ,      -3.9062567
      1.0249990 ,      -3.9430600 ,      -3.7527797
      1.0349990 ,      -3.7506376 ,      -3.5186009
      1.0449990 ,      -3.4409861 ,      -3.2114311
      1.0549990 ,      -3.0236937 ,      -2.8430914
