Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.40843098608980088       ,  -0.29245640036407178     
  0.53000000000000003       ,  -0.42509677509518712       ,  -0.36872384387913631     
  0.55000000000000004       ,  -0.41331241513970629       ,  -0.40949791948986397     
  0.56999999999999995       ,  -0.37723013471532618       ,  -0.41464071858812956     
  0.58999999999999997       ,  -0.32721707886649315       ,  -0.39183062820742204     
  0.60999999999999999       ,  -0.27700648766687058       ,  -0.35405105520220859     
  0.63000000000000000       ,  -0.24006945381436584       ,  -0.31598935123446442     
  0.65000000000000002       ,  -0.22613239456167986       ,  -0.29027577495633466     
  0.67000000000000004       ,  -0.23871021566276099       ,  -0.28448589859138357     
  0.68999999999999995       ,  -0.27425864503651065       ,  -0.29960179450051194     
  0.70999999999999996       ,  -0.32313942657761996       ,  -0.33024019553225425     
  0.72999999999999998       ,  -0.37214036409232348       ,  -0.36650819957076797     
  0.75000000000000000       ,  -0.40790860043999722       ,  -0.39694909180129789     
  0.77000000000000002       ,  -0.42043226247925597       ,  -0.41178750417801224     
  0.79000000000000004       ,  -0.40569537777700249       ,  -0.40563198358723529     
  0.81000000000000005       ,  -0.36683473432836011       ,  -0.37895131694403572     
  0.82999999999999996       ,  -0.31349464418473405       ,  -0.33796497863541697     
  0.84999999999999998       ,  -0.25951701313498604       ,  -0.29299488247109712     
  0.87000000000000000       ,  -0.21951307508863244       ,  -0.25571386001515506     
  0.89000000000000001       ,  -0.20514126892812226       ,  -0.23600097419348390     
  0.91000000000000003       ,  -0.22199631197774494       ,  -0.23920916944286766     
  0.93000000000000005       ,  -0.26787817183356255       ,  -0.26454574565438033     
  0.94999999999999996       ,  -0.33288863478810304       ,  -0.30498864122953417     
  0.96999999999999997       ,  -0.40137354546425574       ,  -0.34878100144020546     
  0.98999990000000004       ,  -0.45529193493021686       ,  -0.38215656129855652     
   1.0100000000000000       ,  -0.47825425370041125       ,  -0.39264514152689062     
   1.0300000000000000       ,  -0.45930181695091915       ,  -0.37215902748590929     
   1.0500000000000000       ,  -0.39556149579734340       ,  -0.31911568334697410     
   1.0700000000000001       ,  -0.29314898329180494       ,  -0.23907261402848037     
   1.0900000000000001       ,  -0.16610287405601121       ,  -0.14371017416298604     
   1.1100000000000001       ,   -3.3574946221479766E-002  ,   -4.8387380466279203E-002
   1.1299999999999999       ,    8.4100093346385824E-002  ,    3.1165577085333324E-002
   1.1499999999999999       ,   0.16957996166032702       ,    8.2251962578893015E-002
   1.1699999999999999       ,   0.21200861330020154       ,    9.7923881481798494E-002
   1.1899999999999999       ,   0.20906225537481757       ,    7.8387583480602846E-002
   1.2100000000000000       ,   0.16711471468001304       ,    3.0788272770277771E-002
   1.2300000000000000       ,    9.9517673067837209E-002  ,   -3.2555507543200121E-002
   1.2500000000000000       ,    2.3415461080477151E-002  ,   -9.7038020857386401E-002
   1.2700000000000000       ,   -4.4162974996228815E-002  ,  -0.14908868796754915     
   1.2900000000000000       ,   -9.0043211922290312E-002  ,  -0.17915604687723946     
   1.3100000000000001       ,  -0.10764021716647854       ,  -0.18367172336342141     
   1.3300000000000001       ,   -9.8099287368531990E-002  ,  -0.16556451772022521     
   1.3500000000000001       ,   -6.9629084643655831E-002  ,  -0.13324327619232945     
   1.3700000000000001       ,   -3.5230044082693368E-002  ,   -9.8328695481964240E-002
   1.3899999999999999       ,   -9.3836768067946316E-003  ,   -7.2702806906540143E-002
   1.4099999999999999       ,   -4.4932661641010948E-003  ,   -6.5593367169502884E-002
   1.4299999999999999       ,   -2.7904926339005442E-002  ,   -8.1385805578207487E-002
   1.4500000000000000       ,   -8.0184641216737407E-002  ,  -0.11866646548525832     
   1.4700000000000000       ,  -0.15502081621438238       ,  -0.17069536703362526     
   1.4900000000000000       ,  -0.24073677204296751       ,  -0.22715945328206816     
   1.5100000000000000       ,  -0.32302417702210384       ,  -0.27675200273671091     
   1.5300000000000000       ,  -0.38823301845841923       ,  -0.30993313069869866     
   1.5500000000000000       ,  -0.42643844114797785       ,  -0.32119420035740232     
   1.5700000000000001       ,  -0.43357344442444162       ,  -0.31028106591455479     
