Q , F(Q)_RMC, F(Q)_Expt
  0.50499980000000000       ,   -3.0358541438364259       ,   -2.1990040126473316     
  0.51499980000000001       ,   -3.0953777720917617       ,   -2.4558604642712067     
  0.52499980000000002       ,   -3.0927102029763116       ,   -2.6463451914510485     
  0.53499980000000003       ,   -3.0291607131213518       ,   -2.7684920524272867     
  0.54499980000000003       ,   -2.9102265554796176       ,   -2.8246973443807284     
  0.55499980000000004       ,   -2.7451511204058709       ,   -2.8213571013353276     
  0.56499980000000005       ,   -2.5462382044537186       ,   -2.7682560435470509     
  0.57499970000000000       ,   -2.3279734963457948       ,   -2.6777566972658202     
  0.58499970000000001       ,   -2.1060007707871344       ,   -2.5638419178051119     
  0.59499970000000002       ,   -1.8960550934371412       ,   -2.4410926692446231     
  0.60499970000000003       ,   -1.7128809073524478       ,   -2.3236526815146656     
  0.61499970000000004       ,   -1.5692387771617715       ,   -2.2242620877255179     
  0.62499970000000005       ,   -1.4750528650372499       ,   -2.1534181715539980     
  0.63499969999999994       ,   -1.4367562354792005       ,   -2.1187170629918044     
  0.64499969999999995       ,   -1.4568754977546610       ,   -2.1244162753652791     
  0.65499969999999996       ,   -1.5338802669228495       ,   -2.1712423985730718     
  0.66499969999999997       ,   -1.6623053993460257       ,   -2.2564513713260546     
  0.67499969999999998       ,   -1.8331360755596193       ,   -2.3741316764188927     
  0.68499960000000004       ,   -2.0344265938061854       ,   -2.5157231586583433     
  0.69499960000000005       ,   -2.2521232793455619       ,   -2.6707204382776615     
  0.70499959999999995       ,   -2.4710057262199991       ,   -2.8274876584505879     
  0.71499959999999996       ,   -2.6757239134060073       ,   -2.9741544141620277     
  0.72499959999999997       ,   -2.8518332756950779       ,   -3.0995092210854769     
  0.73499959999999998       ,   -2.9867712545936476       ,   -3.1938366515680849     
  0.74499959999999998       ,   -3.0707095040519885       ,   -3.2496394871994756     
  0.75499959999999999       ,   -3.0972260967337695       ,   -3.2621970150366089     
  0.76499960000000000       ,   -3.0637538996642846       ,   -3.2299222241949317     
  0.77499960000000001       ,   -2.9717758678080934       ,   -3.1544946486040057     
  0.78499949999999996       ,   -2.8267560803747926       ,   -3.0407623049964303     
  0.79499949999999997       ,   -2.6378010536444378       ,   -2.8964130712616960     
  0.80499949999999998       ,   -2.4170956738540084       ,   -2.7314567011970410     
  0.81499949999999999       ,   -2.1791208053209346       ,   -2.5575308538897690     
  0.82499950000000000       ,   -1.9397227877640359       ,   -2.3870948878130682     
  0.83499950000000001       ,   -1.7150863581014768       ,   -2.2325603231047846     
  0.84499950000000001       ,   -1.5206774953248461       ,   -2.1054179516883806     
  0.85499950000000002       ,   -1.3702233518128342       ,   -2.0154206463863549     
  0.86499950000000003       ,   -1.2747940461559193       ,   -1.9698770360924169     
  0.87499950000000004       ,   -1.2420446288208518       ,   -1.9731037033096306     
  0.88499950000000005       ,   -1.2756654236796812       ,   -2.0260729433277227     
  0.89499940000000000       ,   -1.3750745428941515       ,   -2.1262788990776809     
  0.90499940000000001       ,   -1.5353797326270513       ,   -2.2678385404204624     
  0.91499940000000002       ,   -1.7475963059443109       ,   -2.4418055764793758     
  0.92499940000000003       ,   -1.9991281509771803       ,   -2.6366973984129403     
  0.93499940000000004       ,   -2.2744696416430306       ,   -2.8391875572961647     
  0.94499940000000004       ,   -2.5560905741308768       ,   -3.0349244434566005     
  0.95499940000000005       ,   -2.8254498184886780       ,   -3.2094228739890847     
  0.96499939999999995       ,   -3.0640763512188518       ,   -3.3489714632802783     
  0.97499939999999996       ,   -3.2546524772835990       ,   -3.4414977763217163     
  0.98499939999999997       ,   -3.3820342351119335       ,   -3.4773361505634921     
  0.99499930000000003       ,   -3.4341480445498140       ,   -3.4498501104063872     
   1.0049990000000000       ,   -3.4027144422625648       ,   -3.3558710901515973     
   1.0149990000000000       ,   -3.2837401601040064       ,   -3.1959110409462581     
   1.0249990000000000       ,   -3.0777813660309135       ,   -2.9741775558855732     
   1.0349990000000000       ,   -2.7899363524607437       ,   -2.6983383811493131     
   1.0449990000000000       ,   -2.4295821128649937       ,   -2.3790874460096592     
   1.0549990000000000       ,   -2.0098713859091824       ,   -2.0295279155821526     
   1.0649990000000000       ,   -1.5470217888952773       ,   -1.6644137370242349     
   1.0749990000000000       ,   -1.0594409767081934       ,   -1.2992979371849094     
   1.0849990000000000       ,  -0.56674088559700020       ,  -0.94964135921179049     
   1.0949990000000001       ,   -8.8699873072813018E-002  ,  -0.62993746199065204     
   1.1049990000000001       ,   0.35576635692420167       ,  -0.35290715930900474     
   1.1149990000000001       ,   0.74956581924549726       ,  -0.12881258870290144     
   1.1249990000000001       ,    1.0782693195911128       ,    3.5069461437737648E-002
   1.1349990000000001       ,    1.3307819785976873       ,   0.13478441210344269     
   1.1449990000000001       ,    1.4998126883328542       ,   0.16982945448294362     
   1.1549990000000001       ,    1.5821198879417129       ,   0.14307165722452789     
   1.1649989999999999       ,    1.5785259827822156       ,    6.0463981076309868E-002
   1.1749989999999999       ,    1.4937068104794198       ,   -6.9418718938023524E-002
   1.1849989999999999       ,    1.3357758958205415       ,  -0.23599051698747489     
