  0.5049998,    -3.7749462,     0.1262278,     0.1987881,     1.5754938,    -1.5695710,     0.2578253,    -0.1843901,   -15.9295215,    -2.2397382,    -8.0626191
  0.5149998,    -3.9468392,     0.1344433,    -0.0039113,     1.9098126,    -1.5140284,     0.4754997,    -0.3839301,   -14.8024250,    -3.4622606,    -7.6125991
  0.5249998,    -4.0132670,     0.1335768,    -0.2065361,     2.1096697,    -1.4784521,     0.6611092,    -0.5493108,   -13.4036774,    -4.4238998,    -7.1452672
  0.5349998,    -3.9708211,     0.1236865,    -0.3964606,     2.1635032,    -1.4646111,     0.8038143,    -0.6709970,   -11.8259926,    -5.0721518,    -6.6865001
  0.5449998,    -3.8234868,     0.1054301,    -0.5617551,     2.0694495,    -1.4728141,     0.8955822,    -0.7423918,   -10.1753006,    -5.3755793,    -6.2615069
  0.5549998,    -3.5823097,     0.0800183,    -0.6919199,     1.8353342,    -1.5019344,     0.9316129,    -0.7601768,    -8.5637095,    -5.3251167,    -5.8934992
  0.5649998,    -3.2646056,     0.0491323,    -0.7785429,     1.4780523,    -1.5495230,     0.9105687,    -0.7244482,    -7.1019701,    -4.9339820,    -5.6024713
  0.5749997,    -2.8927743,     0.0148120,    -0.8158396,     1.0223895,    -1.6120031,     0.8345986,    -0.6386450,    -5.8919552,    -4.2362494,    -5.4041522
  0.5849997,    -2.4927699,    -0.0206798,    -0.8010425,     0.4993319,    -1.6849329,     0.7091528,    -0.5092711,    -5.0195929,    -3.2841562,    -5.3091733
  0.5949997,    -2.0923867,    -0.0550049,    -0.7346086,    -0.0559538,    -1.7633110,     0.5426141,    -0.3454446,    -4.5489089,    -2.1444503,    -5.3225205
  0.6049997,    -1.7193943,    -0.0859045,    -0.6202377,    -0.6064331,    -1.8419138,     0.3457548,    -0.1582878,    -4.5173474,    -0.8938847,    -5.4432603
  0.6149997,    -1.3996980,    -0.1113475,    -0.4646890,    -1.1155975,    -1.9156365,     0.1310627,     0.0397924,    -4.9328936,     0.3857515,    -5.6645851
  0.6249997,    -1.1556191,    -0.1296646,    -0.2774074,    -1.5498159,    -1.9798174,    -0.0880267,     0.2358935,    -5.7731317,     1.6127923,    -5.9741627
  0.6349997,    -1.0044090,    -0.1396592,    -0.0699775,    -1.8804926,    -2.0305262,    -0.2979459,     0.4174250,    -6.9863439,     2.7107210,    -6.3547745
  0.6449997,    -0.9570913,    -0.1406875,     0.1445644,    -2.0858990,    -2.0647981,    -0.4858098,     0.5728876,    -8.4946022,     3.6127648,    -6.7852126
  0.6549997,    -1.0177058,    -0.1327042,     0.3525208,    -2.1525662,    -2.0808006,    -0.6401835,     0.6925764,   -10.1986725,     4.2657910,    -7.2413879
  0.6649997,    -1.1830039,    -0.1162677,     0.5403793,    -2.0761524,    -2.0779244,    -0.7517568,     0.7691650,   -11.9844298,     4.6332842,    -7.6975961
  0.6749997,    -1.4426144,    -0.0925079,     0.6956646,    -1.8617326,    -2.0567931,    -0.8138890,     0.7981389,   -13.7303726,     4.6972473,    -8.1278755
  0.6849996,    -1.7796692,    -0.0630559,     0.8077423,    -1.5234955,    -2.0191955,    -0.8229910,     0.7780508,   -15.3157368,     4.4589364,    -8.5073859
  0.6949996,    -2.1718703,    -0.0299391,     0.8685289,    -1.0838453,    -1.9679422,    -0.7787251,     0.7105834,   -16.6287629,     3.9383928,    -8.8137581
  0.7049996,    -2.5928829,     0.0045477,     0.8730483,    -0.5720148,    -1.9066640,    -0.6840098,     0.6004202,   -17.5743334,     3.1728649,    -9.0282896
  0.7149996,    -3.0140338,     0.0379921,     0.8198167,    -0.0222080,    -1.8395597,    -0.5448340,     0.4549305,   -18.0807754,     2.2141942,    -9.1370005
  0.7249996,    -3.4061625,     0.0680226,     0.7110130,     0.5285664,    -1.7711133,    -0.3698876,     0.2836899,   -18.1051156,     1.1253675,    -9.1314358
  0.7349996,    -3.7415276,     0.0924668,     0.5524239,     1.0428567,    -1.7058010,    -0.1700340,     0.0978664,   -17.6365101,    -0.0235446,    -9.0091934
  0.7449996,    -3.9956461,     0.1094978,     0.3531621,     1.4851764,    -1.6478027,     0.0423458,    -0.0904898,   -16.6975703,    -1.1598091,    -8.7741459
  0.7549996,    -4.1489487,     0.1177621,     0.1251696,     1.8243122,    -1.6007407,     0.2540982,    -0.2692090,   -15.3434605,    -2.2125371,    -8.4363393
  0.7649996,    -4.1881458,     0.1164768,    -0.1174702,     2.0353861,    -1.5674582,     0.4520879,    -0.4267707,   -13.6587873,    -3.1170037,    -8.0115718
