  0.5049998,    -4.6141524,    -0.2535614,     0.2817441,     1.3365746,    -1.6081979,     0.1600121,     0.0449529,   -16.9839032,    -2.3823883,    -7.2187774
  0.5149998,    -4.9529794,    -0.3120111,     0.1335011,     1.6207163,    -1.5660208,     0.3664459,    -0.1423509,   -16.0925051,    -3.7509116,    -6.5703205
  0.5249998,    -5.1329788,    -0.3476057,    -0.0241665,     1.7950145,    -1.5409372,     0.5492959,    -0.3149581,   -14.8349299,    -4.8373604,    -5.9682746
  0.5349998,    -5.1447811,    -0.3585385,    -0.1814109,     1.8487824,    -1.5340785,     0.6977854,    -0.4630587,   -13.2968031,    -5.5824002,    -5.4452894
  0.5449998,    -4.9901649,    -0.3446777,    -0.3282803,     1.7792053,    -1.5453572,     0.8033499,    -0.5785252,   -11.5838679,    -5.9496961,    -5.0285758
  0.5549998,    -4.6817840,    -0.3075371,    -0.4553410,     1.5914542,    -1.5735074,     0.8601139,    -0.6553466,    -9.8147964,    -5.9274404,    -4.7385798
  0.5649998,    -4.2422055,    -0.2501406,    -0.5542791,     1.2983003,    -1.6162008,     0.8652053,    -0.6899310,    -8.1130723,    -5.5283536,    -4.5880676
  0.5749997,    -3.7023340,    -0.1767955,    -0.6184438,     0.9192622,    -1.6702257,     0.8188939,    -0.6812649,    -6.5985069,    -4.7882107,    -4.5816574
  0.5849997,    -3.0992927,    -0.0927838,    -0.6432995,     0.4793152,    -1.7317212,     0.7245428,    -0.6309194,    -5.3788770,    -3.7629701,    -4.7158098
  0.5949997,    -2.4739851,    -0.0040050,    -0.6267483,     0.0073031,    -1.7964409,     0.5883846,    -0.5429089,    -4.5424742,    -2.5248355,    -4.9792585
  0.6049997,    -1.8683838,     0.0834224,    -0.5693131,    -0.4659235,    -1.8600399,     0.4191281,    -0.4234107,    -4.1517770,    -1.1573655,    -5.3538442
  0.6149997,    -1.3228009,     0.1635612,    -0.4741537,    -0.9094745,    -1.9183577,     0.2274242,    -0.2803642,    -4.2389166,     0.2499455,    -5.8156956
  0.6249997,    -0.8732792,     0.2310405,    -0.3469180,    -1.2943905,    -1.9676824,     0.0252205,    -0.1229743,    -4.8031636,     1.6073163,    -6.3366819
  0.6349997,    -0.5492733,     0.2813972,    -0.1954318,    -1.5954944,    -2.0049802,    -0.1749563,     0.0388506,    -5.8106405,     2.8302046,    -6.8860498
  0.6449997,    -0.3717664,     0.3113550,    -0.0292431,    -1.7930063,    -2.0280742,    -0.3607506,     0.1950930,    -7.1962993,     3.8443804,    -7.4321525
  0.6549997,    -0.3519367,     0.3190242,     0.1409541,    -1.8738255,    -2.0357646,    -0.5207149,     0.3362191,    -8.8680521,     4.5902526,    -7.9441766
  0.6649997,    -0.4904576,     0.3040099,     0.3039820,    -1.8323972,    -2.0278828,    -0.6449919,     0.4537337,   -10.7127957,     5.0262051,    -8.3937747
  0.6749997,    -0.7774711,     0.2674237,     0.4488890,    -1.6711103,    -2.0052777,    -0.7259026,     0.5406687,   -12.6039420,     5.1307645,    -8.7565216
  0.6849996,    -1.1932326,     0.2118000,     0.5656607,    -1.4002013,    -1.9697374,    -0.7584053,     0.5919746,   -14.4099432,     4.9034983,    -9.0131213
  0.6949996,    -1.7094087,     0.1409187,     0.6458947,    -1.0371510,    -1.9238498,    -0.7404004,     0.6047973,   -16.0033496,     4.3645982,    -9.1503226
  0.7049996,    -2.2908850,     0.0595567,     0.6833781,    -0.6056486,    -1.8708188,    -0.6728580,     0.5786186,   -17.2695263,     3.5532424,    -9.1614700
  0.7149996,    -2.8980491,    -0.0268286,     0.6745511,    -0.1341309,    -1.8142421,    -0.5597697,     0.5152634,   -18.1147960,     2.5248183,    -9.0467236
  0.7249996,    -3.4893496,    -0.1124538,     0.6188070,     0.3459800,    -1.7578692,    -0.4079176,     0.4187666,   -18.4731732,     1.3472195,    -8.8129073
  0.7349996,    -4.0239919,    -0.1915830,     0.5186117,     0.8022503,    -1.7053555,    -0.2264782,     0.2951126,   -18.3113270,     0.0964545,    -8.4730211
  0.7449996,    -4.4645985,    -0.2588974,     0.3794287,     1.2032965,    -1.6600279,    -0.0264833,     0.1518627,   -17.6313928,    -1.1481560,    -8.0454515
  0.7549996,    -4.7796688,    -0.3098367,     0.2094499,     1.5208135,    -1.6246762,     0.1798330,    -0.0023061,   -16.4714123,    -2.3088962,    -7.5529292
  0.7649996,    -4.9456814,    -0.3408921,     0.0191418,     1.7314409,    -1.6013846,     0.3797625,    -0.1581233,   -14.9033346,    -3.3143878,    -7.0212939
  0.7749996,    -4.9487080,    -0.3498322,    -0.1793677,     1.8183542,    -1.5914115,     0.5608837,    -0.3062776,   -13.0286765,    -4.1038579,    -6.4781357
  0.7849995,    -4.7854359,    -0.3358501,    -0.3730263,     1.7724784,    -1.5951255,     0.7118119,    -0.4379659,   -10.9721181,    -4.6306902,    -5.9513874
  0.7949995,    -4.4635200,    -0.2996197,    -0.5486872,     1.5932401,    -1.6120004,     0.8228998,    -0.5454140,    -8.8733035,    -4.8650853,    -5.4679091
  0.8049995,    -4.0012636,    -0.2432618,    -0.6939519,     1.2888125,    -1.6406672,     0.8868286,    -0.6223195,    -6.8776822,    -4.7956136,    -5.0522105
  0.8149995,    -3.4266117,    -0.1702193,    -0.7980119,     0.8758218,    -1.6790201,     0.8990821,    -0.6642190,    -5.1265749,    -4.4296926,    -4.7252639
  0.8249995,    -2.7755292,    -0.0850508,    -0.8524070,     0.3785233,    -1.7243667,     0.8582520,    -0.6687367,    -3.7474277,    -3.7928906,    -4.5035395
  0.8349995,    -2.0898537,     0.0068449,    -0.8516599,    -0.1725141,    -1.7736136,     0.7661648,    -0.6357118,    -2.8447884,    -2.9271557,    -4.3982687
  0.8449995,    -1.4147459,     0.0995576,    -0.7937414,    -0.7421463,    -1.8234734,     0.6278185,    -0.5671936,    -2.4926459,    -1.8880848,    -4.4149663
  0.8549995,    -0.7958906,     0.1870270,    -0.6803305,    -1.2927235,    -1.8706796,     0.4511306,    -0.4673094,    -2.7286739,    -0.7414107,    -4.5532248
  0.8649995,    -0.2766119,     0.2634157,    -0.5168460,    -1.7863753,    -1.9121956,     0.2465102,    -0.3420102,    -3.5508025,     0.4410736,    -4.8067780
  0.8749995,     0.1049223,     0.3234711,    -0.3122391,    -2.1873818,    -1.9454047,     0.0262750,    -0.1987140,    -4.9163975,     1.5859029,    -5.1638223
  0.8849995,     0.3182402,     0.3628564,    -0.0785513,    -2.4644938,    -1.9682687,    -0.1960537,    -0.0458652,    -6.7441580,     2.6223764,    -5.6075698
  0.8949994,     0.3426944,     0.3784286,     0.1697402,    -2.5930664,    -1.9794459,    -0.4065370,     0.1075598,    -8.9186454,     3.4867733,    -6.1169949
  0.9049994,     0.1690457,     0.3684508,     0.4165713,    -2.5568800,    -1.9783624,    -0.5916556,     0.2525812,   -11.2973365,     4.1261497,    -6.6677651
  0.9149994,    -0.1995981,     0.3327227,     0.6452513,    -2.3495210,    -1.9652317,    -0.7391161,     0.3807240,   -13.7194594,     4.5013767,    -7.2332335
  0.9249994,    -0.7475468,     0.2726252,     0.8395279,    -1.9752569,    -1.9410248,    -0.8386245,     0.4845075,   -16.0165060,     4.5894223,    -7.7855467
  0.9349994,    -1.4470288,     0.1910741,     0.9846568,    -1.4493183,    -1.9073913,    -0.8825481,     0.5578637,   -18.0234437,     4.3846214,    -8.2967469
  0.9449994,    -2.2594029,     0.0923873,     1.0684253,    -0.7975660,    -1.8665402,    -0.8664387,     0.5964699,   -19.5900297,     3.8989277,    -8.7398520
  0.9549994,    -3.1370243,    -0.0179295,     1.0820595,    -0.0555431,    -1.8210872,    -0.7893825,     0.5979766,   -20.5914635,     3.1611359,    -9.0898679
  0.9649994,    -4.0256643,    -0.1334640,     1.0209562,     0.7330535,    -1.7738800,    -0.6541532,     0.5621153,   -20.9376580,     2.2151320,    -9.3246981
  0.9749994,    -4.8673557,    -0.2472317,     0.8851844,     1.5184127,    -1.7278128,    -0.4671543,     0.4906853,   -20.5804826,     1.1172829,    -9.4259205
  0.9849994,    -5.6035076,    -0.3520443,     0.6797173,     2.2470637,    -1.6856435,    -0.2381500,     0.3874169,   -19.5184467,    -0.0668744,    -9.3794110
  0.9949993,    -6.1781136,    -0.4408921,     0.4143697,     2.8646164,    -1.6498233,     0.0202020,     0.2577254,   -17.7984630,    -1.2664367,    -9.1758006
  1.0049990,    -6.5408996,    -0.5073225,     0.1034264,     3.3186729,    -1.6223498,     0.2930031,     0.1083662,   -15.5144513,    -2.4092480,    -8.8107583
  1.0149990,    -6.6502046,    -0.5457920,    -0.2350489,     3.5617367,    -1.6046529,     0.5639290,    -0.0529955,   -12.8026085,    -3.4261093,    -8.2850567
  1.0249990,    -6.4754047,    -0.5519647,    -0.5801044,     3.5538993,    -1.5975230,     0.8160938,    -0.2182303,    -9.8342738,    -4.2545826,    -7.6045624
  1.0349990,    -5.9988690,    -0.5229650,    -0.9090980,     3.2653364,    -1.6010753,     1.0330451,    -0.3792511,    -6.8056324,    -4.8426820,    -6.7799697
  1.0449990,    -5.2171969,    -0.4575498,    -1.1990188,     2.6782935,    -1.6147616,     1.1997266,    -0.5284897,    -3.9257296,    -5.1518079,    -5.8264338
  1.0549990,    -4.1417351,    -0.3562006,    -1.4279115,     1.7885363,    -1.6374218,     1.3034049,    -0.6593414,    -1.4031295,    -5.1589677,    -4.7630686
  1.0649990,    -2.7983311,    -0.2211315,    -1.5763161,     0.6061592,    -1.6673718,     1.3344987,    -0.7665467,     0.5679171,    -4.8581371,    -3.6123367
  1.0749990,    -1.2263307,    -0.0562133,    -1.6286366,    -0.8443014,    -1.7025204,     1.2872640,    -0.8464879,     1.8209420,    -4.2607009,    -2.3993536
  1.0849990,     0.5231280,     0.1331824,    -1.5743581,    -2.5244714,    -1.7405068,     1.1602942,    -0.8973843,     2.2295073,    -3.3949605,    -1.1511295
  1.0949990,     2.3894355,     0.3404098,    -1.4090310,    -4.3834422,    -1.7788497,     0.9568036,    -0.9193747,     1.7174303,    -2.3047513,     0.1042310
  1.1049990,     4.3053248,     0.5578344,    -1.1349567,    -6.3597221,    -1.8150955,     0.6846738,    -0.9144847,     0.2662843,    -1.0472548,     1.3383460
  1.1149990,     6.2000298,     0.7771625,    -0.7615210,    -8.3837485,    -1.8469596,     0.3562547,    -0.8864801,    -2.0803752,     0.3098661,     2.5233716
  1.1249990,     8.0026229,     0.9897990,    -0.3051395,   -10.3808445,    -1.8724479,    -0.0120771,    -0.8406180,    -5.2164258,     1.6918463,     3.6327925
  1.1349990,     9.6453568,     1.1872156,     0.2111996,   -12.2744815,    -1.8899553,    -0.4005841,    -0.7833111,    -8.9763880,     3.0205301,     4.6421695
  1.1449990,    11.0668377,     1.3613122,     0.7587871,   -13.9896898,    -1.8983326,    -0.7870295,    -0.7217251,   -13.1423578,     4.2182188,     5.5298247
  1.1549990,    12.2148675,     1.5047558,     1.3044098,   -15.4564537,    -1.8969213,    -1.1476963,    -0.6633353,   -17.4543644,     5.2114542,     6.2774473
  1.1649990,    13.0488102,     1.6112813,     1.8118809,   -16.6129236,    -1.8855546,    -1.4585145,    -0.6154682,   -21.6236421,     5.9345530,     6.8706046
  1.1749990,    13.5413668,     1.6759425,     2.2438125,   -17.4082893,    -1.8645274,    -1.6962428,    -0.5848560,   -25.3481209,     6.3327184,     7.2991433
  1.1849990,    13.6796751,     1.6953031,     2.5635454,   -17.8051721,    -1.8345387,    -1.8396467,    -0.5772296,   -28.3292888,     6.3645886,     7.5574691
  1.1949990,    13.4656865,     1.6675623,     2.7371359,   -17.7814184,    -1.7966121,    -1.8706139,    -0.5969751,   -30.2894827,     6.0041117,     7.6446952
  1.2049990,    12.9158117,     1.5926103,     2.7352964,   -17.3312055,    -1.7520034,    -1.7751517,    -0.6468711,   -30.9886158,     5.2416756,     7.5646518
  1.2149990,    12.0598678,     1.4720146,     2.5351828,   -16.4654051,    -1.7021008,    -1.5442142,    -0.7279233,   -30.2393608,     4.0844609,     7.3257534
  1.2249990,    10.9393909,     1.3089408,     2.1219293,   -15.2111856,    -1.6483272,    -1.1743162,    -0.8393040,   -27.9198806,     2.5560263,     6.9407223
  1.2349990,     9.6054168,     1.1080122,     1.4898394,   -13.6108736,    -1.5920527,    -0.6679007,    -0.9783971,   -23.9833176,     0.6951698,     6.4261747
  1.2449990,     8.1158516,     0.8751171,     0.6431587,   -11.7201273,    -1.5345218,    -0.0334382,    -1.1409470,   -18.4634316,    -1.4458529,     5.8020749
  1.2549990,     6.5325803,     0.6171741,    -0.4036252,    -9.6055138,    -1.4768022,     0.7147515,    -1.3212984,   -11.4759784,    -3.8036475,     5.0910727
  1.2649990,     4.9184646,     0.3418655,    -1.6259865,    -7.3416043,    -1.4197576,     1.5569494,    -1.5127116,    -3.2156652,    -6.3064109,     4.3177411
  1.2749990,     3.3343894,     0.0573507,    -2.9900735,    -5.0077301,    -1.3640454,     2.4687430,    -1.7077350,     6.0512363,    -8.8769306,     3.5077373
  1.2849990,     1.8365071,    -0.2280281,    -4.4539090,    -2.6845538,    -1.3101370,     3.4219559,    -1.8986095,    15.9982885,   -11.4357079,     2.6869122
  1.2949990,     0.4738164,    -0.5060372,    -5.9690301,    -0.4506186,    -1.2583607,     4.3857619,    -2.0776814,    26.2537382,   -13.9040631,     1.8804002
  1.3049990,    -0.7138120,    -0.7688291,    -7.4824966,     1.6209603,    -1.2089575,     5.3279324,    -2.2377995,    36.4180540,   -16.2070876,     1.1117210
  1.3149990,    -1.6970728,    -1.0091971,    -8.9391749,     3.4655088,    -1.1621483,     6.2161616,    -2.3726729,    46.0832316,   -18.2763245,     0.4019266
  1.3249990,    -2.4580734,    -1.2207999,   -10.2841898,     5.0293739,    -1.1182014,     7.0194087,    -2.4771695,    54.8528351,   -20.0520803,    -0.2311704
  1.3349990,    -2.9905675,    -1.3983477,   -11.4654239,     6.2719554,    -1.0774950,     7.7091966,    -2.5475407,    62.3616954,   -21.4852906,    -0.7736568
  1.3449990,    -3.2995859,    -1.5377487,   -12.4359404,     7.1671022,    -1.0405677,     8.2608075,    -2.5815588,    68.2941979,   -22.5388924,    -1.2160356
  1.3549990,    -3.4005081,    -1.6362098,   -13.1562087,     7.7038203,    -1.0081492,     8.6543216,    -2.5785645,    72.4001617,   -23.1886760,    -1.5535753
  1.3649990,    -3.3176470,    -1.6922927,   -13.5960159,     7.8862711,    -0.9811684,     8.8754526,    -2.5394242,    74.5074445,   -23.4236190,    -1.7864718
  1.3749990,    -3.0824409,    -1.7059235,   -13.7359675,     7.7330763,    -0.9607350,     8.9161412,    -2.4664019,    74.5305832,   -23.2457227,    -1.9198100
