r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,   0.16644894740492056       ,   -1.6344902793760336     
   4.0000000000000001E-002  ,    8.5096879613852483E-002  ,   -1.6881789404596237     
   5.9999999999999998E-002  ,   -4.7787673484684288E-002  ,   -1.7759660833193698     
   8.0000000000000002E-002  ,  -0.22824947672124021       ,   -1.8953698468278750     
  0.10000000000000001       ,  -0.45094370083235880       ,   -2.0430316161427018     
  0.12000000000000001       ,  -0.70931991058763155       ,   -2.2148270460265573     
  0.13999999999999999       ,  -0.99584682404922298       ,   -2.4060019154103345     
  0.16000000000000000       ,   -1.3022696151154918       ,   -2.6113279989700446     
  0.17999999999999999       ,   -1.6198903620266880       ,   -2.8252734472879495     
  0.19999999999999998       ,   -1.9398614300791175       ,   -3.0421816757813520     
  0.22000000000000000       ,   -2.2534811474839227       ,   -3.2564524915756738     
  0.23999999999999999       ,   -2.5524811043648734       ,   -3.4627191461216733     
  0.26000000000000001       ,   -2.8292947761882035       ,   -3.6560151902105229     
  0.28000000000000003       ,   -3.0772979289722251       ,   -3.8319254190904450     
  0.30000000000000004       ,   -3.2910123742470359       ,   -3.9867158122874247     
  0.32000000000000001       ,   -3.4662660632152895       ,   -4.1174381714796162     
  0.34000000000000002       ,   -3.6003041864186502       ,   -4.2220061096594694     
  0.36000000000000004       ,   -3.6918478123496175       ,   -4.2992401096053534     
  0.38000000000000000       ,   -3.7410985837203712       ,   -4.3488805090384872     
  0.40000000000000002       ,   -3.7496900171314524       ,   -4.3715684408551656     
  0.42000000000000004       ,   -3.7205879430286242       ,   -4.3687959156873006     
  0.44000000000000000       ,   -3.6579445022061630       ,   -4.3428273376965869     
  0.46000000000000002       ,   -3.5669118115015426       ,   -4.2965957522856666     
  0.48000000000000004       ,   -3.4534228609517355       ,   -4.2335779995691905     
  0.50000000000000000       ,   -3.3239483536343895       ,   -4.1576536585427100     
  0.52000000000000002       ,   -3.1852390057085067       ,   -4.0729531889247257     
  0.54000000000000004       ,   -3.0440632592947514       ,   -3.9837009929930729     
  0.56000000000000005       ,   -2.9069504108319757       ,   -3.8940592187299616     
  0.58000000000000007       ,   -2.7799488234430658       ,   -3.8079780068452980     
  0.59999999999999998       ,   -2.6684081895603557       ,   -3.7290575546374689     
  0.62000000000000000       ,   -2.5767937696906382       ,   -3.6604268439697942     
  0.64000000000000001       ,   -2.5085391977719698       ,   -3.6046431809687305     
  0.66000000000000003       ,   -2.4659428672876822       ,   -3.5636158498363466     
  0.68000000000000005       ,   -2.4501111583567043       ,   -3.5385562260835415     
  0.70000000000000007       ,   -2.4609499040839933       ,   -3.5299556630801212     
  0.72000000000000008       ,   -2.4972035979111489       ,   -3.5375914000272473     
  0.73999999999999999       ,   -2.5565399867557796       ,   -3.5605596800755595     
  0.76000000000000001       ,   -2.6356759494744844       ,   -3.5973342543898492     
  0.78000000000000003       ,   -2.7305389938329965       ,   -3.6458475192913111     
  0.80000000000000004       ,   -2.8364573774166240       ,   -3.7035907232915264     
  0.82000000000000006       ,   -2.9483708186646651       ,   -3.7677290180136480     
