Q (Ang^-1), RMC, Data
  0.51000000000000001       ,  -0.34664869877305221       ,  -0.30614894909449936     
  0.53000000000000003       ,  -0.34702311355936016       ,  -0.37031501334724981     
  0.55000000000000004       ,  -0.33567089634385816       ,  -0.40391949183614972     
  0.56999999999999995       ,  -0.31649463312229631       ,  -0.40913745197284312     
  0.58999999999999997       ,  -0.29549422891326338       ,  -0.39407470394984323     
  0.60999999999999999       ,  -0.27903448535966630       ,  -0.37013888958477364     
  0.63000000000000000       ,  -0.27205652739851660       ,  -0.34880596333690206     
  0.65000000000000002       ,  -0.27671205644954522       ,  -0.33863032350578287     
  0.67000000000000004       ,  -0.29177968290171891       ,  -0.34324343984080607     
  0.68999999999999995       ,  -0.31301137613167490       ,  -0.36080082071014047     
  0.70999999999999996       ,  -0.33430980057700604       ,  -0.38494760735759442     
  0.72999999999999998       ,  -0.34941798031987004       ,  -0.40697954964023714     
  0.75000000000000000       ,  -0.35366765460346383       ,  -0.41857733774888478     
  0.77000000000000002       ,  -0.34531627176302904       ,  -0.41436079846036378     
  0.79000000000000004       ,  -0.32610877353287560       ,  -0.39357436479662916     
  0.81000000000000005       ,  -0.30090176993565088       ,  -0.36045579439186126     
  0.82999999999999996       ,  -0.27643271685780452       ,  -0.32319205356193231     
  0.84999999999999998       ,  -0.25954242237924463       ,  -0.29173853487175194     
  0.87000000000000000       ,  -0.25530749561497917       ,  -0.27507562907511801     
  0.89000000000000001       ,  -0.26557153441919396       ,  -0.27862542411135599     
  0.91000000000000003       ,  -0.28827053325953433       ,  -0.30251456971733737     
  0.93000000000000005       ,  -0.31775157206509025       ,  -0.34115761401772288     
  0.94999999999999996       ,  -0.34603302854390461       ,  -0.38430257606834245     
  0.96999999999999997       ,  -0.36471227963117930       ,  -0.41931110418769796     
  0.98999990000000004       ,  -0.36705462870462319       ,  -0.43413182560177099     
   1.0100000000000000       ,  -0.34973923096370507       ,  -0.42024562511827329     
   1.0300000000000000       ,  -0.31381211723626395       ,  -0.37485977299985584     
   1.0500000000000000       ,  -0.26458250045899262       ,  -0.30180508878718754     
   1.0700000000000001       ,  -0.21045900205536547       ,  -0.21090126509067383     
   1.0900000000000001       ,  -0.16098505567307964       ,  -0.11592517053685332     
   1.1100000000000001       ,  -0.12453956814047586       ,   -3.1653347021350246E-002
   1.1299999999999999       ,  -0.10626355423175256       ,    2.9328076402274660E-002
   1.1499999999999999       ,  -0.10673209455224067       ,    5.9298960164797444E-002
   1.1699999999999999       ,  -0.12172089732890352       ,    5.6945378388542640E-002
   1.1899999999999999       ,  -0.14315730903174351       ,    2.7418152258503942E-002
   1.2100000000000000       ,  -0.16105851133069643       ,   -1.9081501035533972E-002
   1.2300000000000000       ,  -0.16601418808606025       ,   -6.9831145144550730E-002
   1.2500000000000000       ,  -0.15162735346826095       ,  -0.11261390878695884     
   1.2700000000000000       ,  -0.11632171735684310       ,  -0.13851801589997811     
   1.2900000000000000       ,   -6.4060515156518810E-002  ,  -0.14385206353323549     
   1.3100000000000001       ,   -3.7697171640212008E-003  ,  -0.13074360118025677     
   1.3300000000000001       ,    5.2439505381379467E-002  ,  -0.10631328853365717     
   1.3500000000000001       ,    9.1869229082946091E-002  ,   -8.0661799566509887E-002
   1.3700000000000001       ,   0.10407405268502599       ,   -6.4187950422331913E-002
   1.3899999999999999       ,    8.3293787132773661E-002  ,   -6.4907155731109778E-002
   1.4099999999999999       ,    2.9915019839163483E-002  ,   -8.6424882131063113E-002
   1.4299999999999999       ,   -4.9387936468087867E-002  ,  -0.12704650686096045     
   1.4500000000000000       ,  -0.14288413157005667       ,  -0.18021766911759138     
   1.4700000000000000       ,  -0.23612829923675910       ,  -0.23615967921488093     
   1.4900000000000000       ,  -0.31489965100243894       ,  -0.28427389767507227     
   1.5100000000000000       ,  -0.36808569288232479       ,  -0.31570762301584171     
   1.5300000000000000       ,  -0.38987196770469396       ,  -0.32544466445878151     
   1.5500000000000000       ,  -0.38075714500278024       ,  -0.31341142646619957     
   1.5700000000000001       ,  -0.34718077789681467       ,  -0.28434054019012789     
   1.5900000000000001       ,  -0.29986627703384544       ,  -0.24644557875202586     
   1.6100000000000001       ,  -0.25127144306439081       ,  -0.20925492299246440     
   1.6299999999999999       ,  -0.21273671616969697       ,  -0.18115816258832171     
   1.6499999999999999       ,  -0.19198226365036825       ,  -0.16728489456324541     
   1.6699999999999999       ,  -0.19151618791958755       ,  -0.16824827713976045     
   1.6899999999999999       ,  -0.20829926139365199       ,  -0.18006691616693254     
   1.7100000000000000       ,  -0.23471784297365597       ,  -0.19528326428025000     
   1.7300000000000000       ,  -0.26061446360610574       ,  -0.20499771341449258     
   1.7500000000000000       ,  -0.27588473976884309       ,  -0.20130839349314231     
   1.7700000000000000       ,  -0.27302467639671379       ,  -0.17954333561751140     
   1.7900000000000000       ,  -0.24903153753173260       ,  -0.13971916062615522     
   1.8100000000000001       ,  -0.20621829880772030       ,   -8.6847040771922915E-002
   1.8300000000000001       ,  -0.15175852667320611       ,   -2.9986839170585564E-002
   1.8500000000000001       ,   -9.6074972225529437E-002  ,    1.9743995444447496E-002
   1.8700000000000001       ,   -5.0452385183361072E-002  ,    5.1743052302076549E-002
   1.8899999999999999       ,   -2.4431741090510443E-002  ,    5.8466902167893589E-002
   1.9099999999999999       ,   -2.3589511336750694E-002  ,    3.7335746717008032E-002
   1.9299999999999999       ,   -4.8212546620017324E-002  ,   -8.4659497994556687E-003
   1.9500000000000000       ,   -9.3169571723867944E-002  ,   -7.0500133917009114E-002
   1.9700000000000000       ,  -0.14900370968203375       ,  -0.13679673474263387     
   1.9900000000000000       ,  -0.20399116403819123       ,  -0.19440084032290283     
   2.0099999999999998       ,  -0.24669329750675256       ,  -0.23216550316869461     
   2.0299999999999998       ,  -0.26842204299719585       ,  -0.24315149695900476     
   2.0499999999999998       ,  -0.26506504219717719       ,  -0.22608606829755407     
   2.0699999999999998       ,  -0.23786932167177852       ,  -0.18555103120240404     
   2.0899999999999999       ,  -0.19302411970064351       ,  -0.13086471274955233     
   2.1099999999999999       ,  -0.14015812688729579       ,   -7.3923075337160193E-002
   2.1299999999999999       ,   -9.0110624185522306E-002  ,   -2.6502546584196211E-002
   2.1499999999999999       ,   -5.2494379107588758E-002  ,    2.3541502949206037E-003
   2.1699999999999999       ,   -3.3605727943032883E-002  ,    8.2742353903022016E-003
   2.1899999999999999       ,   -3.5147235711261215E-002  ,   -7.6177202645078398E-003
   2.2100000000000000       ,   -5.4033235211019673E-002  ,   -3.9149947948048082E-002
   2.2300000000000000       ,   -8.3294731144303677E-002  ,   -7.6701660036492356E-002
   2.2500000000000000       ,  -0.11384679765814128       ,  -0.10955522165583662     
   2.2700000000000000       ,  -0.13668701039063255       ,  -0.12843885720403606     
   2.2900000000000000       ,  -0.14500172696481708       ,  -0.12766062436306103     
   2.3100000000000001       ,  -0.13568808664531770       ,  -0.10633922444332759     
   2.3300000000000001       ,  -0.10994488726673278       ,   -6.8456879220047923E-002
   2.3500000000000001       ,   -7.2810220392861030E-002  ,   -2.1741625221136027E-002
   2.3700000000000001       ,   -3.1775067466167081E-002  ,    2.4335557152758303E-002
   2.3900000000000001       ,    5.1786557627385710E-003  ,    6.0954459726387397E-002
   2.4100000000000001       ,    3.1630840394064871E-002  ,    8.2144770584186691E-002
   2.4300000000000002       ,    4.4360339926806644E-002  ,    8.6252824248829657E-002
