       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.3832063 ,      -2.6113136
      0.5149998 ,      -3.5316517 ,      -2.9472554
      0.5249998 ,      -3.5914487 ,      -3.2005210
      0.5349998 ,      -3.5603892 ,      -3.3669042
      0.5449998 ,      -3.4424530 ,      -3.4477498
      0.5549998 ,      -3.2474193 ,      -3.4496197
      0.5649998 ,      -2.9901047 ,      -3.3836338
      0.5749997 ,      -2.6892888 ,      -3.2645425
      0.5849997 ,      -2.3663810 ,      -3.1095870
      0.5949997 ,      -2.0439674 ,      -2.9372495
      0.6049997 ,      -1.7442729 ,      -2.7659521
      0.6149997 ,      -1.4876840 ,      -2.6128085
      0.6249997 ,      -1.2914104 ,      -2.4925034
      0.6349997 ,      -1.1683732 ,      -2.4163696
      0.6449997 ,      -1.1263891 ,      -2.3917214
      0.6549997 ,      -1.1677004 ,      -2.4214800
      0.6649997 ,      -1.2888772 ,      -2.5041102
      0.6749997 ,      -1.4810942 ,      -2.6338654
      0.6849996 ,      -1.7307591 ,      -2.8013165
      0.6949996 ,      -2.0204611 ,      -2.9941324
      0.7049996 ,      -2.3301410 ,      -3.1980306
      0.7149996 ,      -2.6384512 ,      -3.3978627
      0.7249996 ,      -2.9241817 ,      -3.5787343
      0.7349996 ,      -3.1676727 ,      -3.7270933
      0.7449996 ,      -3.3521201 ,      -3.8317105
      0.7549996 ,      -3.4646896 ,      -3.8844870
      0.7649996 ,      -3.4973682 ,      -3.8810356
      0.7749996 ,      -3.4474998 ,      -3.8209990
      0.7849995 ,      -3.3179715 ,      -3.7080861
      0.7949995 ,      -3.1170318 ,      -3.5498183
      0.8049995 ,      -2.8577737 ,      -3.3570236
      0.8149995 ,      -2.5572899 ,      -3.1430899
      0.8249995 ,      -2.2355732 ,      -2.9230456
      0.8349995 ,      -1.9142252 ,      -2.7125244
      0.8449995 ,      -1.6150559 ,      -2.5266830
      0.8549995 ,      -1.3586648 ,      -2.3791468
      0.8649995 ,      -1.1630907 ,      -2.2810514
      0.8749995 ,      -1.0426179 ,      -2.2402452
      0.8849995 ,      -1.0068107 ,      -2.2607060
      0.8949994 ,      -1.0598393 ,      -2.3422074
      0.9049994 ,      -1.2001412 ,      -2.4802664
      0.9149994 ,      -1.4204313 ,      -2.6663589
      0.9249994 ,      -1.7080696 ,      -2.8884087
      0.9349994 ,      -2.0457594 ,      -3.1315070
      0.9449994 ,      -2.4125334 ,      -3.3788189
      0.9549994 ,      -2.7849689 ,      -3.6126213
      0.9649994 ,      -3.1385567 ,      -3.8154028
      0.9749994 ,      -3.4491420 ,      -3.9709585
      0.9849994 ,      -3.6943488 ,      -4.0654084
      0.9949993 ,      -3.8549032 ,      -4.0880761
      1.0049990 ,      -3.9157827 ,      -4.0321759
      1.0149990 ,      -3.8671078 ,      -3.8952485
      1.0249990 ,      -3.7047366 ,      -3.6793546
      1.0349990 ,      -3.4305391 ,      -3.3909774
      1.0449990 ,      -3.0523147 ,      -3.0406627
      1.0549990 ,      -2.5833747 ,      -2.6424144
      1.0649990 ,      -2.0418150 ,      -2.2128853
      1.0749990 ,      -1.4495251 ,      -1.7704152
      1.0849990 ,      -0.8309937 ,      -1.3339756
      1.0949990 ,      -0.2119844 ,      -0.9220887
      1.1049990 ,       0.3818413 ,      -0.5517853
      1.1149990 ,       0.9262703 ,      -0.2376677
      1.1249990 ,       1.3997794 ,       0.0088681
      1.1349990 ,       1.7845993 ,       0.1802053
      1.1449990 ,       2.0675448 ,       0.2728410
      1.1549990 ,       2.2405689 ,       0.2874676
      1.1649990 ,       2.3010154 ,       0.2288000
      1.1749990 ,       2.2515627 ,       0.1051649
      1.1849990 ,       2.0998726 ,      -0.0721186
      1.1949990 ,       1.8579734 ,      -0.2895223
      1.2049990 ,       1.5414215 ,      -0.5322038
      1.2149990 ,       1.1682988 ,      -0.7849546
      1.2249990 ,       0.7581119 ,      -1.0331396
      1.2349990 ,       0.3306617 ,      -1.2635680
      1.2449990 ,      -0.0950483 ,      -1.4652435
      1.2549990 ,      -0.5018000 ,      -1.6299462
      1.2649990 ,      -0.8749895 ,      -1.7526156
      1.2749990 ,      -1.2032543 ,      -1.8315136
      1.2849990 ,      -1.4788683 ,      -1.8681631
      1.2949990 ,      -1.6978917 ,      -1.8670733
      1.3049990 ,      -1.8600784 ,      -1.8352739
      1.3149990 ,      -1.9685581 ,      -1.7816962
      1.3249990 ,      -2.0293266 ,      -1.7164457
      1.3349990 ,      -2.0505847 ,      -1.6500188
      1.3449990 ,      -2.0419808 ,      -1.5925170
      1.3549990 ,      -2.0138089 ,      -1.5529148
      1.3649990 ,      -1.9762214 ,      -1.5384276
      1.3749990 ,      -1.9385089 ,      -1.5540241
      1.3849990 ,      -1.9084930 ,      -1.6021106
      1.3949990 ,      -1.8920700 ,      -1.6824095
      1.4049990 ,      -1.8929301 ,      -1.7920335
      1.4149990 ,      -1.9124635 ,      -1.9257489
      1.4249990 ,      -1.9498521 ,      -2.0764047
      1.4349990 ,      -2.0023304 ,      -2.2354959
      1.4449990 ,      -2.0655894 ,      -2.3938166
      1.4549990 ,      -2.1342860 ,      -2.5421568
      1.4649990 ,      -2.2026134 ,      -2.6719912
      1.4749990 ,      -2.2648872 ,      -2.7761100
      1.4849990 ,      -2.3160974 ,      -2.8491460
      1.4949990 ,      -2.3523832 ,      -2.8879614
      1.5049990 ,      -2.3713935 ,      -2.8918638
      1.5149990 ,      -2.3725033 ,      -2.8626389
      1.5249990 ,      -2.3568709 ,      -2.8043939
      1.5349990 ,      -2.3273290 ,      -2.7232251
      1.5449990 ,      -2.2881199 ,      -2.6267312
      1.5549990 ,      -2.2444934 ,      -2.5234083
      1.5649990 ,      -2.2022005 ,      -2.4219681
      1.5749990 ,      -2.1669207 ,      -2.3306301
      1.5849990 ,      -2.1436698 ,      -2.2564381
      1.5949990 ,      -2.1362348 ,      -2.2046509
      1.6049990 ,      -2.1466838 ,      -2.1782554
      1.6149990 ,      -2.1749927 ,      -2.1776362
      1.6249990 ,      -2.2188237 ,      -2.2004326
      1.6349990 ,      -2.2734793 ,      -2.2415966
      1.6449990 ,      -2.3320455 ,      -2.2936518
      1.6549990 ,      -2.3857214 ,      -2.3471430
      1.6649990 ,      -2.4243217 ,      -2.3912485
      1.6749990 ,      -2.4369236 ,      -2.4145179
      1.6849990 ,      -2.4126191 ,      -2.4056876
      1.6949990 ,      -2.3413243 ,      -2.3545219
      1.7049990 ,      -2.2145923 ,      -2.2526210
      1.7149990 ,      -2.0263731 ,      -2.0941416
      1.7249990 ,      -1.7736647 ,      -1.8763783
      1.7349990 ,      -1.4570074 ,      -1.6001627
      1.7449990 ,      -1.0807774 ,      -1.2700476
      1.7549990 ,      -0.6532527 ,      -0.8942576
      1.7649990 ,      -0.1864341 ,      -0.4844019
      1.7749990 ,       0.3043794 ,      -0.0549589
      1.7849990 ,       0.8012436 ,       0.3774395
      1.7949990 ,       1.2844221 ,       0.7948860
      1.8049990 ,       1.7333930 ,       1.1791877
      1.8149990 ,       2.1279550 ,       1.5129089
      1.8249990 ,       2.4493683 ,       1.7804040
      1.8349990 ,       2.6814631 ,       1.9687757
      1.8449990 ,       2.8116473 ,       2.0687001
      1.8549990 ,       2.8317496 ,       2.0750631
      1.8649990 ,       2.7386434 ,       1.9873670
      1.8749990 ,       2.5346057 ,       1.8098779
      1.8849990 ,       2.2273846 ,       1.5514997
      1.8949990 ,       1.8299614 ,       1.2253774
      1.9049990 ,       1.3600139 ,       0.8482498
      1.9149990 ,       0.8391045 ,       0.4395854
      1.9249990 ,       0.2916341 ,       0.0205495
      1.9349990 ,      -0.2563832 ,      -0.3871369
      1.9449990 ,      -0.7786581 ,      -0.7623821
      1.9549980 ,      -1.2499581 ,      -1.0858529
      1.9649980 ,      -1.6476264 ,      -1.3411620
      1.9749980 ,      -1.9525138 ,      -1.5155772
      1.9849980 ,      -2.1502061 ,      -1.6008504
      1.9949980 ,      -2.2317556 ,      -1.5936211
      2.0049980 ,      -2.1941666 ,      -1.4955736
      2.0149980 ,      -2.0405548 ,      -1.3133022
      2.0249980 ,      -1.7799690 ,      -1.0578926
      2.0349980 ,      -1.4268821 ,      -0.7442431
      2.0449980 ,      -1.0003797 ,      -0.3901653
      2.0549980 ,      -0.5230907 ,      -0.0153181
      2.0649980 ,      -0.0199198 ,       0.3599627
      2.0749980 ,       0.4833454 ,       0.7158681
      2.0849980 ,       0.9614740 ,       1.0342823
      2.0949980 ,       1.3911939 ,       1.2998427
      2.1049980 ,       1.7524778 ,       1.5008280
      2.1149980 ,       2.0296372 ,       1.6298243
      2.1249980 ,       2.2121621 ,       1.6841270
      2.1349980 ,       2.2952577 ,       1.6658565
      2.1449980 ,       2.2800476 ,       1.5817804
      2.1549980 ,       2.1734315 ,       1.4428523
      2.1649980 ,       1.9876073 ,       1.2634967
      2.1749980 ,       1.7392850 ,       1.0606824
      2.1849980 ,       1.4486394 ,       0.8528400
      2.1949980 ,       1.1380632 ,       0.6586893
      2.2049980 ,       0.8307935 ,       0.4960472
      2.2149980 ,       0.5494936 ,       0.3806867
      2.2249980 ,       0.3148717 ,       0.3253178
      2.2349980 ,       0.1444187 ,       0.3387498
      2.2449980 ,       0.0513390 ,       0.4252862
      2.2549980 ,       0.0437365 ,       0.5843894
      2.2649980 ,       0.1241037 ,       0.8106353
      2.2749980 ,       0.2891440 ,       1.0939619
      2.2849980 ,       0.5299371 ,       1.4201967
      2.2949980 ,       0.8324383 ,       1.7718352
      2.3049980 ,       1.1782825 ,       2.1290216
      2.3149980 ,       1.5458461 ,       2.4706791
      2.3249980 ,       1.9115049 ,       2.7757204
      2.3349980 ,       2.2510160 ,       3.0242707
      2.3449980 ,       2.5409421 ,       3.1988312
      2.3549980 ,       2.7600377 ,       3.2853164
      2.3649980 ,       2.8905153 ,       3.2739046
      2.3749980 ,       2.9191212 ,       3.1596547
      2.3849980 ,       2.8379564 ,       2.9428514
      2.3949980 ,       2.6449981 ,       2.6290619
      2.4049980 ,       2.3442904 ,       2.2288989
      2.4149980 ,       1.9457938 ,       1.7575059
      2.4249980 ,       1.4649037 ,       1.2337919
      2.4349980 ,       0.9216622 ,       0.6794603
      2.4449980 ,       0.3397111 ,       0.1178872
      2.4549980 ,      -0.2549573 ,      -0.4270907
      2.4649980 ,      -0.8353798 ,      -0.9324086
      2.4749980 ,      -1.3750576 ,      -1.3769611
      2.4849980 ,      -1.8493658 ,      -1.7426792
      2.4949980 ,      -2.2368599 ,      -2.0154397
      2.5049980 ,      -2.5204105 ,      -2.1857601
      2.5149980 ,      -2.6881017 ,      -2.2492434
      2.5249980 ,      -2.7338492 ,      -2.2067521
      2.5349980 ,      -2.6577045 ,      -2.0643063
      2.5449980 ,      -2.4658327 ,      -1.8327163
      2.5549980 ,      -2.1701672 ,      -1.5269711
      2.5649980 ,      -1.7877643 ,      -1.1654230
      2.5749980 ,      -1.3398945 ,      -0.7688120
      2.5849980 ,      -0.8509224 ,      -0.3591871
      2.5949980 ,      -0.3470382 ,       0.0412186
      2.6049980 ,       0.1450913 ,       0.4110976
