       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.1067125 ,      -2.2110421
      0.5149998 ,      -3.2136810 ,      -2.5044204
      0.5249998 ,      -3.2517996 ,      -2.7270656
      0.5349998 ,      -3.2198072 ,      -2.8748741
      0.5449998 ,      -3.1212027 ,      -2.9485223
      0.5549998 ,      -2.9639265 ,      -2.9532129
      0.5649998 ,      -2.7597568 ,      -2.8981415
      0.5749997 ,      -2.5234664 ,      -2.7957253
      0.5849997 ,      -2.2717845 ,      -2.6606450
      0.5949997 ,      -2.0222685 ,      -2.5087821
      0.6049997 ,      -1.7921133 ,      -2.3561040
      0.6149997 ,      -1.5970118 ,      -2.2175851
      0.6249997 ,      -1.4501239 ,      -2.1062273
      0.6349997 ,      -1.3612242 ,      -2.0322438
      0.6449997 ,      -1.3360806 ,      -2.0024543
      0.6549997 ,      -1.3761011 ,      -2.0199278
      0.6649997 ,      -1.4782705 ,      -2.0838896
      0.6749997 ,      -1.6353784 ,      -2.1898943
      0.6849996 ,      -1.8365177 ,      -2.3302434
      0.6949996 ,      -2.0678345 ,      -2.4946268
      0.7049996 ,      -2.3134463 ,      -2.6709160
      0.7149996 ,      -2.5565089 ,      -2.8460827
      0.7249996 ,      -2.7803341 ,      -3.0071575
      0.7349996 ,      -2.9694946 ,      -3.1421719
      0.7449996 ,      -3.1108466 ,      -3.2410181
      0.7549996 ,      -3.1944013 ,      -3.2961694
      0.7649996 ,      -3.2139911 ,      -3.3032153
      0.7749996 ,      -3.1676890 ,      -3.2611746
      0.7849995 ,      -3.0579538 ,      -3.1725709
      0.7949995 ,      -2.8914863 ,      -3.0432591
      0.8049995 ,      -2.6788227 ,      -2.8820313
      0.8149995 ,      -2.4336692 ,      -2.7000128
      0.8249995 ,      -2.1720346 ,      -2.5099000
      0.8349995 ,      -1.9112108 ,      -2.3250896
      0.8449995 ,      -1.6686650 ,      -2.1587560
      0.8549995 ,      -1.4609138 ,      -2.0229411
      0.8649995 ,      -1.3024492 ,      -1.9277138
      0.8749995 ,      -1.2047841 ,      -1.8804577
      0.8849995 ,      -1.1756761 ,      -1.8853319
      0.8949994 ,      -1.2185776 ,      -1.9429413
      0.9049994 ,      -1.3323509 ,      -2.0502407
      0.9149994 ,      -1.5112577 ,      -2.2006718
      0.9249994 ,      -1.7452327 ,      -2.3845329
      0.9349994 ,      -2.0204210 ,      -2.5895540
      0.9449994 ,      -2.3199471 ,      -2.8016396
      0.9549994 ,      -2.6248714 ,      -3.0057342
      0.9649994 ,      -2.9152746 ,      -3.1867535
      0.9749994 ,      -3.1714066 ,      -3.3305237
      0.9849994 ,      -3.3748313 ,      -3.4246688
      0.9949993 ,      -3.5094986 ,      -3.4593897
      1.0049990 ,      -3.5626870 ,      -3.4280907
      1.0149990 ,      -3.5257482 ,      -3.3277989
      1.0249990 ,      -3.3946202 ,      -3.1593800
      1.0349990 ,      -3.1700906 ,      -2.9275092
      1.0449990 ,      -2.8577769 ,      -2.6404155
      1.0549990 ,      -2.4678380 ,      -2.3094119
      1.0649990 ,      -2.0144357 ,      -1.9482435
      1.0749990 ,      -1.5149787 ,      -1.5722937
      1.0849990 ,      -0.9891948 ,      -1.1976999
      1.0949990 ,      -0.4580886 ,      -0.8404323
      1.1049990 ,       0.0571565 ,      -0.5153945
      1.1149990 ,       0.5362665 ,      -0.2355989
      1.1249990 ,       0.9608944 ,      -0.0114686
      1.1349990 ,       1.3155106 ,       0.1496957
      1.1449990 ,       1.5881191 ,       0.2440517
      1.1549990 ,       1.7707622 ,       0.2713377
      1.1649990 ,       1.8597909 ,       0.2347778
      1.1749990 ,       1.8558934 ,       0.1407803
      1.1849990 ,       1.7638861 ,      -0.0015496
      1.1949990 ,       1.5922874 ,      -0.1810453
      1.2049990 ,       1.3527070 ,      -0.3852229
      1.2149990 ,       1.0590917 ,      -0.6010819
      1.2249990 ,       0.7268771 ,      -0.8159134
      1.2349990 ,       0.3720993 ,      -1.0180615
      1.2449990 ,       0.0105188 ,      -1.1975938
      1.2549990 ,      -0.3431910 ,      -1.3468377
      1.2649990 ,      -0.6761469 ,      -1.4607537
      1.2749990 ,      -0.9778123 ,      -1.5371245
      1.2849990 ,      -1.2403821 ,      -1.5765534
      1.2949990 ,      -1.4589813 ,      -1.5822768
      1.3049990 ,      -1.6316749 ,      -1.5598080
      1.3149990 ,      -1.7592985 ,      -1.5164407
      1.3249990 ,      -1.8451320 ,      -1.4606493
      1.3349990 ,      -1.8944448 ,      -1.4014286
      1.3449990 ,      -1.9139500 ,      -1.3476185
      1.3549990 ,      -1.9112097 ,      -1.3072612
      1.3649990 ,      -1.8940324 ,      -1.2870333
      1.3749990 ,      -1.8699049 ,      -1.2917907
      1.3849990 ,      -1.8454953 ,      -1.3242545
      1.3949990 ,      -1.8262566 ,      -1.3848577
      1.4049990 ,      -1.8161543 ,      -1.4717603
      1.4149990 ,      -1.8175280 ,      -1.5810275
      1.4249990 ,      -1.8310920 ,      -1.7069572
      1.4349990 ,      -1.8560628 ,      -1.8425304
      1.4449990 ,      -1.8904011 ,      -1.9799507
      1.4549990 ,      -1.9311388 ,      -2.1112333
      1.4649990 ,      -1.9747636 ,      -2.2288005
      1.4749990 ,      -2.0176264 ,      -2.3260418
      1.4849990 ,      -2.0563354 ,      -2.3977961
      1.4949990 ,      -2.0881071 ,      -2.4407237
      1.5049990 ,      -2.1110420 ,      -2.4535405
      1.5149990 ,      -2.1243056 ,      -2.4370971
      1.5249990 ,      -2.1281981 ,      -2.3942974
      1.5349990 ,      -2.1241092 ,      -2.3298622
      1.5449990 ,      -2.1143595 ,      -2.2499542
      1.5549990 ,      -2.1019442 ,      -2.1616906
      1.5649990 ,      -2.0901974 ,      -2.0725777
      1.5749990 ,      -2.0824062 ,      -1.9899084
      1.5849990 ,      -2.0814060 ,      -1.9201659
      1.5949990 ,      -2.0891917 ,      -1.8684762
      1.6049990 ,      -2.1065783 ,      -1.8381507
      1.6149990 ,      -2.1329421 ,      -1.8303542
      1.6249990 ,      -2.1660685 ,      -1.8439235
      1.6349990 ,      -2.2021250 ,      -1.8753546
      1.6449990 ,      -2.2357693 ,      -1.9189627
      1.6549990 ,      -2.2603915 ,      -1.9672093
      1.6649990 ,      -2.2684819 ,      -2.0111768
      1.6749990 ,      -2.2521038 ,      -2.0411639
      1.6849990 ,      -2.2034436 ,      -2.0473615
      1.6949990 ,      -2.1154025 ,      -2.0205682
      1.7049990 ,      -1.9821916 ,      -1.9528957
      1.7149990 ,      -1.7998869 ,      -1.8384166
      1.7249990 ,      -1.5669055 ,      -1.6737101
      1.7349990 ,      -1.2843641 ,      -1.4582656
      1.7449990 ,      -0.9562894 ,      -1.1947120
      1.7549990 ,      -0.5896578 ,      -0.8888536
      1.7649990 ,      -0.1942519 ,      -0.5495036
      1.7749990 ,       0.2176667 ,      -0.1881183
      1.7849990 ,       0.6318584 ,       0.1817483
      1.7949990 ,       1.0327565 ,       0.5451433
      1.8049990 ,       1.4042365 ,       0.8865253
      1.8149990 ,       1.7304611 ,       1.1906408
      1.8249990 ,       1.9967544 ,       1.4434127
      1.8349990 ,       2.1904526 ,       1.6327882
      1.8449990 ,       2.3016801 ,       1.7494916
      1.8549990 ,       2.3240031 ,       1.7876358
      1.8649990 ,       2.2549158 ,       1.7451510
      1.8749990 ,       2.0961271 ,       1.6240021
      1.8849990 ,       1.8536233 ,       1.4301766
      1.8949990 ,       1.5374974 ,       1.1734410
      1.9049990 ,       1.1615467 ,       0.8668751
      1.9149990 ,       0.7426576 ,       0.5262093
      1.9249990 ,       0.3000056 ,       0.1690003
      1.9349990 ,      -0.1458867 ,      -0.1863071
      1.9449990 ,      -0.5741845 ,      -0.5213789
      1.9549980 ,      -0.9647734 ,      -0.8189657
      1.9649980 ,      -1.2994578 ,      -1.0639630
      1.9749980 ,      -1.5626848 ,      -1.2440632
      1.9849980 ,      -1.7425279 ,      -1.3505505
      1.9949980 ,      -1.8312802 ,      -1.3787381
      2.0049980 ,      -1.8258632 ,      -1.3282061
      2.0149980 ,      -1.7279842 ,      -1.2027940
      2.0249980 ,      -1.5440321 ,      -1.0103483
      2.0349980 ,      -1.2847157 ,      -0.7622377
      2.0449980 ,      -0.9644616 ,      -0.4726661
      2.0549980 ,      -0.6006066 ,      -0.1578230
      2.0649980 ,      -0.2124283 ,       0.1650795
      2.0749980 ,       0.1799316 ,       0.4788237
      2.0849980 ,       0.5565897 ,       0.7671993
      2.0949980 ,       0.8990253 ,       1.0159515
      2.1049980 ,       1.1911041 ,       1.2136064
      2.1149980 ,       1.4199618 ,       1.3521272
      2.1249980 ,       1.5766970 ,       1.4273599
      2.1349980 ,       1.6568340 ,       1.4392442
      2.1449980 ,       1.6605284 ,       1.3917749
      2.1549980 ,       1.5925035 ,       1.2927185
      2.1649980 ,       1.4617220 ,       1.1531013
      2.1749980 ,       1.2808117 ,       0.9864995
      2.1849980 ,       1.0652789 ,       0.8081750
      2.1949980 ,       0.8325552 ,       0.6341073
      2.2049980 ,       0.6009331 ,       0.4799814
      2.2149980 ,       0.3884531 ,       0.3601907
      2.2249980 ,       0.2118057 ,       0.2869157
      2.2349980 ,       0.0853138 ,       0.2693337
      2.2449980 ,       0.0200543 ,       0.3130060
      2.2549980 ,       0.0231685 ,       0.4194810
      2.2649980 ,       0.0974048 ,       0.5861363
      2.2749980 ,       0.2409169 ,       0.8062697
      2.2849980 ,       0.4473318 ,       1.0694350
      2.2949980 ,       0.7060834 ,       1.3620036
      2.3049980 ,       1.0029918 ,       1.6679189
      2.3149980 ,       1.3210566 ,       1.9696000
      2.3249980 ,       1.6414175 ,       2.2489430
      2.3349980 ,       1.9444286 ,       2.4883620
      2.3449980 ,       2.2107832 ,       2.6718088
      2.3549980 ,       2.4226273 ,       2.7857135
      2.3649980 ,       2.5645958 ,       2.8197916
      2.3749980 ,       2.6247148 ,       2.7676717
      2.3849980 ,       2.5951178 ,       2.6273075
      2.3949980 ,       2.4725350 ,       2.4011514
      2.4049980 ,       2.2585300 ,       2.0960792
      2.4149980 ,       1.9594686 ,       1.7230717
      2.4249980 ,       1.5862240 ,       1.2966707
      2.4349980 ,       1.1536330 ,       0.8342396
      2.4449980 ,       0.6797360 ,       0.3550717
      2.4549980 ,       0.1848420 ,      -0.1206049
      2.4649980 ,      -0.3095297 ,      -0.5726707
      2.4749980 ,      -0.7817705 ,      -0.9821493
      2.4849980 ,      -1.2113078 ,      -1.3321760
      2.4949980 ,      -1.5796708 ,      -1.6088498
      2.5049980 ,      -1.8714411 ,      -1.8019235
