       Q,      F(Q)_RMC,  F(Q)_Expt
      0.5049998 ,      -3.3759772 ,      -2.6137515
      0.5149998 ,      -3.5254329 ,      -2.9500069
      0.5249998 ,      -3.5862109 ,      -3.2035089
      0.5349998 ,      -3.5560500 ,      -3.3700474
      0.5449998 ,      -3.4388894 ,      -3.4509686
      0.5549998 ,      -3.2444812 ,      -3.4528402
      0.5649998 ,      -2.9876307 ,      -3.3867927
      0.5749997 ,      -2.6871203 ,      -3.2675902
      0.5849997 ,      -2.3643762 ,      -3.1124900
      0.5949997 ,      -2.0420126 ,      -2.9399917
      0.6049997 ,      -1.7422911 ,      -2.7685343
      0.6149997 ,      -1.4856408 ,      -2.6152478
      0.6249997 ,      -1.2893156 ,      -2.4948303
      0.6349997 ,      -1.1662796 ,      -2.4186254
      0.6449997 ,      -1.1243873 ,      -2.3939543
      0.6549997 ,      -1.1659115 ,      -2.4237407
      0.6649997 ,      -1.2874423 ,      -2.5064480
      0.6749997 ,      -1.4801635 ,      -2.6363243
      0.6849996 ,      -1.7304786 ,      -2.8039318
      0.6949996 ,      -2.0209613 ,      -2.9969276
      0.7049996 ,      -2.3315247 ,      -3.2010163
      0.7149996 ,      -2.6407843 ,      -3.4010349
      0.7249996 ,      -2.9274853 ,      -3.5820753
      0.7349996 ,      -3.1719188 ,      -3.7305729
      0.7449996 ,      -3.3572298 ,      -3.8352877
      0.7549996 ,      -3.4705348 ,      -3.8881135
      0.7649996 ,      -3.5037763 ,      -3.8846589
      0.7749996 ,      -3.4542609 ,      -3.8245662
      0.7849995 ,      -3.3248487 ,      -3.7115479
      0.7949995 ,      -3.1237729 ,      -3.5531324
      0.8049995 ,      -2.8641239 ,      -3.3601577
      0.8149995 ,      -2.5630054 ,      -3.1460242
      0.8249995 ,      -2.2404343 ,      -2.9257745
      0.8349995 ,      -1.9180476 ,      -2.7150567
      0.8449995 ,      -1.6177017 ,      -2.5290419
      0.8549995 ,      -1.3600501 ,      -2.3813680
      0.8649995 ,      -1.1631909 ,      -2.2831809
      0.8749995 ,      -1.0414697 ,      -2.2423367
      0.8849995 ,      -1.0045118 ,      -2.2628165
      0.8949994 ,      -1.0565440 ,      -2.3443941
      0.9049994 ,      -1.1960540 ,      -2.4825819
      0.9149994 ,      -1.4157974 ,      -2.6688481
      0.9249994 ,      -1.7031640 ,      -2.8911053
      0.9349994 ,      -2.0408739 ,      -3.1344305
      0.9449994 ,      -2.4079633 ,      -3.3819733
      0.9549994 ,      -2.7809995 ,      -3.6159939
      0.9649994 ,      -3.1354499 ,      -3.8189647
      0.9749994 ,      -3.4471242 ,      -3.9746657
      0.9849994 ,      -3.6936008 ,      -4.0692038
      0.9949993 ,      -3.8555516 ,      -4.0918927
      1.0049990 ,      -3.9178943 ,      -4.0359403
      1.0149990 ,      -3.8706867 ,      -3.8988850
      1.0249990 ,      -3.7097234 ,      -3.6827896
      1.0349990 ,      -3.4368137 ,      -3.3941432
      1.0449990 ,      -3.0597011 ,      -3.0435014
      1.0549990 ,      -2.5916484 ,      -2.6448813
      1.0649990 ,      -2.0507125 ,      -2.2149512
      1.0749990 ,      -1.4587546 ,      -1.7720680
      1.0849990 ,      -0.8402475 ,      -1.3352210
      1.0949990 ,      -0.2209506 ,      -0.9229495
      1.1049990 ,       0.3734652 ,      -0.5523004
      1.1149990 ,       0.9187665 ,      -0.2378896
      1.1249990 ,       1.3933978 ,       0.0088764
      1.1349990 ,       1.7795484 ,       0.1803736
      1.1449990 ,       2.0639840 ,       0.2730957
      1.1549990 ,       2.2386026 ,       0.2877359
      1.1649990 ,       2.3006895 ,       0.2290136
      1.1749990 ,       2.2528636 ,       0.1052631
      1.1849990 ,       2.1027291 ,      -0.0721860
      1.1949990 ,       1.8622601 ,      -0.2897926
      1.2049990 ,       1.5469647 ,      -0.5327007
      1.2149990 ,       1.1748847 ,      -0.7856875
      1.2249990 ,       0.7654961 ,      -1.0341041
      1.2349990 ,       0.3385799 ,      -1.2647477
      1.2449990 ,      -0.0868689 ,      -1.4666114
      1.2549990 ,      -0.4936285 ,      -1.6314679
      1.2649990 ,      -0.8670799 ,      -1.7542518
