   500257        7.000        6.000
   500258        4.000        8.000
   500259        5.000        3.000
   500260        5.000        8.000
   500261        8.000        5.000
   500262        7.000        7.000
   500263       10.000        8.000
   500264       10.000        8.000
   500265        9.000        8.000
   500266        9.000        5.000
   500267        3.000        6.000
   500268        6.000       11.000
   500269        6.000        4.000
   500270        7.000       10.000
   500271        4.000        5.000
   500272        5.000        8.000
   500273        8.000        9.000
   500274        9.000        5.000
   500275        5.000        7.000
   500276        8.000        5.000
   500277        5.000        5.000
   500278        4.000        6.000
   500279        5.000        4.000
   500280        6.000        9.000
   500281        9.000        6.000
   500282        2.000        7.000
   500283        6.000        9.000
   500284        7.000        8.000
   500285        5.000        5.000
   500286        6.000        6.000
   500287        8.000        4.000
   500288       10.000        6.000
   500289        9.000        4.000
   500290        6.000        8.000
   500291       12.000        6.000
   500292        8.000        6.000
   500293        1.000       10.000
   500294        7.000       10.000
   500295        6.000        5.000
   500296        6.000        5.000
   500297        9.000        3.000
   500298        4.000       12.000
   500299       12.000        3.000
   500300        6.000        8.000
   500301        5.000       14.000
   500302        5.000        6.000
   500303        5.000        9.000
   500304        4.000        6.000
   500305        8.000       11.000
   500306       13.000        3.000
   500307        7.000       12.000
   500308        4.000        8.000
   500309        6.000       12.000
   500310        8.000        8.000
   500311        6.000       13.000
   500312        7.000       10.000
   500313        5.000       10.000
   500314        8.000       11.000
   500315        5.000        8.000
   500316        5.000        8.000
   500317        7.000       10.000
   500318        3.000        7.000
   500319        6.000        6.000
   500320        8.000        8.000
   500321        3.000       10.000
   500322        4.000        9.000
   500323        2.000        9.000
   500324       11.000        5.000
   500325        8.000        7.000
   500326        8.000        4.000
   500327        5.000        6.000
   500328        5.000       11.000
   500329        7.000        8.000
   500330       13.000        5.000
   500331        8.000        4.000
   500332        8.000        5.000
   500333        9.000       10.000
   500334        6.000        7.000
   500335        8.000        5.000
   500336        8.000        5.000
   500337        6.000       13.000
   500338        4.000        8.000
   500339        2.000        7.000
   500340        7.000       10.000
   500341        5.000        6.000
   500342        5.000        5.000
   500343        5.000        5.000
   500344        5.000        4.000
   500345        8.000        6.000
   500346       14.000        8.000
   500347        5.000        7.000
   500348        8.000       11.000
   500349        6.000        7.000
   500350        4.000        3.000
   500351        5.000        9.000
   500352        5.000       14.000
   500353        8.000        9.000
   500354        5.000        3.000
   500355        7.000       10.000
   500356        6.000       12.000
   500357        3.000        6.000
   500358        8.000        8.000
   500359        9.000        7.000
   500360        8.000        8.000
   500361       12.000        3.000
   500362        8.000        5.000
   500363        7.000       11.000
   500364        8.000        8.000
   500365        3.000        9.000
   500366        8.000        4.000
   500367        5.000        4.000
   500368        6.000        7.000
   500369        5.000        4.000
   500370        6.000        5.000
   500371        5.000       14.000
   500372        8.000        5.000
   500373        7.000        8.000
   500374        7.000        5.000
   500375        8.000       12.000
   500376        7.000       14.000
   500377        8.000        9.000
   500378        6.000        6.000
   500379       11.000        3.000
   500380        1.000        4.000
   500381        5.000        4.000
   500382       12.000        9.000
   500383        8.000       14.000
   500384        5.000       10.000
   500385        4.000       11.000
   500386        9.000       10.000
   500387        5.000        9.000
   500388        3.000       11.000
   500389        5.000        7.000
   500390        6.000        6.000
   500391        8.000       11.000
   500392        4.000       12.000
   500393        1.000        5.000
   500394        7.000        4.000
   500395        2.000        8.000
   500396        7.000       10.000
   500397        3.000       15.000
   500398        8.000        6.000
   500399        9.000        3.000
   500400        7.000        5.000
   500401        8.000        4.000
   500402       11.000        9.000
   500403        8.000        8.000
   500404        4.000        8.000
   500405        1.000        8.000
   500406        8.000        3.000
   500407        7.000       10.000
   500408        5.000        8.000
   500409        7.000        8.000
   500410        5.000        8.000
   500411        8.000        7.000
   500412       10.000        9.000
   500413        7.000       10.000
   500414        7.000        6.000
   500415        5.000        8.000
   500416       11.000        8.000
   500417        3.000        2.000
   500418        6.000        8.000
   500419        8.000        4.000
   500420        8.000       10.000
   500421       10.000       11.000
   500422        2.000        7.000
   500423        3.000        7.000
   500424        8.000        8.000
   500425        8.000       11.000
   500426       10.000        3.000
   500427        5.000        5.000
   500428        7.000        8.000
   500429        4.000       10.000
   500430        4.000        9.000
   500431        4.000        9.000
   500432        9.000       10.000
   500433        8.000       10.000
   500434       10.000        5.000
   500435        5.000        7.000
   500436        6.000        3.000
   500437        5.000        3.000
   500438        8.000       10.000
   500439       10.000        7.000
   500440        5.000        7.000
   500441        4.000        7.000
   500442        9.000        8.000
   500443        8.000       12.000
   500444        8.000        4.000
   500445        8.000        5.000
   500446        5.000       10.000
   500447        8.000        7.000
   500448        3.000       12.000
   500449        8.000        7.000
   500450        8.000        6.000
   500451        5.000        8.000
   500452        6.000       13.000
   500453        6.000       10.000
   500454        4.000        8.000
   500455       12.000       12.000
   500456        8.000       11.000
   500457        6.000       12.000
   500458        4.000       11.000
   500459        8.000       13.000
   500460        7.000        8.000
   500461       11.000        8.000
   500462        9.000       12.000
   500463        8.000        6.000
   500464        3.000        8.000
   500465        7.000       12.000
   500466        9.000        7.000
   500467        4.000        9.000
   500468        7.000       13.000
   500469        7.000        5.000
   500470        6.000        6.000
   500471        4.000        5.000
   500472        6.000        7.000
   500473        7.000        8.000
   500474       12.000       10.000
   500475        6.000        9.000
   500476        9.000       12.000
   500477        7.000       12.000
   500478       12.000        8.000
   500479        6.000       13.000
   500480        9.000       15.000
   500481        4.000        9.000
   500482       11.000        7.000
   500483       11.000        5.000
   500484       10.000       10.000
   500485        6.000        8.000
   500486        4.000       12.000
   500487       13.000       11.000
   500488        5.000        6.000
   500489        7.000        6.000
   500490        8.000        5.000
   500491        3.000       11.000
   500492       13.000        7.000
   500493        5.000       10.000
   500494       11.000        7.000
   500495        6.000        7.000
   500496       10.000        9.000
   500497        5.000        8.000
   500498        5.000       11.000
   500499       11.000       11.000
   500500        8.000        8.000
   500501        9.000        8.000
   500502        8.000       11.000
   500503       11.000        5.000
   500504        5.000        9.000
   500505        7.000       10.000
   500506        6.000       12.000
   500507        9.000       15.000
   500508        5.000        7.000
   500509        7.000        9.000
   500510       12.000       14.000
   500511       11.000        4.000
   500512        5.000       10.000
   500513        8.000        6.000
   500514        9.000        5.000
   500515        4.000        8.000
   500516        9.000       11.000
   500517        8.000        8.000
   500518        9.000        5.000
   500519        5.000       13.000
   500520        6.000       10.000
   500521        2.000       10.000
   500522        7.000        8.000
   500523        5.000        9.000
   500524        5.000        8.000
   500525        3.000       14.000
   500526        8.000       12.000
   500527        6.000       10.000
   500528        9.000        7.000
   500529        5.000        9.000
   500530       12.000        8.000
   500531        9.000        6.000
   500532        9.000       12.000
   500533        3.000       14.000
   500534       14.000       12.000
   500535        8.000       10.000
   500536        7.000       10.000
   500537        9.000       11.000
   500538        7.000        8.000
   500539       12.000        9.000
   500540       11.000        5.000
   500541        2.000       10.000
   500542        6.000       10.000
   500543        9.000       10.000
   500544       11.000       13.000
   500545        6.000       11.000
   500546        9.000        5.000
   500547       10.000       13.000
   500548        3.000       12.000
   500549        8.000        8.000
   500550       11.000       10.000
   500551        5.000       10.000
   500552        3.000        5.000
   500553        8.000       13.000
   500554        4.000       10.000
   500555        8.000       11.000
   500556        5.000        6.000
   500557        7.000        9.000
   500558        9.000        5.000
   500559        8.000        9.000
   500560       10.000       11.000
   500561        8.000       11.000
   500562       11.000       10.000
   500563        9.000       12.000
   500564        7.000       13.000
   500565       15.000       11.000
   500566        8.000       16.000
   500567        4.000       11.000
   500568        4.000       11.000
   500569        9.000        7.000
   500570        3.000       11.000
   500571        6.000       10.000
   500572        8.000        4.000
   500573        9.000       10.000
   500574        3.000       11.000
   500575       10.000        6.000
   500576        8.000        9.000
   500577        4.000        7.000
   500578        6.000        5.000
   500579       10.000       13.000
   500580        6.000       18.000
   500581        7.000       11.000
   500582        7.000        8.000
   500583       12.000        8.000
   500584       10.000        8.000
   500585        8.000       10.000
   500586        3.000       15.000
   500587       10.000       11.000
   500588        9.000       13.000
   500589       11.000        6.000
   500590        7.000       11.000
   500591        9.000        6.000
   500592        9.000        8.000
   500593       10.000       10.000
   500594        8.000       16.000
   500595        8.000        8.000
   500596        7.000       16.000
   500597       10.000       12.000
   500598        3.000       13.000
   500599        9.000       11.000
   500600        9.000        8.000
   500601        7.000       15.000
   500602        7.000       11.000
   500603       12.000       15.000
   500604       11.000       12.000
   500605        8.000        9.000
   500606        6.000        9.000
   500607        5.000       13.000
   500608        7.000        9.000
   500609        8.000        9.000
   500610        4.000       14.000
   500611        6.000       14.000
   500612        6.000       14.000
   500613        4.000       14.000
   500614        7.000       12.000
   500615        6.000       12.000
   500616       12.000       17.000
   500617        4.000        9.000
   500618        2.000       12.000
   500619       17.000        9.000
   500620        4.000       15.000
   500621        9.000        8.000
   500622       11.000       13.000
   500623       13.000       13.000
   500624        6.000       13.000
   500625        5.000        9.000
   500626        8.000        9.000
   500627        8.000        8.000
   500628        7.000       10.000
   500629        8.000       11.000
   500630        5.000       12.000
   500631        9.000       13.000
   500632        9.000       11.000
   500633        5.000       10.000
   500634        7.000        7.000
   500635        7.000       18.000
   500636        7.000        8.000
   500637        4.000       13.000
   500638       10.000        9.000
   500639        7.000       12.000
   500640       11.000       11.000
   500641        9.000        7.000
   500642       11.000        9.000
   500643        8.000       12.000
   500644        9.000       17.000
   500645        6.000       15.000
   500646       11.000       12.000
   500647        9.000       10.000
   500648        6.000       12.000
   500649        6.000       13.000
   500650       12.000        6.000
   500651        8.000       10.000
   500652        2.000        8.000
   500653       12.000       11.000
   500654        9.000       15.000
   500655       10.000       13.000
   500656        4.000        9.000
   500657        4.000        9.000
   500658        7.000       16.000
   500659        6.000       15.000
   500660        9.000       10.000
   500661        5.000       10.000
   500662        6.000       13.000
   500663        6.000       14.000
   500664       11.000       10.000
   500665        5.000        7.000
   500666        8.000        7.000
   500667        8.000        7.000
   500668        6.000        4.000
   500669        8.000       11.000
   500670        7.000       11.000
   500671        5.000       12.000
   500672       12.000       11.000
   500673        9.000        7.000
   500674        9.000       14.000
   500675       10.000        5.000
   500676        7.000       10.000
   500677        5.000       12.000
   500678        8.000        2.000
   500679       10.000       10.000
   500680        7.000        9.000
   500681       12.000       14.000
   500682        7.000       10.000
   500683        5.000       14.000
   500684        4.000        9.000
   500685       10.000        9.000
   500686       12.000        9.000
   500687        8.000        8.000
   500688        5.000       10.000
   500689       12.000        5.000
   500690       11.000       13.000
   500691        9.000       13.000
   500692        6.000        9.000
   500693        9.000       11.000
   500694        5.000        4.000
   500695       10.000        8.000
   500696       10.000       13.000
   500697        7.000       12.000
   500698        5.000       18.000
   500699        7.000       12.000
   500700        3.000       11.000
   500701        6.000        9.000
   500702        4.000       13.000
   500703       14.000        7.000
   500704       11.000        8.000
   500705        7.000       12.000
   500706       10.000       10.000
   500707        4.000       14.000
   500708       11.000        9.000
   500709        7.000       13.000
   500710       10.000        9.000
   500711        7.000       15.000
   500712        5.000       14.000
   500713        8.000       13.000
   500714        6.000        7.000
   500715        6.000        9.000
   500716        7.000        9.000
   500717        5.000        6.000
   500718        5.000        6.000
   500719        6.000       10.000
   500720        6.000        8.000
   500721       10.000       11.000
   500722        8.000       16.000
   500723        7.000       12.000
   500724        7.000       10.000
   500725       10.000       10.000
   500726        9.000       11.000
   500727       11.000       13.000
   500728        7.000       11.000
   500729        6.000       16.000
   500730       10.000        6.000
   500731        6.000        9.000
   500732        9.000       12.000
   500733       12.000       10.000
   500734        5.000       10.000
   500735        7.000       14.000
   500736        8.000       15.000
   500737        7.000       13.000
   500738        5.000        8.000
   500739        8.000       10.000
   500740        7.000        7.000
   500741       10.000        7.000
   500742       10.000       14.000
   500743       10.000       16.000
   500744       12.000       14.000
   500745        9.000       14.000
   500746        9.000       16.000
   500747        7.000       15.000
   500748       10.000       12.000
   500749        6.000       13.000
   500750       10.000       10.000
   500751       13.000       18.000
   500752       13.000       12.000
   500753        8.000       11.000
   500754        6.000        9.000
   500755        8.000       13.000
   500756       10.000       12.000
   500757        5.000       14.000
   500758        3.000        6.000
   500759        8.000        9.000
   500760       10.000        9.000
   500761        9.000       11.000
   500762       11.000        5.000
   500763       12.000       14.000
   500764        8.000       11.000
   500765        7.000       14.000
   500766       12.000       16.000
   500767        6.000       11.000
   500768        5.000        8.000
   500769       11.000       17.000
   500770        2.000       11.000
   500771       12.000       15.000
   500772        8.000       10.000
   500773        5.000       10.000
   500774        4.000       18.000
   500775        9.000       10.000
   500776       10.000       15.000
   500777        7.000        7.000
   500778        3.000       12.000
   500779        7.000        8.000
   500780       11.000       10.000
   500781       10.000        9.000
   500782        9.000        7.000
   500783        6.000        6.000
   500784        6.000       14.000
   500785        5.000       11.000
   500786        8.000       10.000
   500787        5.000       12.000
   500788       13.000       15.000
   500789        5.000       10.000
   500790       11.000       12.000
   500791        6.000       11.000
   500792       10.000       11.000
   500793        5.000        8.000
   500794        2.000       12.000
   500795       11.000       10.000
   500796       13.000       10.000
   500797        8.000       14.000
   500798        7.000       13.000
   500799       11.000       13.000
   500800        7.000       15.000
   500801        9.000        7.000
   500802        9.000       10.000
   500803       10.000       12.000
   500804       13.000        5.000
   500805       14.000       20.000
   500806        4.000       10.000
   500807        5.000       12.000
   500808       10.000       16.000
   500809       11.000       10.000
   500810        9.000       14.000
   500811        3.000       13.000
   500812       21.000       16.000
   500813       11.000       10.000
   500814        7.000       10.000
   500815       15.000       14.000
   500816       12.000        8.000
   500817        6.000       10.000
   500818       12.000       14.000
   500819        7.000       13.000
   500820        7.000       15.000
   500821       12.000       11.000
   500822       12.000       12.000
   500823        9.000       18.000
   500824        6.000       16.000
   500825        7.000        7.000
   500826        7.000       12.000
   500827        9.000       22.000
   500828       15.000       11.000
   500829       11.000       12.000
   500830        8.000        4.000
   500831        7.000        8.000
   500832       12.000       18.000
   500833        7.000       12.000
   500834       14.000        6.000
   500835        8.000       11.000
   500836        8.000       10.000
   500837       12.000       12.000
   500838       16.000       18.000
   500839       11.000       18.000
   500840       11.000       11.000
   500841        6.000       13.000
   500842        9.000       14.000
   500843        8.000        8.000
   500844       10.000       12.000
   500845        3.000       12.000
   500846       10.000       12.000
   500847        7.000       13.000
   500848        8.000       12.000
   500849        9.000        7.000
   500850        7.000       13.000
   500851        7.000       14.000
   500852       11.000       15.000
   500853        6.000       16.000
   500854       12.000       11.000
   500855       12.000       18.000
   500856        9.000       20.000
   500857       10.000       10.000
   500858       12.000       22.000
   500859       13.000        6.000
   500860        5.000       17.000
   500861        5.000       15.000
   500862        7.000       13.000
   500863       12.000        6.000
   500864        6.000        9.000
   500865        6.000       12.000
   500866       14.000       14.000
   500867        9.000       12.000
   500868        5.000       16.000
   500869        7.000       14.000
   500870       11.000       18.000
   500871       12.000       10.000
   500872        9.000       11.000
   500873        8.000       14.000
   500874       11.000        7.000
   500875        8.000       13.000
   500876        9.000       14.000
   500877       10.000       11.000
   500878        8.000       10.000
   500879        8.000       11.000
   500880       12.000        7.000
   500881        7.000       13.000
   500882        7.000       14.000
   500883        7.000       14.000
   500884        6.000       16.000
   500885       11.000        7.000
   500886       11.000       11.000
   500887       17.000       16.000
   500888        7.000       17.000
   500889        9.000       13.000
   500890       10.000       11.000
   500891        9.000       11.000
   500892        8.000       14.000
   500893       13.000       10.000
   500894        9.000        7.000
   500895        9.000       14.000
   500896       13.000       14.000
   500897       12.000       15.000
   500898       14.000       11.000
   500899        9.000       15.000
   500900       11.000       14.000
   500901       10.000       16.000
   500902       15.000        8.000
   500903        9.000       23.000
   500904       15.000       12.000
   500905        5.000       15.000
   500906        8.000       14.000
   500907        9.000       13.000
   500908       14.000       12.000
   500909        3.000       12.000
   500910        7.000       19.000
   500911        8.000       23.000
   500912        8.000       16.000
   500913       12.000       16.000
   500914        8.000        9.000
   500915       11.000       13.000
   500916       11.000       15.000
   500917        9.000       11.000
   500918       12.000       14.000
   500919       11.000       14.000
   500920       17.000       13.000
   500921        4.000       14.000
   500922        8.000       23.000
   500923       18.000       14.000
   500924       10.000       13.000
   500925        9.000        9.000
   500926        8.000       11.000
   500927        9.000       13.000
   500928        4.000       19.000
   500929       10.000       14.000
   500930       11.000       12.000
   500931        9.000       17.000
   500932       14.000       12.000
   500933       15.000       10.000
   500934        8.000       19.000
   500935       12.000       14.000
   500936       12.000       15.000
   500937        9.000       14.000
   500938       10.000       16.000
   500939       10.000       18.000
   500940        6.000       20.000
   500941        7.000       14.000
   500942       11.000        8.000
   500943        8.000       17.000
   500944        8.000        9.000
   500945       11.000       16.000
   500946        8.000        9.000
   500947       10.000       15.000
   500948       11.000        9.000
   500949        3.000       11.000
   500950       10.000       17.000
   500951       10.000       15.000
   500952        9.000       12.000
   500953       11.000        8.000
   500954        6.000       16.000
   500955       10.000       11.000
   500956       13.000       10.000
   500957       12.000       16.000
   500958       13.000        9.000
   500959       10.000       15.000
   500960       14.000       15.000
   500961       10.000       14.000
   500962        9.000       11.000
   500963       11.000       20.000
   500964       17.000       18.000
   500965        5.000        5.000
   500966        7.000       17.000
   500967       14.000        5.000
   500968        7.000       13.000
   500969        6.000       12.000
   500970        9.000       17.000
   500971       12.000       14.000
   500972        8.000       15.000
   500973       12.000       18.000
   500974        7.000       22.000
   500975       13.000       15.000
   500976       10.000       13.000
   500977       11.000       10.000
   500978       12.000       19.000
   500979        9.000       19.000
   500980        9.000       11.000
   500981        8.000       14.000
   500982       10.000       10.000
   500983       15.000       16.000
   500984       10.000       20.000
   500985        5.000       13.000
   500986        9.000        7.000
   500987       12.000       21.000
   500988        9.000       18.000
   500989       10.000       17.000
   500990        9.000       12.000
   500991       17.000       15.000
   500992       10.000       16.000
   500993       13.000       12.000
   500994       12.000        7.000
   500995       14.000       18.000
   500996        7.000       14.000
   500997       10.000       10.000
   500998       16.000       14.000
   500999       10.000       15.000
   501000       11.000       11.000
   501001        8.000       15.000
   501002       10.000       23.000
   501003       12.000       10.000
   501004       10.000        8.000
   501005        8.000       19.000
   501006       13.000       13.000
   501007        7.000       19.000
   501008        6.000       14.000
   501009       10.000       14.000
   501010        7.000       15.000
   501011        7.000       14.000
   501012       10.000       13.000
   501013        6.000       13.000
   501014        3.000       16.000
   501015        7.000       15.000
   501016        6.000       18.000
   501017       14.000       17.000
   501018       13.000       16.000
   501019       12.000       19.000
   501020        7.000       12.000
   501021       11.000       19.000
   501022       12.000       12.000
   501023        9.000       15.000
   501024       10.000       13.000
   501025       11.000       17.000
   501026        7.000       16.000
   501027       15.000       15.000
   501028        7.000       19.000
   501029       12.000       15.000
   501030       16.000       23.000
   501031       12.000       14.000
   501032       11.000       15.000
   501033       10.000       12.000
   501034       10.000       11.000
   501035        9.000       10.000
   501036        7.000       14.000
   501037        9.000       13.000
   501038        9.000       14.000
   501039       11.000       19.000
   501040       11.000       14.000
   501041       14.000       18.000
   501042        5.000       11.000
   501043       12.000       12.000
   501044        8.000       20.000
   501045       12.000       20.000
   501046       10.000       14.000
   501047       10.000       18.000
   501048        9.000       13.000
   501049        5.000       15.000
   501050        7.000        9.000
   501051       11.000       13.000
   501052       11.000       11.000
   501053       13.000       22.000
   501054       10.000       13.000
   501055        6.000       11.000
   501056       12.000       16.000
   501057       10.000       10.000
   501058        9.000       22.000
   501059       12.000       15.000
   501060        7.000       17.000
   501061       11.000       15.000
   501062       11.000       13.000
   501063       10.000       11.000
   501064        9.000       20.000
   501065       11.000       16.000
   501066        6.000       14.000
   501067       15.000       17.000
   501068        4.000       17.000
   501069       11.000       11.000
   501070       13.000       20.000
   501071        6.000        9.000
   501072       10.000       11.000
   501073        6.000       13.000
   501074       18.000       23.000
   501075       12.000       18.000
   501076       13.000       13.000
   501077        8.000        8.000
   501078        8.000       13.000
   501079       11.000       20.000
   501080       11.000       10.000
   501081       15.000       11.000
   501082        5.000       17.000
   501083       11.000       17.000
   501084       12.000       19.000
   501085       10.000       13.000
   501086        8.000        9.000
   501087        9.000       17.000
   501088       13.000       14.000
   501089       11.000       16.000
   501090        9.000       13.000
   501091       13.000       17.000
   501092        4.000       21.000
   501093       11.000       20.000
   501094       12.000       13.000
   501095       15.000       22.000
   501096        9.000       11.000
   501097       11.000       20.000
   501098       11.000       15.000
   501099        9.000       21.000
   501100       12.000       13.000
   501101       15.000       12.000
   501102       11.000       13.000
   501103       11.000       17.000
   501104       11.000       19.000
   501105       16.000       11.000
   501106        8.000       11.000
   501107       10.000       14.000
   501108        9.000       11.000
   501109       11.000       15.000
   501110       10.000       13.000
   501111       10.000       14.000
   501112        9.000       15.000
   501113        7.000       22.000
   501114       10.000       17.000
   501115       10.000       10.000
   501116        3.000       14.000
   501117       11.000       17.000
   501118       11.000       16.000
   501119       12.000       13.000
   501120       10.000       12.000
   501121       12.000       14.000
   501122       15.000       10.000
   501123       10.000       14.000
   501124        9.000       15.000
   501125        7.000       16.000
   501126       10.000       11.000
   501127        9.000       15.000
   501128       10.000       14.000
   501129       12.000       18.000
   501130        5.000       16.000
   501131        8.000       13.000
   501132        5.000       10.000
   501133        6.000       10.000
   501134        9.000       13.000
   501135       12.000       16.000
   501136       11.000       14.000
   501137        8.000       11.000
   501138        7.000       16.000
   501139       10.000       17.000
   501140        8.000       19.000
   501141        9.000       18.000
   501142        9.000       19.000
   501143        8.000       11.000
   501144       14.000       13.000
   501145       13.000       18.000
   501146       13.000       15.000
   501147        8.000       13.000
   501148       12.000       18.000
   501149        6.000       24.000
   501150       13.000       13.000
   501151        8.000       14.000
   501152       15.000       16.000
   501153       17.000       22.000
   501154       12.000       21.000
   501155       11.000       17.000
   501156        7.000       12.000
   501157       17.000        8.000
   501158       10.000       14.000
   501159       10.000       15.000
   501160        7.000       18.000
   501161       11.000       16.000
   501162        7.000       14.000
   501163        8.000       13.000
   501164       11.000       17.000
   501165       11.000       12.000
   501166       12.000       13.000
   501167        8.000       16.000
   501168        4.000       21.000
   501169        6.000       16.000
   501170        5.000       11.000
   501171       16.000       18.000
   501172       19.000       17.000
   501173        8.000       11.000
   501174       14.000       23.000
   501175       13.000       19.000
   501176       17.000       14.000
   501177        5.000       14.000
   501178       11.000       14.000
   501179        9.000       12.000
   501180        8.000       15.000
   501181       15.000       14.000
   501182       12.000       21.000
   501183       10.000       12.000
   501184        9.000       24.000
   501185        9.000       14.000
   501186       15.000       21.000
   501187       16.000       14.000
   501188       11.000       12.000
   501189        5.000       11.000
   501190        9.000       11.000
   501191        5.000       14.000
   501192       17.000       20.000
   501193        7.000       16.000
   501194       10.000       17.000
   501195        6.000       14.000
   501196       13.000       14.000
   501197        7.000       17.000
   501198       11.000       13.000
   501199        9.000       17.000
   501200       13.000       18.000
   501201        9.000       15.000
   501202        9.000       16.000
   501203       16.000       12.000
   501204       14.000       13.000
   501205        6.000       17.000
   501206       12.000       13.000
   501207       13.000        8.000
   501208       16.000       17.000
   501209        9.000        9.000
   501210        7.000       11.000
   501211       11.000        9.000
   501212       14.000       18.000
   501213        5.000        9.000
   501214       15.000       19.000
   501215        9.000       20.000
